# time   dipole_moment
0 -0
0.2 1.28899e-10
1.1 3.87814e-09
5.15 7.62357e-08
23.375 5.04384e-07
39.7775 -1.49146e-05
46.6854 1.96279e-05
56.9428 -7.83435e-05
63.5491 6.6054e-05
72.0718 -9.6725e-05
79.4994 5.25475e-05
86.9269 6.55129e-05
93.2591 -0.000327446
99.9441 0.000611134
105.84 -0.000810811
111.736 0.000751323
116.906 -6.664e-05
122.075 -0.000780623
127.688 0.00124059
133.3 -0.00111727
138.084 -0.000276366
142.869 0.00155283
148.207 -0.00153015
152.917 -0.000196643
157.627 0.00183696
162.886 -0.00177508
167.442 -0.000358044
171.998 0.00209718
177.105 -0.00167603
181.579 -0.000789513
186.054 0.00226001
190.997 -0.00130182
195.939 -0.00093973
200.882 0.00249858
205.825 -0.00186906
210.071 -0.00136488
214.318 0.00273349
218.972 -0.000592282
223.626 -0.00247096
228.281 0.00284912
232.935 0.000187611
237.59 -0.00324504
242.244 0.00260121
246.377 0.00193391
250.509 -0.00344112
254.978 3.62142e-07
259.446 0.00352681
263.915 -0.00250512
268.384 -0.00180019
272.853 0.00386878
277.321 -0.000991275
281.79 -0.00326321
286.259 0.00346803
290.272 0.00160881
294.286 -0.00412682
298.642 0.000418157
302.999 0.00409779
307.356 -0.00305949
311.712 -0.00240831
316.069 0.00473257
320.426 -0.000398327
324.782 -0.00470184
329.139 0.0032901
332.983 0.00371332
336.827 -0.00392051
340.959 -0.00252159
345.092 0.00502047
349.225 0.000393663
353.357 -0.00522585
357.49 0.00189039
361.623 0.00444945
365.755 -0.00390781
369.888 -0.00278585
374.021 0.00526566
378.154 0.000500321
382.286 -0.00568102
386.419 0.0020049
390.552 0.00502882
394.684 -0.00427167
398.817 -0.00338321
402.95 0.00586319
407.082 0.00101061
411.215 -0.00644771
415.348 0.00167159
419.481 0.00586598
423.613 -0.00416703
427.27 -0.00511503
430.927 0.00421279
434.85 0.00451709
438.772 -0.0053578
442.694 -0.00317152
446.617 0.00621027
450.539 0.00158525
454.462 -0.00670986
458.384 0.000147518
462.306 0.00681473
466.229 -0.00192051
470.151 -0.00650612
474.074 0.0036193
477.996 0.00578471
481.919 -0.00513685
485.841 -0.0046805
489.763 0.00637361
493.686 0.0032487
497.608 -0.00724441
501.531 -0.00156669
505.453 0.00768418
509.375 -0.000270982
513.298 -0.00765397
517.22 0.00215745
521.143 0.00714622
525.065 -0.00397451
528.987 -0.00617889
532.91 0.00560634
536.438 0.00578708
539.966 -0.00513197
543.73 -0.00576343
547.494 0.0059037
551.258 0.00517929
555.022 -0.00661776
558.786 -0.00454966
562.551 0.00724856
566.315 0.00387061
570.079 -0.00778004
573.843 -0.00313899
577.607 0.00820079
581.372 0.00235258
585.136 -0.00850157
589.031 -0.00101173
592.926 0.00877977
596.821 -0.000912047
600.716 -0.00861453
604.612 0.00285719
608.099 0.0085183
611.587 -0.00177153
615.306 -0.00858451
619.025 0.00245843
622.744 0.00846046
626.463 -0.00316001
630.182 -0.00832871
633.901 0.00385321
637.62 0.00818653
641.339 -0.00451725
645.057 -0.00802195
648.776 0.00513912
652.495 0.00782014
656.214 -0.00571252
659.933 -0.00756515
663.652 0.0062392
667.371 0.00724494
671.09 -0.00672428
674.809 -0.00684778
678.528 0.00718334
682.247 0.00637493
685.966 -0.00762933
689.685 -0.00583417
693.404 0.00807275
697.123 0.00524038
700.842 -0.00851677
704.561 -0.00460929
708.28 0.00896124
711.998 0.00396118
715.717 -0.00939576
719.436 -0.00331321
723.155 0.00980112
726.874 0.00267294
730.593 -0.0101563
734.312 -0.00203782
738.031 0.0104456
741.75 0.00140152
745.469 -0.010656
749.188 -0.000751648
752.907 0.0107831
756.626 7.65746e-05
760.345 -0.0108266
764.064 0.000639534
767.783 0.0108019
771.502 -0.00139787
775.221 -0.0107207
778.94 0.00219751
782.658 0.0105992
786.377 -0.0030282
789.685 -0.0108613
792.992 -2.69781e-05
796.56 0.0110378
800.128 0.000649348
803.696 -0.011133
807.264 -0.00132261
810.833 0.0111999
814.401 0.00205203
817.969 -0.0112063
821.537 -0.00282321
825.105 0.0111305
828.673 0.0036141
832.241 -0.0109567
835.942 -0.00376067
839.642 0.0111989
843.343 0.00323656
847.043 -0.011391
850.744 -0.002656
854.444 0.0115526
858.145 0.00202237
861.845 -0.0116977
865.546 -0.0013428
869.246 0.0118397
872.947 0.000631871
876.647 -0.0119868
880.347 8.98697e-05
884.048 0.0121381
887.748 -0.000800007
891.449 -0.0122792
895.149 0.00148566
898.85 0.0123924
902.55 -0.00214167
906.251 -0.0124582
909.951 0.0027729
913.652 0.0124629
917.352 -0.00338685
921.053 -0.012393
924.753 0.00400175
928.036 0.0127903
931.318 6.35884e-06
934.841 -0.0129058
938.364 -0.00131786
941.887 0.0127657
945.41 0.00257715
948.933 -0.0125237
952.456 -0.00378831
955.979 0.012204
959.502 0.00497172
963.025 -0.0118112
966.548 -0.00615167
970.071 0.0113257
973.594 0.0073367
977.117 -0.0107159
980.64 -0.00851276
984.163 0.00995346
987.686 0.00964508
991.209 -0.00902621
994.732 -0.0106895
998.255 0.00794184
1001.78 0.011602
1005.3 -0.00672817
1008.82 -0.0123478
1012.35 0.00543311
1015.87 0.0129199
1019.39 -0.00410138
1022.92 -0.0133311
1026.44 0.00276609
1029.96 0.0136071
1033.48 -0.00144267
1037.01 -0.0137778
1040.53 0.00012479
1044.05 0.0138612
1047.58 0.00120553
1051.1 -0.0138602
1054.62 -0.00257416
1058.15 0.0137478
1061.67 0.00398512
1065.19 -0.0134913
1068.71 -0.00542368
1072.24 0.013059
1075.76 0.00685465
1079.28 -0.0124337
1082.81 -0.00823155
1086.33 0.0116176
1089.85 0.00950463
1093.38 -0.0106382
1096.9 -0.0106387
1100.42 0.00953709
1103.51 0.0130826
1106.59 -0.00324951
1109.91 -0.0145432
1113.23 -0.00075899
1116.55 0.014315
1119.87 0.00467153
1123.19 -0.0130503
1126.51 -0.00824005
1129.83 0.0108431
1133.15 0.0112404
1136.47 -0.00782321
1139.79 -0.0134675
1143.11 0.00415659
1146.43 0.0147213
1149.75 -8.49923e-05
1153.07 -0.0148535
1156.39 -0.004087
1159.96 0.014407
1163.54 0.00501743
1167.11 -0.014203
1170.68 -0.00594039
1174.26 0.0138989
1177.47 0.00886616
1180.68 -0.0105707
1184.05 -0.0121987
1187.42 0.00764708
1190.78 0.0139911
1194.15 -0.00433352
1197.52 -0.0149917
1200.88 0.000822586
1204.25 0.0151847
1207.62 0.00270735
1210.98 -0.0145946
1214.35 -0.00611329
1217.72 0.0132418
1221.09 0.00924584
1224.45 -0.0111641
1227.82 -0.0119516
1231.19 0.0084162
1234.55 0.0140504
1237.92 -0.00511749
1241.29 -0.0153813
1244.65 0.00143981
1248.02 0.0158124
1251.39 0.00238083
1254.75 -0.0152867
1258.12 -0.0060821
1261.49 0.0138331
1264.85 0.00940689
1268.22 -0.0115713
1271.59 -0.0121546
1274.96 0.00866965
1277.96 0.0150922
1280.97 -0.0004597
1284.2 -0.015612
1287.44 -0.00494581
1290.68 0.0138968
1293.91 0.00974848
1297.15 -0.0105564
1300.38 -0.01343
1303.62 0.0059448
1306.86 0.0155594
1310.09 -0.000560133
1313.33 -0.0158489
1316.56 -0.00498917
1320.01 0.0148407
1323.45 0.00759519
1326.9 -0.0136378
1330.34 -0.0100293
1333.78 0.0119633
1337.23 0.0121742
1340.67 -0.00987469
1344.11 -0.0139314
1347.56 0.00746239
1351 0.0152327
1354.45 -0.00483917
