# t rho_0 rho_1 rho_2 rho_3 rho_4 rho_5 rho_6 rho_7 rho_8 rho_9 rho_10 rho_11 rho_12 rho_13 rho_14 rho_15 rho_16 rho_17 rho_18 rho_19 rho_20 rho_21 rho_22 rho_23 rho_24 rho_25 rho_26 rho_27 rho_28 rho_29 rho_30 rho_31 rho_32 rho_33 rho_34 rho_35 rho_36 rho_37 rho_38 rho_39 rho_40 rho_41 rho_42 rho_43 rho_44 rho_45
4454.16 1.07309 0.984452 1.00475 0.984719 1.07265 0.994741 0.984208 1.07034 0.986241 1.06128 0.98353 1.06985 0.985998 1.01091 0.984301 1.00481 0.984127 1.06353 0.984127 1.07478 0.994349 1.07478 1.06285 0.986009 1.07041 0.983431 1.00524 0.98353 1.06985 0.985998 1.06353 1.01093 0.986009 1.07041 0.984208 1.07034 0.986241 1.01091 1.06285 0.984452 1.00475 0.984719 1.06128 1.07309 0.994741 1.07265
4455.1 1.07309 0.984451 1.00475 0.984718 1.07266 0.99474 0.984208 1.07034 0.986241 1.06129 0.98353 1.06985 0.985999 1.01091 0.984301 1.00481 0.984129 1.06352 0.984129 1.07477 0.994351 1.07477 1.06285 0.986009 1.07041 0.983431 1.00524 0.98353 1.06985 0.985999 1.06352 1.01093 0.986009 1.07041 0.984208 1.07034 0.986241 1.01091 1.06285 0.984451 1.00475 0.984718 1.06129 1.07309 0.99474 1.07266
4456.04 1.07309 0.98445 1.00475 0.984717 1.07266 0.994739 0.984208 1.07034 0.98624 1.06129 0.98353 1.06985 0.986 1.01091 0.984301 1.00481 0.984131 1.06352 0.984131 1.07477 0.994352 1.07477 1.06285 0.986009 1.07041 0.983431 1.00524 0.98353 1.06985 0.986 1.06352 1.01093 0.986009 1.07041 0.984208 1.07034 0.98624 1.01091 1.06285 0.98445 1.00475 0.984717 1.06129 1.07309 0.994739 1.07266
4456.98 1.0731 0.98445 1.00475 0.984716 1.07266 0.994739 0.984208 1.07034 0.98624 1.0613 0.98353 1.06985 0.986 1.01091 0.984301 1.00481 0.984133 1.06351 0.984133 1.07476 0.994354 1.07476 1.06285 0.986009 1.07041 0.983431 1.00524 0.98353 1.06985 0.986 1.06351 1.01093 0.986009 1.07041 0.984208 1.07034 0.98624 1.01091 1.06285 0.98445 1.00475 0.984716 1.0613 1.0731 0.994739 1.07266
4457.91 1.0731 0.984449 1.00475 0.984714 1.07267 0.994738 0.984208 1.07034 0.986239 1.0613 0.98353 1.06985 0.986001 1.01091 0.984301 1.00481 0.984135 1.06351 0.984135 1.07475 0.994355 1.07475 1.06285 0.986009 1.07041 0.983431 1.00524 0.98353 1.06985 0.986001 1.06351 1.01093 0.986009 1.07041 0.984208 1.07034 0.986239 1.01091 1.06285 0.984449 1.00475 0.984714 1.0613 1.0731 0.994738 1.07267
4458.85 1.07311 0.984448 1.00475 0.984713 1.07267 0.994737 0.984208 1.07034 0.986239 1.06131 0.98353 1.06985 0.986002 1.01091 0.984301 1.00481 0.984136 1.0635 0.984136 1.07474 0.994357 1.07474 1.06285 0.986009 1.07041 0.98343 1.00524 0.98353 1.06985 0.986002 1.0635 1.01093 0.986009 1.07041 0.984208 1.07034 0.986239 1.01091 1.06285 0.984448 1.00475 0.984713 1.06131 1.07311 0.994737 1.07267
4459.79 1.07311 0.984448 1.00475 0.984712 1.07268 0.994736 0.984208 1.07034 0.986238 1.06131 0.98353 1.06985 0.986003 1.01091 0.984301 1.0048 0.984138 1.06349 0.984138 1.07473 0.994358 1.07473 1.06286 0.986009 1.07041 0.98343 1.00524 0.98353 1.06985 0.986003 1.06349 1.01093 0.986009 1.07041 0.984208 1.07034 0.986238 1.01091 1.06286 0.984448 1.00475 0.984712 1.06131 1.07311 0.994736 1.07268
4460.73 1.07312 0.984447 1.00475 0.984711 1.07268 0.994736 0.984208 1.07034 0.986237 1.06132 0.98353 1.06985 0.986003 1.01091 0.984302 1.0048 0.98414 1.06349 0.98414 1.07472 0.99436 1.07472 1.06286 0.986008 1.07041 0.98343 1.00524 0.98353 1.06985 0.986003 1.06349 1.01093 0.986008 1.07041 0.984208 1.07034 0.986237 1.01091 1.06286 0.984447 1.00475 0.984711 1.06132 1.07312 0.994736 1.07268
4461.67 1.07312 0.984446 1.00476 0.984709 1.07269 0.994735 0.984208 1.07034 0.986237 1.06132 0.98353 1.06985 0.986004 1.01091 0.984302 1.0048 0.984142 1.06348 0.984142 1.07472 0.994361 1.07472 1.06286 0.986008 1.07041 0.98343 1.00524 0.98353 1.06985 0.986004 1.06348 1.01093 0.986008 1.07041 0.984208 1.07034 0.986237 1.01091 1.06286 0.984446 1.00476 0.984709 1.06132 1.07312 0.994735 1.07269
4462.61 1.07313 0.984445 1.00476 0.984708 1.07269 0.994734 0.984208 1.07034 0.986236 1.06133 0.98353 1.06985 0.986005 1.01091 0.984302 1.0048 0.984144 1.06348 0.984144 1.07471 0.994363 1.07471 1.06286 0.986008 1.07042 0.98343 1.00524 0.98353 1.06985 0.986005 1.06348 1.01093 0.986008 1.07042 0.984208 1.07034 0.986236 1.01091 1.06286 0.984445 1.00476 0.984708 1.06133 1.07313 0.994734 1.07269
4463.55 1.07313 0.984445 1.00476 0.984707 1.07269 0.994733 0.984208 1.07034 0.986236 1.06133 0.98353 1.06985 0.986005 1.01091 0.984302 1.0048 0.984146 1.06347 0.984146 1.0747 0.994364 1.0747 1.06286 0.986008 1.07042 0.98343 1.00524 0.98353 1.06985 0.986005 1.06347 1.01093 0.986008 1.07042 0.984208 1.07034 0.986236 1.01091 1.06286 0.984445 1.00476 0.984707 1.06133 1.07313 0.994733 1.07269
4464.49 1.07313 0.984444 1.00476 0.984705 1.0727 0.994733 0.984208 1.07033 0.986235 1.06134 0.98353 1.06985 0.986006 1.01091 0.984302 1.0048 0.984148 1.06347 0.984148 1.07469 0.994366 1.07469 1.06286 0.986008 1.07042 0.98343 1.00524 0.98353 1.06985 0.986006 1.06346 1.01093 0.986008 1.07042 0.984208 1.07033 0.986235 1.01091 1.06286 0.984444 1.00476 0.984705 1.06134 1.07313 0.994733 1.0727
4465.43 1.07314 0.984443 1.00476 0.984704 1.0727 0.994732 0.984208 1.07033 0.986234 1.06134 0.983531 1.06985 0.986007 1.01091 0.984302 1.0048 0.98415 1.06346 0.98415 1.07468 0.994367 1.07468 1.06286 0.986008 1.07042 0.98343 1.00524 0.983531 1.06985 0.986007 1.06346 1.01093 0.986008 1.07042 0.984208 1.07033 0.986234 1.01091 1.06286 0.984443 1.00476 0.984704 1.06134 1.07314 0.994732 1.0727
4466.36 1.07314 0.984443 1.00476 0.984703 1.07271 0.994731 0.984208 1.07033 0.986234 1.06135 0.983531 1.06985 0.986008 1.01091 0.984302 1.0048 0.984152 1.06345 0.984152 1.07467 0.994369 1.07467 1.06286 0.986008 1.07042 0.98343 1.00524 0.983531 1.06985 0.986008 1.06345 1.01093 0.986008 1.07042 0.984208 1.07033 0.986234 1.01091 1.06286 0.984443 1.00476 0.984703 1.06135 1.07314 0.994731 1.07271
4467.3 1.07315 0.984442 1.00476 0.984701 1.07271 0.99473 0.984207 1.07033 0.986233 1.06135 0.983531 1.06985 0.986008 1.01091 0.984302 1.0048 0.984154 1.06345 0.984154 1.07466 0.99437 1.07466 1.06286 0.986008 1.07042 0.98343 1.00524 0.983531 1.06985 0.986008 1.06345 1.01093 0.986008 1.07042 0.984207 1.07033 0.986233 1.01091 1.06286 0.984442 1.00476 0.984701 1.06135 1.07315 0.99473 1.07271
4468.24 1.07315 0.984441 1.00476 0.9847 1.07272 0.994729 0.984207 1.07033 0.986233 1.06136 0.983531 1.06985 0.986009 1.01091 0.984303 1.0048 0.984156 1.06344 0.984156 1.07465 0.994372 1.07465 1.06286 0.986008 1.07042 0.98343 1.00524 0.983531 1.06985 0.986009 1.06344 1.01093 0.986008 1.07042 0.984207 1.07033 0.986233 1.01091 1.06286 0.984441 1.00476 0.9847 1.06136 1.07315 0.994729 1.07272
4469.18 1.07316 0.98444 1.00476 0.984699 1.07272 0.994729 0.984207 1.07033 0.986232 1.06137 0.983531 1.06985 0.98601 1.01091 0.984303 1.0048 0.984159 1.06343 0.984159 1.07464 0.994374 1.07464 1.06286 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.98601 1.06343 1.01093 0.986007 1.07042 0.984207 1.07033 0.986232 1.01091 1.06286 0.98444 1.00476 0.984699 1.06137 1.07316 0.994728 1.07272
4470.12 1.07316 0.98444 1.00476 0.984697 1.07273 0.994728 0.984207 1.07033 0.986231 1.06137 0.983531 1.06985 0.986011 1.01091 0.984303 1.0048 0.984161 1.06343 0.984161 1.07463 0.994375 1.07463 1.06286 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986011 1.06343 1.01093 0.986007 1.07042 0.984207 1.07033 0.986231 1.01091 1.06286 0.98444 1.00476 0.984697 1.06137 1.07316 0.994728 1.07273
4471.06 1.07317 0.984439 1.00476 0.984696 1.07273 0.994727 0.984207 1.07033 0.986231 1.06138 0.983531 1.06985 0.986012 1.01091 0.984303 1.0048 0.984163 1.06342 0.984163 1.07463 0.994377 1.07463 1.06286 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986012 1.06342 1.01093 0.986007 1.07042 0.984207 1.07033 0.986231 1.01091 1.06286 0.984439 1.00476 0.984696 1.06138 1.07317 0.994727 1.07273
4472 1.07317 0.984438 1.00476 0.984694 1.07274 0.994726 0.984207 1.07033 0.98623 1.06138 0.983531 1.06985 0.986012 1.01091 0.984303 1.0048 0.984165 1.06341 0.984165 1.07462 0.994378 1.07462 1.06286 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986012 1.06341 1.01093 0.986007 1.07042 0.984207 1.07033 0.98623 1.01091 1.06286 0.984438 1.00476 0.984694 1.06138 1.07317 0.994726 1.07274
4472.94 1.07318 0.984438 1.00476 0.984693 1.07274 0.994725 0.984207 1.07033 0.986229 1.06139 0.983531 1.06985 0.986013 1.01091 0.984303 1.0048 0.984167 1.06341 0.984167 1.07461 0.99438 1.07461 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986013 1.06341 1.01093 0.986007 1.07042 0.984207 1.07033 0.986229 1.01091 1.06287 0.984438 1.00476 0.984693 1.06139 1.07318 0.994725 1.07274
4473.88 1.07318 0.984437 1.00476 0.984691 1.07275 0.994724 0.984207 1.07033 0.986229 1.06139 0.983531 1.06985 0.986014 1.01091 0.984303 1.0048 0.984169 1.0634 0.984169 1.0746 0.994382 1.0746 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986014 1.0634 1.01093 0.986007 1.07042 0.984207 1.07033 0.986229 1.01091 1.06287 0.984437 1.00476 0.984691 1.06139 1.07318 0.994724 1.07275
4474.81 1.07319 0.984436 1.00476 0.98469 1.07275 0.994723 0.984207 1.07032 0.986228 1.0614 0.983531 1.06985 0.986015 1.0109 0.984303 1.0048 0.984171 1.0634 0.984171 1.07459 0.994384 1.07459 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986015 1.0634 1.01093 0.986007 1.07042 0.984207 1.07032 0.986228 1.0109 1.06287 0.984436 1.00476 0.98469 1.0614 1.07319 0.994723 1.07275
4475.75 1.07319 0.984435 1.00476 0.984688 1.07276 0.994722 0.984207 1.07032 0.986227 1.06141 0.983531 1.06985 0.986016 1.0109 0.984303 1.0048 0.984174 1.06339 0.984174 1.07458 0.994385 1.07458 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986016 1.06339 1.01093 0.986007 1.07042 0.984207 1.07032 0.986227 1.0109 1.06287 0.984435 1.00476 0.984688 1.06141 1.07319 0.994722 1.07276
4476.69 1.0732 0.984435 1.00476 0.984687 1.07276 0.994722 0.984207 1.07032 0.986227 1.06141 0.983531 1.06985 0.986016 1.0109 0.984303 1.0048 0.984176 1.06338 0.984176 1.07457 0.994387 1.07457 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986016 1.06338 1.01093 0.986007 1.07042 0.984207 1.07032 0.986227 1.0109 1.06287 0.984435 1.00476 0.984687 1.06141 1.0732 0.994722 1.07276
4477.63 1.0732 0.984434 1.00476 0.984685 1.07277 0.994721 0.984207 1.07032 0.986226 1.06142 0.983531 1.06985 0.986017 1.0109 0.984304 1.0048 0.984178 1.06337 0.984178 1.07456 0.994389 1.07456 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986017 1.06337 1.01093 0.986007 1.07042 0.984207 1.07032 0.986226 1.0109 1.06287 0.984434 1.00476 0.984685 1.06142 1.0732 0.994721 1.07277
4478.57 1.07321 0.984433 1.00476 0.984684 1.07277 0.99472 0.984207 1.07032 0.986225 1.06142 0.983531 1.06985 0.986018 1.0109 0.984304 1.0048 0.98418 1.06337 0.98418 1.07455 0.99439 1.07455 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986018 1.06337 1.01093 0.986007 1.07042 0.984207 1.07032 0.986225 1.0109 1.06287 0.984433 1.00476 0.984684 1.06142 1.07321 0.99472 1.07277
4479.51 1.07321 0.984433 1.00476 0.984682 1.07278 0.994719 0.984207 1.07032 0.986224 1.06143 0.983531 1.06985 0.986019 1.0109 0.984304 1.0048 0.984183 1.06336 0.984183 1.07454 0.994392 1.07454 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.986019 1.06336 1.01093 0.986007 1.07042 0.984207 1.07032 0.986224 1.0109 1.06287 0.984433 1.00476 0.984682 1.06143 1.07321 0.994719 1.07278
4480.45 1.07322 0.984432 1.00476 0.984681 1.07278 0.994718 0.984207 1.07032 0.986224 1.06144 0.983531 1.06985 0.98602 1.0109 0.984304 1.0048 0.984185 1.06335 0.984185 1.07453 0.994394 1.07453 1.06287 0.986007 1.07042 0.98343 1.00524 0.983531 1.06985 0.98602 1.06335 1.01093 0.986007 1.07042 0.984207 1.07032 0.986224 1.0109 1.06287 0.984432 1.00476 0.984681 1.06144 1.07322 0.994718 1.07278
4481.39 1.07322 0.984431 1.00476 0.984679 1.07279 0.994717 0.984207 1.07032 0.986223 1.06144 0.983532 1.06985 0.98602 1.0109 0.984304 1.0048 0.984187 1.06335 0.984187 1.07452 0.994396 1.07452 1.06287 0.986007 1.07042 0.98343 1.00524 0.983532 1.06985 0.98602 1.06335 1.01093 0.986007 1.07042 0.984207 1.07032 0.986223 1.0109 1.06287 0.984431 1.00476 0.984679 1.06144 1.07322 0.994717 1.07279
4482.33 1.07323 0.98443 1.00476 0.984677 1.07279 0.994716 0.984207 1.07032 0.986222 1.06145 0.983532 1.06985 0.986021 1.0109 0.984304 1.0048 0.98419 1.06334 0.98419 1.07451 0.994397 1.07451 1.06287 0.986007 1.07042 0.98343 1.00524 0.983532 1.06985 0.986021 1.06334 1.01093 0.986007 1.07042 0.984207 1.07032 0.986222 1.0109 1.06287 0.98443 1.00476 0.984677 1.06145 1.07323 0.994716 1.07279
4483.26 1.07323 0.98443 1.00476 0.984676 1.0728 0.994715 0.984207 1.07032 0.986221 1.06146 0.983532 1.06985 0.986022 1.0109 0.984304 1.0048 0.984192 1.06333 0.984192 1.0745 0.994399 1.0745 1.06287 0.986006 1.07042 0.98343 1.00524 0.983532 1.06986 0.986022 1.06333 1.01093 0.986006 1.07042 0.984207 1.07032 0.986221 1.0109 1.06287 0.98443 1.00476 0.984676 1.06146 1.07323 0.994715 1.0728
4484.2 1.07324 0.984429 1.00476 0.984674 1.0728 0.994714 0.984207 1.07031 0.986221 1.06146 0.983532 1.06986 0.986023 1.0109 0.984304 1.0048 0.984194 1.06333 0.984194 1.07449 0.994401 1.07449 1.06287 0.986006 1.07042 0.98343 1.00524 0.983532 1.06986 0.986023 1.06333 1.01093 0.986006 1.07042 0.984207 1.07031 0.986221 1.0109 1.06287 0.984429 1.00476 0.984674 1.06146 1.07324 0.994714 1.0728
4485.14 1.07324 0.984428 1.00476 0.984672 1.07281 0.994713 0.984207 1.07031 0.98622 1.06147 0.983532 1.06986 0.986024 1.0109 0.984304 1.0048 0.984197 1.06332 0.984197 1.07448 0.994403 1.07448 1.06287 0.986006 1.07042 0.98343 1.00524 0.983532 1.06986 0.986024 1.06332 1.01093 0.986006 1.07042 0.984207 1.07031 0.98622 1.0109 1.06287 0.984428 1.00476 0.984672 1.06147 1.07324 0.994713 1.07281
4486.08 1.07325 0.984427 1.00476 0.984671 1.07282 0.994712 0.984207 1.07031 0.986219 1.06148 0.983532 1.06986 0.986025 1.0109 0.984304 1.0048 0.984199 1.06331 0.984199 1.07447 0.994405 1.07447 1.06287 0.986006 1.07042 0.98343 1.00524 0.983532 1.06986 0.986025 1.06331 1.01093 0.986006 1.07042 0.984207 1.07031 0.986219 1.0109 1.06287 0.984427 1.00476 0.984671 1.06148 1.07325 0.994712 1.07282
4487.02 1.07325 0.984427 1.00476 0.984669 1.07282 0.994711 0.984207 1.07031 0.986218 1.06148 0.983532 1.06986 0.986026 1.0109 0.984304 1.0048 0.984201 1.0633 0.984201 1.07446 0.994407 1.07446 1.06287 0.986006 1.07042 0.98343 1.00524 0.983532 1.06986 0.986026 1.0633 1.01093 0.986006 1.07042 0.984207 1.07031 0.986218 1.0109 1.06287 0.984427 1.00476 0.984669 1.06148 1.07325 0.994711 1.07282
4487.96 1.07326 0.984426 1.00476 0.984667 1.07283 0.99471 0.984207 1.07031 0.986218 1.06149 0.983532 1.06986 0.986026 1.0109 0.984304 1.0048 0.984204 1.0633 0.984204 1.07445 0.994408 1.07445 1.06287 0.986006 1.07042 0.98343 1.00524 0.983532 1.06986 0.986026 1.0633 1.01093 0.986006 1.07042 0.984207 1.07031 0.986218 1.0109 1.06287 0.984426 1.00476 0.984667 1.06149 1.07326 0.99471 1.07283
4488.9 1.07326 0.984425 1.00476 0.984666 1.07283 0.994709 0.984207 1.07031 0.986217 1.0615 0.983532 1.06986 0.986027 1.0109 0.984304 1.0048 0.984206 1.06329 0.984206 1.07444 0.99441 1.07444 1.06287 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986027 1.06329 1.01093 0.986006 1.07043 0.984207 1.07031 0.986217 1.0109 1.06287 0.984425 1.00476 0.984666 1.0615 1.07326 0.994709 1.07283
4489.84 1.07327 0.984424 1.00476 0.984664 1.07284 0.994708 0.984207 1.07031 0.986216 1.0615 0.983532 1.06986 0.986028 1.0109 0.984304 1.00479 0.984208 1.06328 0.984209 1.07443 0.994412 1.07443 1.06287 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986028 1.06328 1.01093 0.986006 1.07043 0.984207 1.07031 0.986216 1.0109 1.06287 0.984424 1.00476 0.984664 1.0615 1.07327 0.994708 1.07284
4490.78 1.07327 0.984424 1.00476 0.984662 1.07284 0.994707 0.984207 1.07031 0.986215 1.06151 0.983532 1.06986 0.986029 1.0109 0.984305 1.00479 0.984211 1.06328 0.984211 1.07442 0.994414 1.07442 1.06287 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986029 1.06328 1.01093 0.986006 1.07043 0.984207 1.07031 0.986215 1.0109 1.06287 0.984424 1.00476 0.984662 1.06151 1.07327 0.994707 1.07284
4491.72 1.07328 0.984423 1.00476 0.984661 1.07285 0.994706 0.984208 1.07031 0.986214 1.06152 0.983532 1.06986 0.98603 1.0109 0.984305 1.00479 0.984213 1.06327 0.984213 1.07441 0.994416 1.07441 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.98603 1.06327 1.01093 0.986006 1.07043 0.984208 1.07031 0.986214 1.0109 1.06288 0.984423 1.00476 0.984661 1.06152 1.07328 0.994706 1.07285
4492.65 1.07328 0.984422 1.00476 0.984659 1.07286 0.994705 0.984208 1.0703 0.986213 1.06153 0.983532 1.06986 0.986031 1.0109 0.984305 1.00479 0.984216 1.06326 0.984216 1.07439 0.994418 1.07439 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986031 1.06326 1.01093 0.986006 1.07043 0.984208 1.0703 0.986213 1.0109 1.06288 0.984422 1.00476 0.984659 1.06153 1.07328 0.994705 1.07286
4493.59 1.07329 0.984421 1.00476 0.984657 1.07286 0.994704 0.984208 1.0703 0.986213 1.06153 0.983532 1.06986 0.986032 1.0109 0.984305 1.00479 0.984218 1.06325 0.984218 1.07438 0.99442 1.07438 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986032 1.06325 1.01093 0.986006 1.07043 0.984208 1.0703 0.986213 1.0109 1.06288 0.984421 1.00476 0.984657 1.06153 1.07329 0.994704 1.07286
4494.53 1.07329 0.984421 1.00476 0.984655 1.07287 0.994703 0.984208 1.0703 0.986212 1.06154 0.983532 1.06986 0.986033 1.0109 0.984305 1.00479 0.984221 1.06325 0.984221 1.07437 0.994422 1.07437 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986033 1.06324 1.01093 0.986006 1.07043 0.984208 1.0703 0.986212 1.0109 1.06288 0.984421 1.00476 0.984655 1.06154 1.07329 0.994703 1.07287
4495.47 1.0733 0.98442 1.00476 0.984653 1.07287 0.994702 0.984208 1.0703 0.986211 1.06155 0.983532 1.06986 0.986033 1.0109 0.984305 1.00479 0.984223 1.06324 0.984223 1.07436 0.994424 1.07436 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986033 1.06324 1.01093 0.986006 1.07043 0.984208 1.0703 0.986211 1.0109 1.06288 0.98442 1.00476 0.984653 1.06155 1.0733 0.994702 1.07287
4496.41 1.0733 0.984419 1.00476 0.984652 1.07288 0.994701 0.984208 1.0703 0.98621 1.06155 0.983532 1.06986 0.986034 1.0109 0.984305 1.00479 0.984226 1.06323 0.984226 1.07435 0.994426 1.07435 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986034 1.06323 1.01093 0.986006 1.07043 0.984208 1.0703 0.98621 1.0109 1.06288 0.984419 1.00476 0.984652 1.06155 1.0733 0.994701 1.07288
4497.35 1.07331 0.984418 1.00476 0.98465 1.07289 0.9947 0.984208 1.0703 0.986209 1.06156 0.983532 1.06986 0.986035 1.0109 0.984305 1.00479 0.984228 1.06322 0.984228 1.07434 0.994428 1.07434 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986035 1.06322 1.01093 0.986006 1.07043 0.984208 1.0703 0.986209 1.0109 1.06288 0.984419 1.00476 0.98465 1.06156 1.07331 0.9947 1.07289
4498.29 1.07331 0.984418 1.00476 0.984648 1.07289 0.994699 0.984208 1.0703 0.986208 1.06157 0.983532 1.06986 0.986036 1.0109 0.984305 1.00479 0.984231 1.06321 0.984231 1.07433 0.99443 1.07433 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986036 1.06321 1.01093 0.986006 1.07043 0.984208 1.0703 0.986208 1.0109 1.06288 0.984418 1.00476 0.984648 1.06157 1.07331 0.994699 1.07289
4499.23 1.07332 0.984417 1.00476 0.984646 1.0729 0.994698 0.984208 1.0703 0.986207 1.06158 0.983532 1.06986 0.986037 1.0109 0.984305 1.00479 0.984233 1.06321 0.984234 1.07432 0.994432 1.07432 1.06288 0.986006 1.07043 0.98343 1.00524 0.983532 1.06986 0.986037 1.06321 1.01093 0.986006 1.07043 0.984208 1.0703 0.986207 1.0109 1.06288 0.984417 1.00476 0.984646 1.06158 1.07332 0.994698 1.0729
4500.17 1.07332 0.984416 1.00476 0.984644 1.0729 0.994697 0.984208 1.07029 0.986206 1.06158 0.983532 1.06987 0.986038 1.0109 0.984305 1.00479 0.984236 1.0632 0.984236 1.07431 0.994434 1.07431 1.06288 0.986006 1.07043 0.983431 1.00524 0.983532 1.06987 0.986038 1.0632 1.01093 0.986006 1.07043 0.984208 1.07029 0.986206 1.0109 1.06288 0.984416 1.00476 0.984644 1.06158 1.07332 0.994697 1.0729
4501.1 1.07333 0.984416 1.00476 0.984642 1.07291 0.994696 0.984208 1.07029 0.986206 1.06159 0.983532 1.06987 0.986039 1.0109 0.984305 1.00479 0.984239 1.06319 0.984239 1.0743 0.994436 1.0743 1.06288 0.986006 1.07043 0.983431 1.00524 0.983532 1.06987 0.986039 1.06319 1.01093 0.986006 1.07043 0.984208 1.07029 0.986206 1.0109 1.06288 0.984416 1.00476 0.984642 1.06159 1.07333 0.994696 1.07291
4502.04 1.07333 0.984415 1.00476 0.98464 1.07292 0.994695 0.984208 1.07029 0.986205 1.0616 0.983532 1.06987 0.98604 1.0109 0.984305 1.00479 0.984241 1.06318 0.984241 1.07428 0.994438 1.07428 1.06288 0.986006 1.07043 0.983431 1.00524 0.983532 1.06987 0.98604 1.06318 1.01093 0.986006 1.07043 0.984208 1.07029 0.986205 1.0109 1.06288 0.984415 1.00476 0.98464 1.0616 1.07333 0.994695 1.07292
4502.98 1.07334 0.984414 1.00476 0.984639 1.07292 0.994694 0.984208 1.07029 0.986204 1.06161 0.983532 1.06987 0.986041 1.0109 0.984305 1.00479 0.984244 1.06317 0.984244 1.07427 0.99444 1.07427 1.06288 0.986007 1.07043 0.983431 1.00524 0.983532 1.06987 0.986041 1.06317 1.01093 0.986007 1.07043 0.984208 1.07029 0.986204 1.0109 1.06288 0.984414 1.00476 0.984639 1.06161 1.07334 0.994694 1.07292
4503.92 1.07335 0.984413 1.00476 0.984637 1.07293 0.994693 0.984208 1.07029 0.986203 1.06162 0.983532 1.06987 0.986042 1.0109 0.984305 1.00479 0.984246 1.06317 0.984247 1.07426 0.994442 1.07426 1.06288 0.986007 1.07043 0.983431 1.00524 0.983532 1.06987 0.986042 1.06317 1.01093 0.986007 1.07043 0.984208 1.07029 0.986203 1.0109 1.06288 0.984413 1.00476 0.984637 1.06162 1.07335 0.994693 1.07293
4504.86 1.07335 0.984413 1.00476 0.984635 1.07293 0.994692 0.984208 1.07029 0.986202 1.06162 0.983532 1.06987 0.986043 1.0109 0.984305 1.00479 0.984249 1.06316 0.984249 1.07425 0.994444 1.07425 1.06288 0.986007 1.07043 0.983431 1.00524 0.983532 1.06987 0.986043 1.06316 1.01093 0.986007 1.07043 0.984208 1.07029 0.986202 1.0109 1.06288 0.984413 1.00476 0.984635 1.06162 1.07335 0.994692 1.07293
4505.8 1.07336 0.984412 1.00476 0.984633 1.07294 0.994691 0.984208 1.07029 0.986201 1.06163 0.983532 1.06987 0.986044 1.0109 0.984305 1.00479 0.984252 1.06315 0.984252 1.07424 0.994446 1.07424 1.06288 0.986007 1.07043 0.983431 1.00524 0.983532 1.06987 0.986044 1.06315 1.01093 0.986007 1.07043 0.984208 1.07029 0.986201 1.0109 1.06288 0.984412 1.00476 0.984633 1.06163 1.07336 0.994691 1.07294
4506.74 1.07336 0.984411 1.00476 0.984631 1.07295 0.99469 0.984208 1.07029 0.9862 1.06164 0.983532 1.06987 0.986045 1.0109 0.984305 1.00479 0.984254 1.06314 0.984254 1.07423 0.994448 1.07423 1.06288 0.986007 1.07043 0.983431 1.00524 0.983532 1.06987 0.986045 1.06314 1.01093 0.986007 1.07043 0.984208 1.07029 0.9862 1.0109 1.06288 0.984411 1.00476 0.984631 1.06164 1.07336 0.99469 1.07295
4507.68 1.07337 0.98441 1.00476 0.984629 1.07295 0.994689 0.984208 1.07028 0.986199 1.06165 0.983532 1.06987 0.986045 1.0109 0.984305 1.00479 0.984257 1.06313 0.984257 1.07422 0.99445 1.07422 1.06288 0.986007 1.07043 0.983431 1.00524 0.983532 1.06987 0.986045 1.06313 1.01093 0.986007 1.07043 0.984208 1.07028 0.986199 1.0109 1.06288 0.98441 1.00476 0.984629 1.06165 1.07337 0.994689 1.07295
