# t  J_up_x  J_up_y  J_dn_x  J_dn_y  J_spin_x  J_spin_y
0 0 0 0 0 0 0
0.01 -8.13966e-09 5.26523e-17 -8.38921e-09 5.98447e-17 2.49556e-10 -7.19244e-18
0.055 -4.47535e-08 3.72419e-16 -4.61261e-08 2.46887e-16 1.3726e-09 1.25532e-16
0.2575 -2.08963e-07 3.45556e-15 -2.15422e-07 -6.19659e-16 6.45825e-09 4.07522e-15
0.703516 -5.63491e-07 1.95591e-14 -5.81814e-07 -1.22162e-14 1.83231e-08 3.17753e-14
1.14953 -8.99776e-07 4.76668e-14 -9.31884e-07 -3.64785e-14 3.21083e-08 8.41453e-14
1.59555 -1.20807e-06 8.62403e-14 -1.25703e-06 -7.21589e-14 4.89604e-08 1.58399e-13
2.04157 -1.47952e-06 1.33198e-13 -1.5494e-06 -1.17388e-13 6.98832e-08 2.50587e-13
2.48758 -1.70641e-06 1.85958e-13 -1.8021e-06 -1.69856e-13 9.56932e-08 3.55813e-13
2.9564 -1.88995e-06 2.44441e-13 -2.01869e-06 -2.29863e-13 1.28739e-07 4.74304e-13
3.42521 -2.01183e-06 3.02375e-13 -2.18006e-06 -2.91445e-13 1.68229e-07 5.9382e-13
3.89403 -2.06867e-06 3.55903e-13 -2.2829e-06 -3.50993e-13 2.1423e-07 7.06897e-13
4.36285 -2.05927e-06 4.01313e-13 -2.32574e-06 -4.04906e-13 2.66477e-07 8.0622e-13
4.83166 -1.98462e-06 4.35084e-13 -2.309e-06 -4.49673e-13 3.24379e-07 8.84757e-13
5.30048 -1.84784e-06 4.5415e-13 -2.23489e-06 -4.82191e-13 3.87048e-07 9.36341e-13
5.7693 -1.65402e-06 4.56015e-13 -2.10735e-06 -4.9972e-13 4.53329e-07 9.55735e-13
6.23811 -1.41003e-06 4.38956e-13 -1.93188e-06 -5.00165e-13 5.21854e-07 9.39121e-13
6.70693 -1.12422e-06 4.02009e-13 -1.71532e-06 -4.82152e-13 5.91092e-07 8.8416e-13
7.17575 -8.06165e-07 3.4511e-13 -1.46558e-06 -4.45108e-13 6.59417e-07 7.90218e-13
7.64456 -4.66245e-07 2.69192e-13 -1.19142e-06 -3.89237e-13 7.25172e-07 6.58429e-13
8.11338 -1.15333e-07 1.76041e-13 -9.02073e-07 -3.15611e-13 7.8674e-07 4.91652e-13
8.5822 2.35603e-07 6.83015e-14 -6.07007e-07 -2.26107e-13 8.4261e-07 2.94409e-13
9.05101 5.7586e-07 -5.05635e-14 -3.15575e-07 -1.23359e-13 8.91436e-07 7.27952e-14
9.51983 8.95343e-07 -1.76446e-13 -3.67488e-08 -1.06947e-14 9.32092e-07 -1.65752e-13
9.98865 1.18488e-06 -3.04764e-13 2.21156e-07 1.08021e-13 9.63719e-07 -4.12786e-13
10.4575 1.43647e-06 -4.30568e-13 4.5071e-07 2.28558e-13 9.85761e-07 -6.59126e-13
10.9263 1.64355e-06 -5.48863e-13 6.45565e-07 3.46319e-13 9.97982e-07 -8.95182e-13
11.3951 1.80109e-06 -6.54701e-13 8.00608e-07 4.56698e-13 1.00048e-06 -1.1114e-12
11.8639 1.90577e-06 -7.43355e-13 9.12067e-07 5.55271e-13 9.937e-07 -1.29863e-12
12.3327 1.95595e-06 -8.10654e-13 9.77566e-07 6.37751e-13 9.78385e-07 -1.44841e-12
12.8015 1.95172e-06 -8.53134e-13 9.96138e-07 7.00312e-13 9.55586e-07 -1.55345e-12
13.2704 1.89481e-06 -8.68072e-13 9.68196e-07 7.39758e-13 9.26612e-07 -1.60783e-12
13.7392 1.78844e-06 -8.53714e-13 8.9545e-07 7.53616e-13 8.92991e-07 -1.60733e-12
14.208 1.63722e-06 -8.09403e-13 7.80803e-07 7.40153e-13 8.56416e-07 -1.54956e-12
14.6768 1.44691e-06 -7.35481e-13 6.28211e-07 6.98673e-13 8.18697e-07 -1.43415e-12
15.1456 1.22421e-06 -6.33403e-13 4.42515e-07 6.29386e-13 7.81699e-07 -1.26279e-12
15.6144 9.7655e-07 -5.05686e-13 2.29261e-07 5.33465e-13 7.47288e-07 -1.03915e-12
16.0833 7.11785e-07 -3.55879e-13 -5.48698e-09 4.12988e-13 7.17272e-07 -7.68867e-13
16.5521 4.37995e-07 -1.88327e-13 -2.55348e-07 2.70933e-13 6.93343e-07 -4.5926e-13
17.0209 1.63222e-07 -8.17383e-15 -5.13812e-07 1.10999e-13 6.77034e-07 -1.19173e-13
17.4897 -1.04759e-07 1.78927e-13 -7.74426e-07 -6.23694e-14 6.69667e-07 2.41297e-13
17.9585 -3.58645e-07 3.67057e-13 -1.03096e-06 -2.44222e-13 6.72319e-07 6.1128e-13
18.4273 -5.91794e-07 5.5003e-13 -1.27758e-06 -4.29349e-13 6.85785e-07 9.79379e-13
18.8962 -7.98384e-07 7.21871e-13 -1.50895e-06 -6.12216e-13 7.10562e-07 1.33409e-12
19.365 -9.73532e-07 8.76845e-13 -1.72036e-06 -7.87335e-13 7.46827e-07 1.66418e-12
19.8338 -1.1134e-06 1.00972e-12 -1.90783e-06 -9.4939e-13 7.94434e-07 1.95911e-12
20.3026 -1.21525e-06 1.11596e-12 -2.06816e-06 -1.09344e-12 8.52919e-07 2.20941e-12
20.7714 -1.27746e-06 1.19188e-12 -2.19896e-06 -1.21504e-12 9.21502e-07 2.40692e-12
21.2402 -1.29956e-06 1.23474e-12 -2.29868e-06 -1.31035e-12 9.99118e-07 2.54509e-12
21.7091 -1.28217e-06 1.24285e-12 -2.3666e-06 -1.37638e-12 1.08443e-06 2.61923e-12
22.1258 -1.23486e-06 1.22039e-12 -2.40034e-06 -1.40872e-12 1.16548e-06 2.62912e-12
22.5426 -1.15943e-06 1.17034e-12 -2.40958e-06 -1.41532e-12 1.25014e-06 2.58566e-12
22.9594 -1.05822e-06 1.09378e-12 -2.39533e-06 -1.39585e-12 1.33711e-06 2.48963e-12
23.3761 -9.34044e-07 9.92369e-13 -2.35903e-06 -1.35067e-12 1.42499e-06 2.34304e-12
23.7929 -7.90112e-07 8.68473e-13 -2.30245e-06 -1.28066e-12 1.51234e-06 2.14913e-12
24.2097 -6.29961e-07 7.24927e-13 -2.22769e-06 -1.18734e-12 1.59773e-06 1.91227e-12
24.6265 -4.57367e-07 5.65096e-13 -2.1371e-06 -1.07273e-12 1.67973e-06 1.63782e-12
25.0432 -2.76257e-07 3.92713e-13 -2.03324e-06 -9.39358e-13 1.75698e-06 1.33207e-12
25.46 -9.06284e-08 2.11774e-13 -1.9188e-06 -7.9016e-13 1.82818e-06 1.00193e-12
25.8768 9.55386e-08 2.65208e-14 -1.7966e-06 -6.28398e-13 1.89213e-06 6.54919e-13
26.2935 2.7836e-07 -1.58815e-13 -1.66944e-06 -4.57642e-13 1.9478e-06 2.98827e-13
26.7103 4.54128e-07 -3.39961e-13 -1.54015e-06 -2.81664e-13 1.99427e-06 -5.82968e-14
27.1271 6.19381e-07 -5.12784e-13 -1.41145e-06 -1.04288e-13 2.03083e-06 -4.08496e-13
27.5438 7.70968e-07 -6.73374e-13 -1.28596e-06 7.06309e-14 2.05692e-06 -7.44005e-13
27.9606 9.06106e-07 -8.18148e-13 -1.16613e-06 2.39324e-13 2.07223e-06 -1.05747e-12
28.3774 1.02243e-06 -9.43971e-13 -1.05421e-06 3.98147e-13 2.07664e-06 -1.34212e-12
28.7942 1.11803e-06 -1.04813e-12 -9.52198e-07 5.43695e-13 2.07023e-06 -1.59183e-12
29.2109 1.19148e-06 -1.12844e-12 -8.61845e-07 6.72916e-13 2.05332e-06 -1.80136e-12
29.6277 1.24184e-06 -1.18328e-12 -7.84596e-07 7.83094e-13 2.02643e-06 -1.96637e-12
30.0445 1.26869e-06 -1.21163e-12 -7.21595e-07 8.71966e-13 1.99028e-06 -2.08359e-12
30.4612 1.27211e-06 -1.2131e-12 -6.7367e-07 9.3773e-13 1.94578e-06 -2.15083e-12
30.878 1.25266e-06 -1.1879e-12 -6.4133e-07 9.79063e-13 1.89399e-06 -2.16696e-12
31.2948 1.21136e-06 -1.13685e-12 -6.24765e-07 9.95174e-13 1.83613e-06 -2.13202e-12
31.7116 1.14968e-06 -1.0613e-12 -6.23861e-07 9.85845e-13 1.77354e-06 -2.04714e-12
32.1283 1.06944e-06 -9.63197e-13 -6.38207e-07 9.513e-13 1.70765e-06 -1.9145e-12
32.5451 9.72825e-07 -8.44909e-13 -6.67121e-07 8.92333e-13 1.63995e-06 -1.73724e-12
32.9619 8.62295e-07 -7.09233e-13 -7.09669e-07 8.10211e-13 1.57196e-06 -1.51944e-12
33.3786 7.40529e-07 -5.59308e-13 -7.64696e-07 7.06679e-13 1.50522e-06 -1.26599e-12
33.7954 6.10369e-07 -3.98567e-13 -8.30856e-07 5.83826e-13 1.44123e-06 -9.82393e-13
34.2122 4.74752e-07 -2.30578e-13 -9.06647e-07 4.44178e-13 1.3814e-06 -6.74756e-13
34.6289 3.36649e-07 -5.90398e-14 -9.90444e-07 2.90506e-13 1.32709e-06 -3.49546e-13
35.0457 1.98998e-07 1.12326e-13 -1.08054e-06 1.25866e-13 1.27953e-06 -1.35405e-14
35.4625 6.46437e-08 2.798e-13 -1.17516e-06 -4.65492e-14 1.2398e-06 3.26349e-13
35.8793 -6.37164e-08 4.39878e-13 -1.27254e-06 -2.23413e-13 1.20883e-06 6.63291e-13
36.296 -1.83587e-07 5.89266e-13 -1.37093e-06 -4.01331e-13 1.18734e-06 9.90597e-13
36.7128 -2.92719e-07 7.2493e-13 -1.4686e-06 -5.76983e-13 1.17589e-06 1.30191e-12
37.1296 -3.89153e-07 8.44225e-13 -1.56395e-06 -7.47083e-13 1.1748e-06 1.59131e-12
37.5463 -4.71246e-07 9.4485e-13 -1.65545e-06 -9.08531e-13 1.1842e-06 1.85338e-12
37.9631 -5.37702e-07 1.02498e-12 -1.74171e-06 -1.05839e-12 1.20401e-06 2.08337e-12
38.3799 -5.87582e-07 1.0833e-12 -1.82148e-06 -1.19398e-12 1.2339e-06 2.27728e-12
38.7966 -6.20322e-07 1.11894e-12 -1.8937e-06 -1.31295e-12 1.27338e-06 2.43189e-12
39.2134 -6.35722e-07 1.13151e-12 -1.95745e-06 -1.41327e-12 1.32173e-06 2.54478e-12
39.6302 -6.3395e-07 1.1212e-12 -2.01202e-06 -1.49327e-12 1.37807e-06 2.61447e-12
40.047 -6.15521e-07 1.08862e-12 -2.05688e-06 -1.55173e-12 1.44136e-06 2.64035e-12
40.4637 -5.81279e-07 1.03486e-12 -2.09169e-06 -1.58777e-12 1.51041e-06 2.62263e-12
40.8805 -5.3237e-07 9.61428e-13 -2.11628e-06 -1.60097e-12 1.58391e-06 2.5624e-12
41.2542 -4.77205e-07 8.80393e-13 -2.12965e-06 -1.5934e-12 1.65245e-06 2.47379e-12
41.6278 -4.12563e-07 7.86659e-13 -2.13496e-06 -1.56774e-12 1.7224e-06 2.3544e-12
42.0015 -3.3975e-07 6.81979e-13 -2.13244e-06 -1.52453e-12 1.79269e-06 2.20651e-12
42.3751 -2.60173e-07 5.68274e-13 -2.12242e-06 -1.46456e-12 1.86224e-06 2.03283e-12
42.7488 -1.75317e-07 4.47621e-13 -2.10531e-06 -1.38883e-12 1.93e-06 1.83645e-12
43.1224 -8.67154e-08 3.22088e-13 -2.08162e-06 -1.29859e-12 1.99491e-06 1.62068e-12
43.4961 4.0745e-09 1.93769e-13 -2.05191e-06 -1.19529e-12 2.05598e-06 1.38906e-12
43.8697 9.54981e-08 6.48198e-14 -2.0168e-06 -1.08051e-12 2.1123e-06 1.14533e-12
44.2434 1.86029e-07 -6.26293e-14 -1.97696e-06 -9.55991e-13 2.16299e-06 8.93362e-13
44.617 2.74195e-07 -1.86619e-13 -1.93311e-06 -8.23637e-13 2.2073e-06 6.37018e-13
44.9907 3.58599e-07 -3.05226e-13 -1.88596e-06 -6.85373e-13 2.24456e-06 3.80148e-13
45.3643 4.37941e-07 -4.16705e-13 -1.83628e-06 -5.43229e-13 2.27422e-06 1.26524e-13
45.738 5.11038e-07 -5.1941e-13 -1.7848e-06 -3.9924e-13 2.29584e-06 -1.2017e-13
46.1116 5.76839e-07 -6.11926e-13 -1.73229e-06 -2.5545e-13 2.30913e-06 -3.56476e-13
46.4853 6.34443e-07 -6.93026e-13 -1.67946e-06 -1.13885e-13 2.31391e-06 -5.79141e-13
46.8589 6.83107e-07 -7.61735e-13 -1.62703e-06 2.34475e-14 2.31014e-06 -7.85182e-13
47.2326 7.22255e-07 -8.17263e-13 -1.57566e-06 1.54662e-13 2.29792e-06 -9.71925e-13
47.6062 7.51486e-07 -8.59084e-13 -1.52599e-06 2.77968e-13 2.27747e-06 -1.13705e-12
47.9799 7.70574e-07 -8.8688e-13 -1.47859e-06 3.91708e-13 2.24916e-06 -1.27859e-12
48.3535 7.7947e-07 -9.00557e-13 -1.43399e-06 4.94379e-13 2.21346e-06 -1.39494e-12
48.7272 7.78297e-07 -9.00231e-13 -1.39265e-06 5.84677e-13 2.17094e-06 -1.48491e-12
49.1008 7.67343e-07 -8.86293e-13 -1.35497e-06 6.61399e-13 2.12231e-06 -1.54769e-12
49.4745 7.47056e-07 -8.5926e-13 -1.32128e-06 7.23622e-13 2.06833e-06 -1.58288e-12
49.8481 7.18027e-07 -8.19916e-13 -1.29184e-06 7.70578e-13 2.00987e-06 -1.59049e-12
50.2218 6.80981e-07 -7.69131e-13 -1.26683e-06 8.01778e-13 1.94781e-06 -1.57091e-12
50.5955 6.36759e-07 -7.07943e-13 -1.24638e-06 8.16938e-13 1.88314e-06 -1.52488e-12
50.9691 5.86302e-07 -6.37536e-13 -1.23051e-06 8.15941e-13 1.81681e-06 -1.45348e-12
51.3428 5.3063e-07 -5.59217e-13 -1.21921e-06 7.98939e-13 1.74984e-06 -1.35816e-12
51.7164 4.70823e-07 -4.74316e-13 -1.21237e-06 7.66306e-13 1.6832e-06 -1.24062e-12
52.0901 4.08004e-07 -3.84276e-13 -1.20985e-06 7.18614e-13 1.61785e-06 -1.10289e-12
52.4637 3.43313e-07 -2.90554e-13 -1.21142e-06 6.56629e-13 1.55473e-06 -9.47182e-13
52.8374 2.7789e-07 -1.94632e-13 -1.21681e-06 5.81314e-13 1.4947e-06 -7.75946e-13
53.211 2.12855e-07 -9.79996e-14 -1.2257e-06 4.93787e-13 1.43856e-06 -5.91786e-13
53.5847 1.49286e-07 -2.06672e-15 -1.23775e-06 3.95333e-13 1.38704e-06 -3.974e-13
53.9583 8.82071e-08 9.1786e-14 -1.25256e-06 2.87411e-13 1.34077e-06 -1.95625e-13
54.332 3.05652e-08 1.82229e-13 -1.26971e-06 1.71533e-13 1.30028e-06 1.06966e-14
54.7056 -2.27797e-08 2.68044e-13 -1.28878e-06 4.93887e-14 1.266e-06 2.18655e-13
55.0793 -7.10683e-08 3.48113e-13 -1.30932e-06 -7.72939e-14 1.23825e-06 4.25407e-13
55.4529 -1.13652e-07 4.21403e-13 -1.33088e-06 -2.06776e-13 1.21723e-06 6.2818e-13
55.8266 -1.50003e-07 4.87009e-13 -1.35302e-06 -3.37235e-13 1.20301e-06 8.24243e-13
56.2002 -1.79714e-07 5.44138e-13 -1.3753e-06 -4.66905e-13 1.19559e-06 1.01104e-12
56.5739 -2.02508e-07 5.92185e-13 -1.39732e-06 -5.93982e-13 1.19481e-06 1.18617e-12
56.9475 -2.18234e-07 6.30651e-13 -1.41867e-06 -7.16741e-13 1.20044e-06 1.34739e-12
57.3212 -2.26867e-07 6.59198e-13 -1.43899e-06 -8.335e-13 1.21213e-06 1.4927e-12
57.6948 -2.28503e-07 6.77689e-13 -1.45796e-06 -9.4265e-13 1.22945e-06 1.62034e-12
58.0685 -2.23356e-07 6.86099e-13 -1.47525e-06 -1.04265e-12 1.2519e-06 1.72875e-12
58.4421 -2.11744e-07 6.84487e-13 -1.49063e-06 -1.13219e-12 1.27888e-06 1.81668e-12
58.8158 -1.94084e-07 6.73154e-13 -1.50385e-06 -1.21e-12 1.30976e-06 1.88315e-12
59.1894 -1.7088e-07 6.52483e-13 -1.51473e-06 -1.275e-12 1.34385e-06 1.92748e-12
59.5631 -1.42708e-07 6.22964e-13 -1.52314e-06 -1.32631e-12 1.38043e-06 1.94927e-12
59.9368 -1.10209e-07 5.85203e-13 -1.52895e-06 -1.3632e-12 1.41874e-06 1.9484e-12
60.3104 -7.40681e-08 5.39912e-13 -1.53211e-06 -1.38512e-12 1.45804e-06 1.92503e-12
60.6841 -3.50077e-08 4.87917e-13 -1.53257e-06 -1.39172e-12 1.49756e-06 1.87964e-12
61.0577 6.23062e-09 4.30073e-13 -1.53033e-06 -1.38285e-12 1.53656e-06 1.81293e-12
61.4314 4.88973e-08 3.67333e-13 -1.52541e-06 -1.35856e-12 1.57431e-06 1.72589e-12
61.805 9.22479e-08 3.00648e-13 -1.51787e-06 -1.31909e-12 1.61012e-06 1.61974e-12
62.1787 1.35555e-07 2.3101e-13 -1.50778e-06 -1.26489e-12 1.64334e-06 1.4959e-12
62.5523 1.78117e-07 1.59383e-13 -1.49524e-06 -1.1966e-12 1.67335e-06 1.35598e-12
62.926 2.19272e-07 8.67807e-14 -1.48034e-06 -1.11502e-12 1.69961e-06 1.20181e-12
63.2996 2.58403e-07 1.41672e-14 -1.46321e-06 -1.02114e-12 1.72161e-06 1.03531e-12
63.6733 2.94943e-07 -5.75453e-14 -1.44397e-06 -9.16136e-13 1.73892e-06 8.5859e-13
64.0469 3.28388e-07 -1.27499e-13 -1.42277e-06 -8.01316e-13 1.75116e-06 6.73817e-13
64.4206 3.58293e-07 -1.94872e-13 -1.39974e-06 -6.78109e-13 1.75803e-06 4.83237e-13
64.8086 3.85198e-07 -2.61294e-13 -1.37403e-06 -5.42946e-13 1.75923e-06 2.81651e-13
65.1966 4.07535e-07 -3.2334e-13 -1.34667e-06 -4.02211e-13 1.7542e-06 7.88714e-14
65.5846 4.25043e-07 -3.80368e-13 -1.31779e-06 -2.5784e-13 1.74283e-06 -1.22529e-13
65.9726 4.37538e-07 -4.31799e-13 -1.28757e-06 -1.11829e-13 1.72511e-06 -3.1997e-13
66.3606 4.44917e-07 -4.77115e-13 -1.25615e-06 3.38597e-14 1.70107e-06 -5.10974e-13
66.7486 4.47154e-07 -5.15976e-13 -1.2237e-06 1.77171e-13 1.67085e-06 -6.93147e-13
67.1366 4.44301e-07 -5.48066e-13 -1.19037e-06 3.16133e-13 1.63467e-06 -8.642e-13
67.5246 4.36479e-07 -5.73215e-13 -1.15631e-06 4.48772e-13 1.59279e-06 -1.02199e-12
67.9126 4.23878e-07 -5.91261e-13 -1.1217e-06 5.73246e-13 1.54558e-06 -1.16451e-12
68.3006 4.06756e-07 -6.02085e-13 -1.0867e-06 6.87836e-13 1.49346e-06 -1.28992e-12
68.6886 3.85428e-07 -6.05741e-13 -1.05149e-06 7.90895e-13 1.43692e-06 -1.39664e-12
69.0766 3.60269e-07 -6.02303e-13 -1.01624e-06 8.80933e-13 1.37651e-06 -1.48324e-12
69.4646 3.31705e-07 -5.91899e-13 -9.81149e-07 9.56667e-13 1.31285e-06 -1.54857e-12
69.8526 3.00211e-07 -5.7472e-13 -9.46412e-07 1.01698e-12 1.24662e-06 -1.5917e-12
70.2406 2.66305e-07 -5.50956e-13 -9.12238e-07 1.06104e-12 1.17854e-06 -1.612e-12
70.6286 2.30545e-07 -5.20906e-13 -8.78843e-07 1.08814e-12 1.10939e-06 -1.60904e-12
71.0166 1.93519e-07 -4.84846e-13 -8.46446e-07 1.09789e-12 1.03997e-06 -1.58274e-12
71.4046 1.55845e-07 -4.43159e-13 -8.15273e-07 1.09012e-12 9.71118e-07 -1.53327e-12
71.7926 1.18161e-07 -3.96203e-13 -7.85549e-07 1.06496e-12 9.0371e-07 -1.46117e-12
72.1806 8.11182e-08 -3.44453e-13 -7.57493e-07 1.02275e-12 8.38612e-07 -1.36721e-12
72.5686 4.53719e-08 -2.88403e-13 -7.3132e-07 9.64131e-13 7.76692e-07 -1.25253e-12
72.9566 1.15739e-08 -2.28611e-13 -7.07228e-07 8.89946e-13 7.18802e-07 -1.11856e-12
73.3446 -1.96385e-08 -1.65652e-13 -6.85398e-07 8.01363e-13 6.65759e-07 -9.67016e-13
73.7326 -4.76531e-08 -1.00168e-13 -6.65985e-07 6.99714e-13 6.18332e-07 -7.99882e-13
74.1207 -7.18947e-08 -3.28795e-14 -6.49113e-07 5.86564e-13 5.77219e-07 -6.19443e-13
74.5087 -9.18369e-08 3.54307e-14 -6.34872e-07 4.63702e-13 5.43035e-07 -4.28271e-13
74.8967 -1.07016e-07 1.03924e-13 -6.23306e-07 3.33073e-13 5.16291e-07 -2.29149e-13
75.2847 -1.1704e-07 1.71762e-13 -6.14415e-07 1.96789e-13 4.97375e-07 -2.5027e-14
75.6727 -1.21609e-07 2.37971e-13 -6.08147e-07 5.70441e-14 4.86538e-07 1.80927e-13
76.0607 -1.20516e-07 3.01581e-13 -6.04395e-07 -8.38518e-14 4.8388e-07 3.85433e-13
76.4487 -1.13666e-07 3.61632e-13 -6.02997e-07 -2.235e-13 4.89331e-07 5.85132e-13
76.8367 -1.01083e-07 4.17045e-13 -6.03734e-07 -3.59592e-13 5.02651e-07 7.76637e-13
77.2247 -8.29144e-08 4.6684e-13 -6.06331e-07 -4.89741e-13 5.23417e-07 9.56581e-13
77.6127 -5.94382e-08 5.10039e-13 -6.1046e-07 -6.11635e-13 5.51021e-07 1.12167e-12
78.0007 -3.10633e-08 5.45723e-13 -6.15741e-07 -7.23056e-13 5.84678e-07 1.26878e-12
78.3887 1.67148e-09 5.72956e-13 -6.21754e-07 -8.21974e-13 6.23426e-07 1.39493e-12
78.7767 3.81034e-08 5.90947e-13 -6.2804e-07 -9.06513e-13 6.66144e-07 1.49746e-12
79.1647 7.74541e-08 5.99011e-13 -6.34113e-07 -9.75016e-13 7.11567e-07 1.57403e-12
79.5527 1.18843e-07 5.96592e-13 -6.39465e-07 -1.02603e-12 7.58308e-07 1.62262e-12
79.9407 1.61302e-07 5.83342e-13 -6.43586e-07 -1.05839e-12 8.04888e-07 1.64173e-12
80.3287 2.038e-07 5.59016e-13 -6.45963e-07 -1.07123e-12 8.49763e-07 1.63024e-12
80.7167 2.45259e-07 5.23609e-13 -6.46104e-07 -1.06398e-12 8.91363e-07 1.58759e-12
81.1047 2.84587e-07 4.77306e-13 -6.43541e-07 -1.03644e-12 9.28128e-07 1.51375e-12
81.4927 3.20702e-07 4.20508e-13 -6.37848e-07 -9.88739e-13 9.5855e-07 1.40925e-12
81.8807 3.52563e-07 3.53857e-13 -6.28648e-07 -9.21321e-13 9.81211e-07 1.27518e-12
82.2825 3.80035e-07 2.75348e-13 -6.15091e-07 -8.31626e-13 9.95126e-07 1.10697e-12
82.6842 4.0094e-07 1.88347e-13 -5.97166e-07 -7.22936e-13 9.98107e-07 9.11283e-13
83.086 4.14464e-07 9.4295e-14 -5.74694e-07 -5.96889e-13 9.89158e-07 6.91184e-13
83.4878 4.19967e-07 -5.21771e-15 -5.47592e-07 -4.55489e-13 9.6756e-07 4.50271e-13
83.8895 4.17021e-07 -1.08347e-13 -5.15879e-07 -3.00989e-13 9.32901e-07 1.92642e-13
84.2913 4.05422e-07 -2.13104e-13 -4.79679e-07 -1.35964e-13 8.85101e-07 -7.714e-14
84.693 3.85209e-07 -3.17404e-13 -4.39216e-07 3.68595e-14 8.24425e-07 -3.54263e-13
85.0948 3.56673e-07 -4.191e-13 -3.94816e-07 2.14507e-13 7.51489e-07 -6.33607e-13
85.4966 3.20355e-07 -5.15966e-13 -3.46898e-07 3.93985e-13 6.67254e-07 -9.0995e-13
85.8983 2.77043e-07 -6.05862e-13 -2.95965e-07 5.72164e-13 5.73007e-07 -1.17803e-12
86.3001 2.27749e-07 -6.86718e-13 -2.42592e-07 7.45932e-13 4.70341e-07 -1.43265e-12
86.7018 1.73693e-07 -7.5663e-13 -1.87415e-07 9.12214e-13 3.61108e-07 -1.66884e-12
87.1036 1.16269e-07 -8.13831e-13 -1.31115e-07 1.06812e-12 2.47385e-07 -1.88195e-12
87.5054 5.70048e-08 -8.56788e-13 -7.44032e-08 1.2109e-12 1.31408e-07 -2.06769e-12
87.9071 -2.47792e-09 -8.8427e-13 -1.80006e-08 1.33805e-12 1.55227e-08 -2.22232e-12
88.3089 -6.05125e-08 -8.95353e-13 3.73754e-08 1.44735e-12 -9.7888e-08 -2.34271e-12
88.7257 -1.17414e-07 -8.88875e-13 9.29982e-08 1.53992e-12 -2.10412e-07 -2.4288e-12
89.1425 -1.6918e-07 -8.63921e-13 1.46037e-07 1.60954e-12 -3.15217e-07 -2.47346e-12
89.5593 -2.1415e-07 -8.20718e-13 1.95823e-07 1.65498e-12 -4.09973e-07 -2.4757e-12
89.9762 -2.50847e-07 -7.59949e-13 2.41768e-07 1.67552e-12 -4.92615e-07 -2.43547e-12
90.393 -2.78034e-07 -6.8274e-13 2.83378e-07 1.67095e-12 -5.61412e-07 -2.35369e-12
90.8098 -2.94759e-07 -5.90668e-13 3.20264e-07 1.64154e-12 -6.15023e-07 -2.23221e-12
91.2266 -3.0039e-07 -4.85759e-13 3.52153e-07 1.58809e-12 -6.52542e-07 -2.07385e-12
91.6434 -2.94642e-07 -3.70344e-13 3.7889e-07 1.5119e-12 -6.73532e-07 -1.88224e-12
92.0602 -2.77591e-07 -2.47059e-13 4.00445e-07 1.41471e-12 -6.78036e-07 -1.66177e-12
92.477 -2.49677e-07 -1.18792e-13 4.16909e-07 1.29875e-12 -6.66586e-07 -1.41755e-12
92.8939 -2.11688e-07 1.13487e-14 4.28491e-07 1.16662e-12 -6.40179e-07 -1.15527e-12
93.3107 -1.64743e-07 1.40232e-13 4.35514e-07 1.02124e-12 -6.00257e-07 -8.81012e-13
93.7275 -1.10252e-07 2.64657e-13 4.384e-07 8.65842e-13 -5.48652e-07 -6.01185e-13
94.1585 -4.77285e-08 3.85371e-13 4.37584e-07 6.98246e-13 -4.85313e-07 -3.12876e-13
94.5896 1.90434e-08 4.94702e-13 4.33556e-07 5.27513e-13 -4.14513e-07 -3.28108e-14
95.0206 8.78677e-08 5.89706e-13 4.27046e-07 3.57694e-13 -3.39179e-07 2.32012e-13
95.4517 1.56479e-07 6.67724e-13 4.18842e-07 1.92771e-13 -2.62363e-07 4.74952e-13
95.8827 2.22622e-07 7.26573e-13 4.09762e-07 3.66266e-14 -1.8714e-07 6.89947e-13
96.3138 2.84132e-07 7.64581e-13 4.00644e-07 -1.07032e-13 -1.16512e-07 8.71613e-13
96.7448 3.3901e-07 7.8068e-13 3.92322e-07 -2.34727e-13 -5.33121e-08 1.01541e-12
97.1759 3.8549e-07 7.74334e-13 3.85607e-07 -3.43428e-13 -1.16762e-10 1.11776e-12
97.6069 4.22101e-07 7.4565e-13 3.81271e-07 -4.30536e-13 4.08298e-08 1.17619e-12
98.038 4.47711e-07 6.95389e-13 3.80032e-07 -4.9386e-13 6.76798e-08 1.18925e-12
98.469 4.61565e-07 6.24913e-13 3.82534e-07 -5.31804e-13 7.9031e-08 1.15672e-12
98.9001 4.633e-07 5.36189e-13 3.89341e-07 -5.43323e-13 7.39591e-08 1.07951e-12
99.3311 4.52956e-07 4.3167e-13 4.00922e-07 -5.28001e-13 5.20341e-08 9.5967e-13
99.7622 4.3096e-07 3.14249e-13 4.17641e-07 -4.86067e-13 1.33191e-08 8.00316e-13
100.193 3.98105e-07 1.87226e-13 4.39751e-07 -4.18329e-13 -4.16458e-08 6.05555e-13
100.624 3.55516e-07 5.41649e-14 4.67392e-07 -3.26233e-13 -1.11876e-07 3.80398e-13
101.055 3.04596e-07 -8.12352e-14 5.00581e-07 -2.11813e-13 -1.95985e-07 1.30578e-13
101.486 2.46978e-07 -2.15201e-13 5.3922e-07 -7.76026e-14 -2.92242e-07 -1.37599e-13
