# time   dipole_moment
0 -0
0.2 9.52762e-06
0.306923 2.24326e-05
0.384798 3.52519e-05
0.3971 3.75404e-05
0.405948 3.92307e-05
0.445763 4.69878e-05
0.485578 5.47409e-05
0.664746 8.95658e-05
1.471 0.000243652
4.24294 0.000684299
7.01489 0.000873509
9.78683 0.000750878
12.6603 0.000350099
15.5338 -0.000187605
18.528 -0.000713976
21.5222 -0.00105233
24.5164 -0.00111257
27.5106 -0.000885698
30.5048 -0.000450491
33.499 3.83853e-05
36.4932 0.000396412
39.057 0.000490461
41.6209 0.000360938
44.3823 3.06673e-05
47.1437 -0.000362478
49.9051 -0.000657388
52.6666 -0.000729938
55.428 -0.00053377
58.4156 -6.46998e-05
61.4031 0.000543265
64.3907 0.00112127
67.3783 0.00150449
70.3659 0.0015701
73.3535 0.00127777
76.341 0.000702632
79.3286 3.04591e-05
82.3162 -0.000507506
85.3038 -0.000739456
88.2913 -0.000637161
91.2789 -0.000323515
94.2665 1.36232e-07
97.2541 0.000155709
100.242 5.77925e-05
103.229 -0.000273571
106.217 -0.000738059
109.204 -0.00118906
112.192 -0.00146758
115.18 -0.00144459
118.167 -0.00107223
121.155 -0.000420414
124.142 0.000332261
126.587 0.000866415
129.126 0.00122439
131.784 0.00132436
134.443 0.00116194
137.261 0.000802641
140.08 0.000394492
143.002 6.52659e-05
145.925 -6.98448e-05
148.847 1.89067e-05
151.77 0.000288204
154.814 0.000640428
157.859 0.000890261
160.903 0.000868627
163.947 0.000500863
166.992 -0.000133464
170.036 -0.000819371
173.08 -0.00130644
176.125 -0.00143015
179.169 -0.0011787
182.213 -0.000675064
185.258 -0.000105646
188.302 0.000350782
191.346 0.00056712
194.391 0.000492832
197.435 0.000171486
200.479 -0.000259273
203.524 -0.000606695
206.064 -0.000707422
208.605 -0.000585088
211.451 -0.000215991
214.297 0.000275597
217.143 0.000721012
219.99 0.00097535
222.836 0.000967152
225.796 0.000697991
228.756 0.000260141
231.716 -0.00020398
234.677 -0.000543631
237.637 -0.000635911
240.597 -0.000427498
243.557 2.80393e-05
246.517 0.000566982
249.477 0.000969811
252.438 0.00105877
255.398 0.000784739
258.358 0.000248278
261.318 -0.00035655
264.278 -0.000834651
267.238 -0.00106193
270.199 -0.001009
273.272 -0.000714593
276.346 -0.000300398
279.419 7.177e-05
282.493 0.000248916
285.566 0.000149059
288.64 -0.000188043
291.713 -0.000602328
294.134 -0.00084285
296.687 -0.000908545
299.353 -0.000722593
302.018 -0.000303241
304.863 0.000294841
307.708 0.000895412
310.677 0.00136441
313.646 0.0015568
316.614 0.00142895
319.583 0.00102058
322.552 0.000453767
325.521 -9.09194e-05
328.49 -0.000433173
331.458 -0.000472935
334.427 -0.000246905
337.396 8.2608e-05
340.365 0.000309116
343.334 0.000285491
346.302 -1.31409e-05
349.271 -0.000495508
352.24 -0.00100772
355.209 -0.00139167
358.178 -0.00152445
361.294 -0.00132625
364.411 -0.000808312
367.527 -0.000107315
370.644 0.000560179
373.172 0.000927447
375.806 0.00106196
378.564 0.000932893
381.321 0.000615206
384.079 0.000249018
386.836 -2.79153e-05
389.594 -0.000125832
392.476 -1.44796e-05
395.358 0.00026579
398.24 0.00061304
401.122 0.00090003
404.187 0.0010016
407.252 0.000800055
410.317 0.000305207
413.381 -0.000342233
416.446 -0.000911626
419.511 -0.00118672
422.576 -0.00107574
425.641 -0.000654625
428.705 -0.000117348
431.77 0.000325192
434.835 0.000529534
437.9 0.000451305
440.965 0.000137121
444.029 -0.000295274
447.094 -0.000682973
450.159 -0.000863918
453.224 -0.000743098
456.289 -0.000347065
459.353 0.000175121
461.798 0.000543194
464.363 0.000774435
467.049 0.000789834
469.736 0.000587448
472.59 0.000222324
475.443 -0.000165341
478.423 -0.000452351
481.403 -0.000514536
484.383 -0.0003126
487.363 0.000111565
490.343 0.000632561
493.323 0.00106637
496.442 0.0012327
499.561 0.00100627
502.68 0.0004566
505.799 -0.000202351
508.918 -0.000723274
512.037 -0.000947211
514.763 -0.00088487
517.488 -0.000648876
520.538 -0.00030444
523.589 -1.6943e-05
526.639 9.56051e-05
529.689 -2.56113e-05
532.739 -0.000350784
535.79 -0.000752459
538.84 -0.00104291
541.404 -0.00107596
543.968 -0.000865548
546.835 -0.000376164
549.702 0.000257781
552.568 0.000865298
555.435 0.00129306
558.301 0.00145088
561.282 0.00131714
564.262 0.000946561
567.242 0.00046407
570.222 2.30442e-05
573.203 -0.000234908
576.183 -0.000232315
579.163 -1.03889e-06
582.143 0.000314698
585.124 0.000517447
588.104 0.000454781
591.084 9.85694e-05
594.064 -0.000444414
597.045 -0.000991595
600.025 -0.0013682
603.005 -0.00146572
605.985 -0.0012594
608.966 -0.000801942
611.946 -0.000211442
614.926 0.000349769
617.906 0.000718913
620.887 0.000795077
623.867 0.000588882
626.847 0.000223929
629.371 -7.4311e-05
631.894 -0.000255983
634.598 -0.000258244
637.301 -6.43148e-05
640.191 0.000285377
643.081 0.000660713
645.971 0.00093396
648.861 0.00100632
651.87 0.000818266
654.879 0.000388521
657.889 -0.000166913
660.898 -0.000665081
664.025 -0.000924505
667.152 -0.000815281
670.279 -0.000396912
673.406 0.000127761
676.533 0.000520183
679.66 0.00062435
682.384 0.000462633
685.108 0.000127822
688.148 -0.000328808
691.188 -0.000727903
694.227 -0.000937811
697.267 -0.000879051
700.307 -0.000560201
703.347 -9.28018e-05
706.387 0.000342128
708.975 0.000555927
711.564 0.000563771
714.455 0.000346403
717.345 -6.08137e-06
720.236 -0.000343662
723.126 -0.000530867
726.017 -0.000489779
728.907 -0.000215608
731.798 0.000228871
734.813 0.000749815
737.828 0.00116876
740.843 0.00133329
743.858 0.00116011
746.873 0.000685697
749.888 6.97843e-05
752.903 -0.000468203
755.919 -0.000752582
758.934 -0.000732546
761.949 -0.000491442
764.964 -0.000187427
767.979 2.61415e-05
770.994 5.32367e-05
774.009 -0.000129402
777.024 -0.000474503
780.04 -0.000870746
783.055 -0.00116374
786.07 -0.00120601
789.085 -0.000924771
792.1 -0.000368367
795.115 0.000304153
797.629 0.000806473
800.144 0.00114902
802.976 0.00128009
805.808 0.00114973
808.64 0.000834404
811.472 0.000448188
814.499 9.09645e-05
817.526 -9.58862e-05
820.553 -5.68629e-05
823.58 0.000177193
826.607 0.000483735
829.634 0.00068494
832.662 0.000626811
835.689 0.000264171
838.716 -0.000304212
841.743 -0.000879934
844.77 -0.00126239
847.797 -0.00133642
850.824 -0.00110279
853.851 -0.000653625
856.878 -0.00012845
859.905 0.000322447
862.932 0.000570276
865.96 0.000547249
868.987 0.000283455
872.014 -8.99291e-05
875.041 -0.000390712
877.706 -0.000474777
880.372 -0.000348858
883.154 -3.40632e-05
885.937 0.000363515
888.72 0.000716694
891.503 0.000919279
894.387 0.000908637
897.271 0.000673546
900.155 0.000275362
903.244 -0.000205056
906.333 -0.000575139
909.421 -0.000686016
912.51 -0.000479549
915.599 -3.50108e-05
918.688 0.000450834
921.777 0.000755322
924.866 0.000742269
927.955 0.00042299
931.044 -6.76136e-05
934.133 -0.000549598
937.222 -0.000871859
940.311 -0.000948774
943.4 -0.000770062
946.489 -0.000404224
949.578 9.28702e-06
952.667 0.000300987
955.755 0.000345611
958.844 0.00013076
961.933 -0.000229368
964.466 -0.000503168
967.092 -0.000655698
969.815 -0.000606189
972.538 -0.000341186
975.486 0.000122098
978.434 0.000647954
981.382 0.00109542
984.329 0.00133922
987.277 0.00130141
990.225 0.000980898
993.173 0.000468965
996.257 -9.14909e-05
999.34 -0.000477168
1002.42 -0.000567354
1005.51 -0.000387493
1008.59 -9.09202e-05
1011.67 0.000130338
1014.76 0.00014368
1017.53 -4.45541e-05
1020.29 -0.000374301
1023.34 -0.000797274
1026.39 -0.0011489
1029.44 -0.00129609
1032.48 -0.00114949
1035.53 -0.000708952
1038.58 -8.55808e-05
1041.63 0.000530295
1044.26 0.000909018
1046.9 0.00106548
1049.82 0.000975427
1052.75 0.000689839
1055.67 0.000341739
1058.6 6.19232e-05
1061.52 -5.94e-05
1064.45 9.03637e-06
1067.37 0.000235232
1070.46 0.000545127
1073.55 0.000777484
1076.64 0.000783919
1079.73 0.000492408
1082.82 -3.84097e-05
1085.91 -0.000627716
1089 -0.0010542
1092.09 -0.00116629
1095.18 -0.000950524
1098.27 -0.00051977
1101.36 -4.42331e-05
1104.45 0.00031965
1107.54 0.00046886
1110.63 0.000369664
1113.72 6.84233e-05
1116.81 -0.000308395
1119.9 -0.000589251
1123 -0.000631305
1126.09 -0.000395451
1129.18 2.91815e-05
1131.77 0.000406572
1134.37 0.000690961
1137.08 0.000812069
1139.8 0.000730938
1142.79 0.000447905
1145.79 6.24752e-05
1148.79 -0.000294293
1151.79 -0.000496399
1154.79 -0.00045865
1157.78 -0.000172862
1160.78 0.000271387
1163.78 0.00070473
1166.78 0.000942825
1169.78 0.00087261
1172.78 0.000510025
1175.77 -9.33241e-06
1178.77 -0.000500679
1181.77 -0.000814399
1184.77 -0.000885116
1187.77 -0.00073237
1190.77 -0.000435649
1193.76 -0.000109104
1196.76 0.000122678
1199.76 0.000160973
1202.76 -2.08464e-05
1205.76 -0.000349376
1208.75 -0.000671698
1211.75 -0.000823157
1214.75 -0.000704737
1217.75 -0.000325049
1220.75 0.000211328
1223.75 0.000752421
1226.74 0.0011529
1229.74 0.00131256
1232.74 0.00119698
1235.74 0.000846358
1238.74 0.000371837
1241.74 -7.00081e-05
1244.73 -0.000330362
1247.73 -0.000334323
1250.73 -0.00012429
1253.73 0.000153558
1256.73 0.000321312
1259.73 0.000259608
1262.72 -3.87693e-05
1265.72 -0.000478808
1268.72 -0.000917228
1271.72 -0.00121841
1274.72 -0.00128743
1277.71 -0.00108619
1280.71 -0.000647382
1283.71 -8.09956e-05
1286.71 0.000448036
1289.89 0.000791115
1293.08 0.000816755
1295.94 0.000606234
1298.8 0.00029272
1301.67 1.34861e-05
1304.53 -0.000126202
1307.4 -8.31988e-05
1310.39 0.000132519
1313.38 0.000440867
1316.37 0.000725617
1319.36 0.000866545
1322.35 0.000776046
1325.34 0.000438742
1328.33 -6.4337e-05
1331.32 -0.000571003
1334.3 -0.000900016
1337.29 -0.00093483
1340.28 -0.000680921
1343.27 -0.000259873
1346.26 0.000154792
1349.25 0.000416467
1352.24 0.000453464
1355.23 0.000273649
1358.22 -5.40795e-05
1361.21 -0.000419554
1364.2 -0.000692998
1367.19 -0.000762062
1370.18 -0.000581513
1373.17 -0.000206472
1376.16 0.000222172
1379.15 0.000540679
1382.14 0.000637842
1385.13 0.00049888
1388.12 0.000199452
1391.11 -0.000135292
1394.1 -0.000378073
1397.09 -0.000435048
1400.08 -0.000268308
1403.07 9.03014e-05
1406.06 0.000537271
1409.05 0.000918978
1412.04 0.00108307
1415.03 0.000945523
1418.13 0.000519985
1421.23 -3.48874e-05
1424.33 -0.000510624
1427.43 -0.000753185
1430.53 -0.000726771
1433.63 -0.000506189
1436.73 -0.000221297
