# time   dipole_moment
0 -0
0.2 9.52669e-05
0.336364 0.00026936
0.36091 0.000310079
0.383001 0.000349171
0.402883 0.000386334
0.407641 0.000395505
0.40906 0.000398261
0.411409 0.000402845
0.413251 0.000406457
0.414314 0.000408548
0.415378 0.000410639
0.420164 0.000420048
0.441702 0.000462379
0.538622 0.000652705
0.974761 0.00150363
1.88239 0.00321697
2.79001 0.004795
3.69764 0.00617385
4.65549 0.00735283
5.61333 0.00819914
6.57118 0.00867899
7.52903 0.00877605
8.52865 0.00847046
9.52827 0.00776944
10.5279 0.00671041
11.5275 0.00534499
12.3746 0.00399406
13.2218 0.00250967
14.0689 0.000935808
14.916 -0.000682957
15.7632 -0.0023028
16.6686 -0.00398786
17.6439 -0.00569598
18.6192 -0.00724069
19.5945 -0.00857531
20.5698 -0.009661
21.4108 -0.0103738
22.2519 -0.0108645
23.0929 -0.0111239
23.9339 -0.011148
24.7749 -0.0109383
25.6582 -0.010474
26.5922 -0.00972719
27.5263 -0.00874244
28.4603 -0.0075534
29.3943 -0.00620121
30.3284 -0.00473355
31.2624 -0.00320336
32.1964 -0.00166704
33.1305 -0.000182431
34.0645 0.00119353
34.9985 0.0024073
35.9326 0.00341121
36.8666 0.0041658
37.8006 0.00464193
38.7347 0.00482238
39.6687 0.00470292
40.6692 0.00425303
41.6698 0.00349794
42.6703 0.00248181
43.6708 0.00126256
44.6714 -9.12674e-05
45.6719 -0.00150419
46.6724 -0.00289787
47.673 -0.00419526
48.6735 -0.00532455
49.674 -0.00622267
50.6746 -0.00683818
51.6751 -0.00713335
52.6757 -0.0070854
53.6762 -0.00668687
54.6767 -0.00594518
55.6773 -0.00488157
56.6778 -0.00352942
57.5666 -0.00212137
58.4553 -0.000555946
59.3441 0.001127
60.2328 0.00288492
61.1216 0.00467364
62.0104 0.00644834
62.9308 0.00822398
63.8513 0.00988844
64.7717 0.0113956
65.7623 0.0127926
66.6394 0.0137972
67.5165 0.0145532
68.3936 0.0150368
69.2707 0.0152306
70.1478 0.0151238
71.0249 0.0147138
71.9413 0.0139678
72.8577 0.0129139
73.7742 0.0115798
74.7666 0.00986386
75.759 0.00792563
76.7514 0.00583747
77.6446 0.00389626
78.5377 0.00196032
79.4309 9.15475e-05
80.3612 -0.00171945
81.2915 -0.00333199
82.2217 -0.00469412
83.152 -0.00576571
84.155 -0.00656574
85.158 -0.0069846
86.161 -0.00703002
87.164 -0.00672977
88.167 -0.00612945
89.17 -0.0052892
90.173 -0.00427958
91.1759 -0.00317702
92.1789 -0.00205912
93.0619 -0.00112157
93.9448 -0.000276195
94.8278 0.000436576
95.7581 0.00100758
96.7552 0.00138205
97.7524 0.0014883
98.7495 0.0013166
99.7467 0.000869862
100.591 0.000287355
101.434 -0.000467448
102.278 -0.0013755
103.122 -0.00241387
103.966 -0.00355632
104.86 -0.00484741
105.81 -0.00627086
106.801 -0.00776339
107.793 -0.00920792
