# self-consistency convergence trace
# iter  error=max|dn_i|  N_total  S_z
177 0.0110626584099 142 4
178 0.0109472320957 142 4
179 0.010832893307 142 4
180 0.0107196343729 142 4
181 0.0106074476149 142 4
182 0.010496325348 142 4
183 0.010386259883 142 4
184 0.0102772435281 142 4
185 0.0101692685908 142 4
186 0.0100623273798 142 4
187 0.00995641220615 142 4
188 0.00985151538551 142 4
189 0.00974762923931 142 4
190 0.00964474609637 142 4
191 0.00954285829445 142 4
192 0.00944195818165 142 4
193 0.0093420381178 142 4
194 0.00924309047587 142 4
195 0.00914510764317 142 4
196 0.00904808202276 142 4
197 0.00895200603458 142 4
198 0.00885687211666 142 4
199 0.00876267272628 142 4
200 0.00866940034113 142 4
201 0.00857704746028 142 4
202 0.00848560660532 142 4
203 0.00839507032128 142 4
204 0.0083054311777 142 4
205 0.00821668176945 142 4
206 0.0081288147177 142 4
207 0.00804182267079 142 4
208 0.00795569830505 142 4
209 0.00787043432556 142 4
210 0.00778602346702 142 4
211 0.00770245849443 142 4
212 0.00761973220376 142 4
213 0.0075378374228 142 4
214 0.00745676701159 142 4
215 0.00737651386328 142 4
216 0.00729707090456 142 4
217 0.00721843109633 142 4
218 0.00714058743423 142 4
219 0.00706353294918 142 4
220 0.00698726070784 142 4
221 0.00691176381318 142 4
222 0.00683703540484 142 4
223 0.00676306865963 142 4
224 0.00668985679193 142 4
225 0.00661739305406 142 4
226 0.00654567073667 142 4
227 0.00647468316915 142 4
228 0.00640442371983 142 4
229 0.00633488579644 142 4
230 0.00626606284627 142 4
231 0.00619794835656 142 4
232 0.00613053585471 142 4
233 0.00606381890849 142 4
234 0.00599779112635 142 4
235 0.00593244615754 142 4
236 0.00586777769234 142 4
237 0.00580377946228 142 4
238 0.00574044524022 142 4
239 0.00567776884057 142 4
240 0.00561574411938 142 4
241 0.00555436497448 142 4
242 0.00549362534559 142 4
243 0.00543351921439 142 4
244 0.00537404060465 142 4
245 0.00531518358222 142 4
246 0.00525694225519 142 4
247 0.00519931077384 142 4
248 0.00514228333072 142 4
249 0.00508585416068 142 4
250 0.00503001754089 142 4
251 0.00497476779077 142 4
252 0.0049200992721 142 4
253 0.0048660063889 142 4
254 0.00481248358746 142 4
255 0.00475952535629 142 4
256 0.00470712622607 142 4
257 0.00465528076962 142 4
258 0.0046039836018 142 4
259 0.00455322937951 142 4
260 0.0045030128015 142 4
261 0.00445332860842 142 4
262 0.00440417158265 142 4
263 0.0043555365482 142 4
264 0.00430741837066 142 4
265 0.004259811957 142 4
266 0.00421271225558 142 4
267 0.00416611425589 142 4
268 0.00412001298854 142 4
269 0.00407440352502 142 4
270 0.00402928097767 142 4
271 0.00398464049946 142 4
272 0.00394047728382 142 4
273 0.00389678656459 142 4
274 0.00385356361575 142 4
275 0.00381080375134 142 4
276 0.00376850232521 142 4
277 0.00372665473095 142 4
278 0.00368525640163 142 4
279 0.00364430280962 142 4
280 0.00360378946652 142 4
281 0.00356371192282 142 4
282 0.00352406576779 142 4
283 0.00348484662932 142 4
284 0.00344605017364 142 4
285 0.0034076721052 142 4
286 0.00336970816641 142 4
287 0.00333215413747 142 4
288 0.00329500583617 142 4
289 0.00325825911762 142 4
290 0.00322190987415 142 4
291 0.00318595403499 142 4
292 0.0031503875661 142 4
293 0.00311520646996 142 4
294 0.00308040678538 142 4
295 0.00304598458716 142 4
296 0.00301193598604 142 4
297 0.00297825712834 142 4
298 0.00294494419581 142 4
299 0.00291199340533 142 4
300 0.00287940100881 142 4
301 0.00284716329284 142 4
302 0.00281527657849 142 4
303 0.00278373722117 142 4
304 0.00275254161024 142 4
305 0.00272168616893 142 4
306 0.00269116735402 142 4
307 0.00266098165562 142 4
308 0.002631125597 142 4
309 0.00260159573425 142 4
310 0.00257238865614 142 4
311 0.00254350098383 142 4
312 0.00251492937065 142 4
313 0.00248667050192 142 4
314 0.00245872109462 142 4
315 0.00243107789721 142 4
316 0.0024037376894 142 4
317 0.0023766972819 142 4
318 0.0023499535162 142 4
319 0.00232350326432 142 4
320 0.00229734342856 142 4
321 0.00227147094135 142 4
322 0.00224588276489 142 4
323 0.00222057589103 142 4
324 0.00219554734096 142 4
325 0.00217079416504 142 4
326 0.00214631344251 142 4
327 0.00212210228131 142 4
328 0.00209815781781 142 4
329 0.00207447721662 142 4
330 0.00205105767031 142 4
331 0.00202789639923 142 4
332 0.00200499065125 142 4
333 0.00198233770157 142 4
334 0.00195993485244 142 4
335 0.00193777943297 142 4
336 0.00191586879892 142 4
337 0.00189420033244 142 4
338 0.00187277144185 142 4
339 0.00185157956145 142 4
340 0.0018306221513 142 4
341 0.00180989669693 142 4
342 0.0017894007092 142 4
343 0.00176913172407 142 4
344 0.00174908730232 142 4
345 0.00172926502942 142 4
346 0.00170966251527 142 4
347 0.00169027739396 142 4
348 0.00167110732364 142 4
349 0.0016521499862 142 4
350 0.00163340308716 142 4
351 0.00161486435539 142 4
352 0.00159653154296 142 4
353 0.00157840242487 142 4
354 0.00156047479887 142 4
355 0.0015427464853 142 4
356 0.00152521532679 142 4
357 0.00150787918818 142 4
358 0.00149073595622 142 4
359 0.00147378353937 142 4
360 0.0014570198677 142 4
361 0.00144044289259 142 4
362 0.00142405058658 142 4
363 0.00140784094314 142 4
364 0.00139181197655 142 4
365 0.00137596172162 142 4
366 0.00136028823354 142 4
367 0.00134478958773 142 4
368 0.00132946387957 142 4
369 0.00131430922424 142 4
370 0.00129932375661 142 4
371 0.00128450563091 142 4
372 0.0012699016916 142 4
373 0.00125560647682 142 4
374 0.0012414716075 142 4
375 0.001227495329 142 4
376 0.00121367590497 142 4
377 0.00120001161728 142 4
378 0.00118650076577 142 4
379 0.00117314166814 142 4
380 0.0011599326597 142 4
381 0.00114687209329 142 4
382 0.00113395833906 142 4
383 0.00112118978428 142 4
384 0.00110856483325 142 4
385 0.00109608190707 142 4
386 0.0010837394435 142 4
387 0.00107153589682 142 4
388 0.00105946973761 142 4
389 0.00104753945266 142 4
390 0.0010357435448 142 4
391 0.00102408053264 142 4
392 0.0010125489506 142 4
393 0.00100114734859 142 4
394 0.000989874291938 142 4
395 0.00097872836124 142 4
396 0.000967708152154 142 4
397 0.000956812275331 142 4
398 0.000946039356199 142 4
399 0.000935388034834 142 4
400 0.000924856965853 142 4
401 0.000914444818208 142 4
402 0.000904150275093 142 4
403 0.000893972033773 142 4
404 0.000883908805446 142 4
405 0.000873959315136 142 4
406 0.000864122301506 142 4
407 0.000854396516756 142 4
408 0.000844780726459 142 4
409 0.000835273709464 142 4
410 0.000825874257715 142 4
411 0.000816581176179 142 4
412 0.000807393282647 142 4
413 0.000798309407649 142 4
414 0.000789328394322 142 4
415 0.000780449098247 142 4
416 0.000771670387379 142 4
417 0.000762991141871 142 4
418 0.000754410253974 142 4
419 0.000745926627899 142 4
420 0.000737539179733 142 4
421 0.000729246837256 142 4
422 0.000721048539875 142 4
423 0.000713705238643 142 4
424 0.000707483278802 142 4
425 0.000701315963511 142 4
426 0.000695202827064 142 4
427 0.000689143407447 142 4
428 0.000683137246315 142 4
429 0.000677183888978 142 4
430 0.000671282884357 142 4
431 0.000665433784981 142 4
432 0.000659636146953 142 4
433 0.000653889529934 142 4
434 0.000648193497089 142 4
435 0.000642547615109 142 4
436 0.000636951454159 142 4
437 0.000631404587853 142 4
438 0.000625906593243 142 4
439 0.000620457050788 142 4
440 0.000615055544325 142 4
441 0.000609701661065 142 4
442 0.000604394991544 142 4
443 0.000599135129625 142 4
444 0.000593921672455 142 4
445 0.000588754220449 142 4
446 0.000583632377275 142 4
447 0.000578555749813 142 4
448 0.000573523948152 142 4
449 0.000568536585558 142 4
450 0.00056359327844 142 4
451 0.000558693646367 142 4
452 0.00055383731198 142 4
453 0.000549023901038 142 4
454 0.000544253042356 142 4
455 0.000539524367782 142 4
456 0.000534837512208 142 4
457 0.000530192113506 142 4
458 0.00052558781253 142 4
459 0.000521024253095 142 4
460 0.000516501081954 142 4
461 0.000512017948759 142 4
462 0.000507574506072 142 4
463 0.00050317040931 142 4
464 0.000498805316744 142 4
465 0.000494478889482 142 4
466 0.000490190791432 142 4
467 0.000485940689283 142 4
468 0.000481728252506 142 4
469 0.000477553153303 142 4
470 0.000473415066608 142 4
471 0.000469313670061 142 4
472 0.000465248643975 142 4
473 0.000461219671346 142 4
474 0.000457226437798 142 4
475 0.000453268631589 142 4
476 0.000449345943577 142 4
477 0.000445458067203 142 4
478 0.000441604698476 142 4
479 0.000437785535957 142 4
480 0.00043400028072 142 4
481 0.000430248636356 142 4
482 0.00042653030894 142 4
483 0.000422845007018 142 4
484 0.000419192441585 142 4
485 0.000415572326066 142 4
486 0.000411984376299 142 4
487 0.000408428310518 142 4
488 0.000404903849329 142 4
489 0.000401410715701 142 4
490 0.00039794863493 142 4
491 0.000394517334647 142 4
492 0.000391116544777 142 4
493 0.000387745997529 142 4
494 0.000384405427388 142 4
495 0.000381094571075 142 4
496 0.000377813167552 142 4
497 0.000374560957991 142 4
498 0.000371337685762 142 4
499 0.000368143096418 142 4
500 0.000364976937673 142 4
501 0.000361838959375 142 4
502 0.000358728913515 142 4
503 0.000355646554192 142 4
504 0.000352591637599 142 4
505 0.000349563922005 142 4
506 0.000346563167739 142 4
507 0.000343589137182 142 4
508 0.000340641594745 142 4
509 0.000337720306841 142 4
510 0.000334825041893 142 4
511 0.000331955570292 142 4
512 0.00032911166441 142 4
513 0.000326293098554 142 4
514 0.000323499648967 142 4
515 0.000320731093827 142 4
516 0.000317987213187 142 4
517 0.000315267789008 142 4
518 0.000312572605119 142 4
519 0.000309901447205 142 4
520 0.000307254102788 142 4
521 0.000304630361229 142 4
522 0.00030203001369 142 4
523 0.000299452853139 142 4
524 0.000296898674324 142 4
525 0.000294367273758 142 4
526 0.000291858449715 142 4
527 0.000289372002208 142 4
528 0.000286907732976 142 4
529 0.000284465445463 142 4
530 0.000282044944819 142 4
531 0.00027964603788 142 4
532 0.00027726853314 142 4
533 0.000274912240763 142 4
534 0.000272576972546 142 4
535 0.000270262541926 142 4
536 0.000267968763945 142 4
537 0.000265695455254 142 4
538 0.000263442434098 142 4
539 0.000261209520285 142 4
540 0.000258996535195 142 4
541 0.000256803301769 142 4
542 0.000254629644463 142 4
543 0.00025247538928 142 4
544 0.00025034036372 142 4
545 0.000248224396789 142 4
546 0.000246127318987 142 4
547 0.000244048962276 142 4
548 0.000241989160093 142 4
549 0.000239947747316 142 4
550 0.000237924560267 142 4
551 0.000235919436699 142 4
552 0.000233932215767 142 4
553 0.000231962738046 142 4
554 0.000230010845485 142 4
555 0.000228076381428 142 4
556 0.000226159190579 142 4
557 0.000224259118992 142 4
558 0.000222376014089 142 4
559 0.0002205097246 142 4
560 0.000218660100594 142 4
561 0.000216826993446 142 4
562 0.000215010255832 142 4
563 0.000213209741722 142 4
564 0.000211425306363 142 4
565 0.000209656806263 142 4
566 0.0002079040992 142 4
567 0.000206167044195 142 4
568 0.000204445501491 142 4
569 0.000202739332581 142 4
570 0.000201048400161 142 4
571 0.000199372568127 142 4
572 0.000197711701582 142 4
573 0.000196065666805 142 4
574 0.000194434331257 142 4
575 0.000192817563559 142 4
576 0.000191215233487 142 4
577 0.000189627211963 142 4
578 0.000188053371055 142 4
579 0.000186493583936 142 4
580 0.000184947724919 142 4
581 0.000183415669401 142 4
582 0.000181897293895 142 4
583 0.000180392475993 142 4
584 0.000178901094365 142 4
585 0.000177423028759 142 4
586 0.000175958159972 142 4
587 0.000174506369863 142 4
588 0.000173067541327 142 4
589 0.000171641558293 142 4
590 0.000170228305719 142 4
591 0.000168827669578 142 4
592 0.000167439536843 142 4
593 0.000166063795493 142 4
594 0.000164700334499 142 4
595 0.000163349043805 142 4
596 0.000162009814334 142 4
597 0.000160682537976 142 4
598 0.000159367107573 142 4
599 0.000158063416916 142 4
600 0.000156771360734 142 4
601 0.000155490834698 142 4
602 0.000154221735389 142 4
603 0.000152963960314 142 4
604 0.000151717407883 142 4
605 0.000150481977414 142 4
606 0.000149257569104 142 4
607 0.000148044084047 142 4
608 0.000146841424214 142 4
609 0.000145649492434 142 4
610 0.000144468192413 142 4
611 0.0001432974287 142 4
612 0.000142137106695 142 4
613 0.000140987132647 142 4
614 0.000139847413618 142 4
615 0.000138717857518 142 4
616 0.000137598373057 142 4
617 0.000136488869765 142 4
618 0.000135389257975 142 4
619 0.000134299448818 142 4
620 0.000133219354216 142 4
621 0.000132148886867 142 4
622 0.000131087960258 142 4
623 0.000130036488631 142 4
624 0.000128994387007 142 4
625 0.000127961571154 142 4
626 0.000126937957588 142 4
627 0.000125923463574 142 4
628 0.000124918007113 142 4
629 0.000123921506938 142 4
630 0.000122933882497 142 4
631 0.000121955053968 142 4
632 0.000120984942231 142 4
633 0.000120023468886 142 4
634 0.000119070556209 142 4
635 0.000118126127183 142 4
636 0.000117190105487 142 4
637 0.000116262415462 142 4
638 0.000115342982135 142 4
639 0.000114431731201 142 4
640 0.000113528589015 142 4
641 0.000112633482597 142 4
642 0.000111746339608 142 4
643 0.000110867088365 142 4
644 0.000109995657818 142 4
645 0.000109131977558 142 4
646 0.000108275977801 142 4
647 0.000107427589385 142 4
648 0.000106586743773 142 4
649 0.000105753373035 142 4
650 0.000104927409853 142 4
651 0.000104108787499 142 4
652 0.000103297439862 142 4
653 0.000102493301407 142 4
654 0.00010169630719 142 4
655 0.000100906392852 142 4
656 0.000100123494598 142 4
657 9.93475492212e-05 142 4
658 9.85784940655e-05 142 4
659 9.78162670456e-05 142 4
660 9.70608066254e-05 142 4
661 9.63120518251e-05 142 4
662 9.55699422118e-05 142 4
663 9.48344178901e-05 142 4
664 9.41054195002e-05 142 4
665 9.33828882222e-05 142 4
666 9.26667657517e-05 142 4
667 9.19569943215e-05 142 4
668 9.12535166696e-05 142 4
669 9.05562760496e-05 142 4
670 8.98652162333e-05 142 4
671 8.91802814813e-05 142 4
672 8.85014165754e-05 142 4
673 8.78285667706e-05 142 4
674 8.71616778275e-05 142 4
675 8.65006959882e-05 142 4
676 8.58455679799e-05 142 4
677 8.51962409993e-05 142 4
678 8.45526627333e-05 142 4
679 8.39147813282e-05 142 4
680 8.32825453918e-05 142 4
681 8.26559040039e-05 142 4
682 8.20348066917e-05 142 4
683 8.14192034462e-05 142 4
684 8.08090446998e-05 142 4
685 8.02042813339e-05 142 4
686 7.96048646652e-05 142 4
687 7.90107464608e-05 142 4
688 7.84218789088e-05 142 4
689 7.78382146349e-05 142 4
690 7.72597066845e-05 142 4
691 7.66863085246e-05 142 4
692 7.6117974056e-05 142 4
693 7.55546575736e-05 142 4
694 7.49963137965e-05 142 4
695 7.4442897842e-05 142 4
696 7.38943652421e-05 142 4
697 7.33506719242e-05 142 4
698 7.28117742034e-05 142 4
699 7.22776287997e-05 142 4
700 7.17481928222e-05 142 4
701 7.1223423758e-05 142 4
702 7.07032794814e-05 142 4
703 7.01877182498e-05 142 4
704 6.96766986913e-05 142 4
705 6.9170179805e-05 142 4
706 6.8668120966e-05 142 4
707 6.81704819107e-05 142 4
708 6.76772227392e-05 142 4
709 6.71883039101e-05 142 4
710 6.67036862372e-05 142 4
711 6.62233308936e-05 142 4
712 6.57471993998e-05 142 4
713 6.52752536123e-05 142 4
714 6.48074557484e-05 142 4
715 6.43437683536e-05 142 4
716 6.388415432e-05 142 4
717 6.34285768655e-05 142 4
718 6.2976999542e-05 142 4
719 6.25293862396e-05 142 4
720 6.20857011598e-05 142 4
721 6.16459088347e-05 142 4
722 6.12099741178e-05 142 4
723 6.07778621713e-05 142 4
724 6.03495384835e-05 142 4
725 5.99249688454e-05 142 4
726 5.95041193572e-05 142 4
727 5.90869564287e-05 142 4
728 5.86734467694e-05 142 4
729 5.82635573948e-05 142 4
730 5.78572556111e-05 142 4
731 5.74545090221e-05 142 4
732 5.70552855247e-05 142 4
733 5.66595533094e-05 142 4
734 5.62672808454e-05 142 4
735 5.58784368906e-05 142 4
736 5.54929904934e-05 142 4
737 5.51109109641e-05 142 4
738 5.47321679054e-05 142 4
739 5.43567311884e-05 142 4
740 5.39845709547e-05 142 4
741 5.36156576222e-05 142 4
742 5.32499618689e-05 142 4
743 5.2887454635e-05 142 4
744 5.25281071459e-05 142 4
745 5.21718908505e-05 142 4
746 5.18187774879e-05 142 4
747 5.14687390331e-05 142 4
748 5.11217477246e-05 142 4
749 5.07777760479e-05 142 4
750 5.0436796737e-05 142 4
751 5.00987827758e-05 142 4
752 4.97637073783e-05 142 4
753 4.94315440299e-05 142 4
754 4.91022664228e-05 142 4
755 4.87758485078e-05 142 4
756 4.84522644704e-05 142 4
757 4.81314887156e-05 142 4
758 4.78134958915e-05 142 4
759 4.74982608757e-05 142 4
760 4.71857587685e-05 142 4
761 4.68759648987e-05 142 4
762 4.65688548148e-05 142 4
763 4.6264404289e-05 142 4
764 4.59625893121e-05 142 4
765 4.56633860894e-05 142 4
766 4.53667710477e-05 142 4
767 4.50727208209e-05 142 4
768 4.47812122617e-05 142 4
769 4.44922224231e-05 142 4
770 4.4205728572e-05 142 4
771 4.39217081743e-05 142 4
772 4.3640138912e-05 142 4
773 4.33609986592e-05 142 4
774 4.30842654908e-05 142 4
775 4.28099176839e-05 142 4
776 4.25379337131e-05 142 4
777 4.22682922382e-05 142 4
778 4.20009721278e-05 142 4
779 4.17359524298e-05 142 4
780 4.14732123817e-05 142 4
781 4.12127314222e-05 142 4
782 4.09544891538e-05 142 4
783 4.0698465385e-05 142 4
784 4.0444640102e-05 142 4
785 4.01929934621e-05 142 4
786 3.9943505812e-05 142 4
787 3.96961576702e-05 142 4
788 3.94509297415e-05 142 4
789 3.92078028915e-05 142 4
790 3.89667581726e-05 142 4
791 3.87277767995e-05 142 4
792 3.84908401669e-05 142 4
793 3.82559298217e-05 142 4
794 3.8023027493e-05 142 4
795 3.7792115073e-05 142 4
796 3.756317461e-05 142 4
797 3.73361883236e-05 142 4
798 3.71111385933e-05 142 4
799 3.68880079463e-05 142 4
800 3.666677909e-05 142 4
801 3.64474348712e-05 142 4
802 3.6229958301e-05 142 4
803 3.6014332532e-05 142 4
804 3.58005408874e-05 142 4
805 3.55885668294e-05 142 4
806 3.53783939734e-05 142 4
807 3.51700060835e-05 142 4
808 3.49633870683e-05 142 4
809 3.47585209884e-05 142 4
810 3.45553920416e-05 142 4
811 3.43539845791e-05 142 4
812 3.41542830771e-05 142 4
813 3.39562721743e-05 142 4
814 3.37599366258e-05 142 4
815 3.35652613467e-05 142 4
816 3.33722313726e-05 142 4
817 3.31808318784e-05 142 4
818 3.29910481836e-05 142 4
819 3.28028657242e-05 142 4
820 3.26162700861e-05 142 4
821 3.24312469656e-05 142 4
822 3.22477822134e-05 142 4
823 3.20658617813e-05 142 4
824 3.18854717772e-05 142 4
825 3.17065984078e-05 142 4
826 3.15292280185e-05 142 4
827 3.1353347084e-05 142 4
828 3.11789421903e-05 142 4
829 3.10060000483e-05 142 4
830 3.0834507495e-05 142 4
831 3.06644514786e-05 142 4
832 3.0495819071e-05 142 4
833 3.03285974631e-05 142 4
834 3.01627739543e-05 142 4
835 2.99983359701e-05 142 4
836 2.98352710366e-05 142 4
837 2.96735668024e-05 142 4
838 2.95132110283e-05 142 4
839 2.93541915833e-05 142 4
840 2.91964964465e-05 142 4
841 2.90401137074e-05 142 4
842 2.88850315633e-05 142 4
843 2.8731238318e-05 142 4
844 2.85787223758e-05 142 4
845 2.84274722592e-05 142 4
846 2.8277476586e-05 142 4
847 2.81287240775e-05 142 4
848 2.79812035592e-05 142 4
849 2.78349039612e-05 142 4
850 2.76898143004e-05 142 4
851 2.7545923717e-05 142 4
852 2.74032214265e-05 142 4
853 2.72616967523e-05 142 4
854 2.71213391167e-05 142 4
855 2.69821380386e-05 142 4
856 2.68440831215e-05 142 4
857 2.67071640802e-05 142 4
858 2.65713707044e-05 142 4
859 2.64366928892e-05 142 4
860 2.6303120617e-05 142 4
861 2.61706439646e-05 142 4
862 2.60392530942e-05 142 4
863 2.59089382558e-05 142 4
864 2.57796897985e-05 142 4
865 2.56514981434e-05 142 4
866 2.55243538121e-05 142 4
867 2.53982474094e-05 142 4
868 2.52731696176e-05 142 4
869 2.51491112092e-05 142 4
870 2.50260630459e-05 142 4
871 2.49040160587e-05 142 4
872 2.47829612744e-05 142 4
873 2.46628897948e-05 142 4
874 2.45437928023e-05 142 4
875 2.442566156e-05 142 4
876 2.43084874156e-05 142 4
877 2.4192261786e-05 142 4
878 2.40769761698e-05 142 4
879 2.39626221466e-05 142 4
880 2.38491913631e-05 142 4
881 2.37366755612e-05 142 4
882 2.36250665298e-05 142 4
883 2.35143561552e-05 142 4
884 2.34045363878e-05 142 4
885 2.32955992544e-05 142 4
886 2.31875368489e-05 142 4
887 2.30803413428e-05 142 4
888 2.29740049746e-05 142 4
889 2.28685200591e-05 142 4
890 2.27638789698e-05 142 4
891 2.26600741652e-05 142 4
892 2.25570981517e-05 142 4
893 2.24549435284e-05 142 4
894 2.23536029401e-05 142 4
895 2.2253069111e-05 142 4
896 2.21533348241e-05 142 4
897 2.20543929335e-05 142 4
898 2.19562363575e-05 142 4
899 2.18588580692e-05 142 4
900 2.17622511219e-05 142 4
901 2.16664086222e-05 142 4
902 2.15713237332e-05 142 4
903 2.1476989698e-05 142 4
904 2.13833998005e-05 142 4
905 2.12905474018e-05 142 4
906 2.11984259149e-05 142 4
907 2.11070288123e-05 142 4
908 2.10163496304e-05 142 4
909 2.09263819616e-05 142 4
910 2.08371194609e-05 142 4
911 2.07485558291e-05 142 4
912 2.06668325445e-05 142 4
913 2.05969478405e-05 142 4
914 2.05275680398e-05 142 4
915 2.04586885585e-05 142 4
916 2.03903048422e-05 142 4
917 2.03224123928e-05 142 4
918 2.02550067336e-05 142 4
919 2.01880834548e-05 142 4
920 2.01216381853e-05 142 4
921 2.00556665748e-05 142 4
922 1.99901643298e-05 142 4
923 1.99288442622e-05 142 4
924 1.98838817569e-05 142 4
925 1.98390816972e-05 142 4
926 1.97944437308e-05 142 4
927 1.97499674931e-05 142 4
928 1.9705652628e-05 142 4
929 1.96614987559e-05 142 4
930 1.96175055044e-05 142 4
931 1.95736724952e-05 142 4
932 1.9529999339e-05 142 4
933 1.94864856436e-05 142 4
934 1.94431310093e-05 142 4
935 1.93999350376e-05 142 4
936 1.93568973208e-05 142 4
937 1.93140174425e-05 142 4
938 1.92712949837e-05 142 4
939 1.92287295359e-05 142 4
940 1.91863206584e-05 142 4
941 1.91440679322e-05 142 4
942 1.91019709178e-05 142 4
943 1.90600291733e-05 142 4
944 1.9018242265e-05 142 4
945 1.89766097373e-05 142 4
946 1.89351311513e-05 142 4
947 1.88938060452e-05 142 4
948 1.88526339625e-05 142 4
949 1.88116144496e-05 142 4
950 1.87707470355e-05 142 4
951 1.87300312595e-05 142 4
952 1.86894666357e-05 142 4
953 1.86490527173e-05 142 4
