# t  J_up_x  J_up_y  J_dn_x  J_dn_y  J_spin_x  J_spin_y
0 0 0 0 0 0 0
0.01 -1.50103e-08 9.99197e-17 -1.54705e-08 1.0819e-16 4.60206e-10 -8.2701e-18
0.055 -8.25458e-08 7.01368e-16 -8.50775e-08 4.42068e-16 2.5317e-09 2.59301e-16
0.2575 -3.85761e-07 6.45644e-15 -3.97684e-07 -1.18909e-15 1.19223e-08 7.64553e-15
0.652158 -9.679e-07 3.17302e-14 -9.99116e-07 -1.89727e-14 3.12164e-08 5.07029e-14
1.04682 -1.52729e-06 7.46328e-14 -1.58044e-06 -5.53458e-14 5.31535e-08 1.29979e-13
1.44147 -2.05118e-06 1.33422e-13 -2.13042e-06 -1.0884e-13 7.92363e-08 2.42263e-13
1.83613 -2.52773e-06 2.05645e-13 -2.63856e-06 -1.77355e-13 1.10823e-07 3.83e-13
2.23079 -2.94625e-06 2.88281e-13 -3.09533e-06 -2.58186e-13 1.4908e-07 5.46467e-13
2.64124 -3.31e-06 3.81476e-13 -3.50695e-06 -3.51916e-13 1.96947e-07 7.33392e-13
3.05169 -3.59244e-06 4.77746e-13 -3.84622e-06 -4.51525e-13 2.53787e-07 9.29271e-13
3.46214 -3.78714e-06 5.72433e-13 -4.10715e-06 -5.52699e-13 3.20011e-07 1.12513e-12
3.87259 -3.88998e-06 6.60823e-13 -4.28565e-06 -6.5086e-13 3.95674e-07 1.31168e-12
4.28304 -3.89919e-06 7.38178e-13 -4.37965e-06 -7.41579e-13 4.80468e-07 1.47976e-12
4.69349 -3.81537e-06 8.00126e-13 -4.3891e-06 -8.20437e-13 5.73736e-07 1.62056e-12
5.10394 -3.64145e-06 8.4262e-13 -4.31594e-06 -8.83377e-13 6.74482e-07 1.726e-12
5.51439 -3.38261e-06 8.62247e-13 -4.16402e-06 -9.26769e-13 7.81408e-07 1.78902e-12
5.92483 -3.04604e-06 8.56268e-13 -3.93899e-06 -9.4761e-13 8.92953e-07 1.80388e-12
6.33528 -2.64077e-06 8.22816e-13 -3.64812e-06 -9.43504e-13 1.00734e-06 1.76632e-12
6.74573 -2.17741e-06 7.6092e-13 -3.30005e-06 -9.12934e-13 1.12264e-06 1.67385e-12
7.15618 -1.66779e-06 6.70624e-13 -2.9046e-06 -8.55169e-13 1.23682e-06 1.52579e-12
7.56663 -1.12468e-06 5.52901e-13 -2.47249e-06 -7.7049e-13 1.34781e-06 1.32339e-12
7.97708 -5.61454e-07 4.09814e-13 -2.01504e-06 -6.59968e-13 1.45358e-06 1.06978e-12
8.38753 8.33346e-09 2.44334e-13 -1.54387e-06 -5.25667e-13 1.5522e-06 7.7e-13
8.79798 5.71228e-07 6.03498e-14 -1.07066e-06 -3.70422e-13 1.64189e-06 4.30771e-13
9.20843 1.11424e-06 -1.3747e-13 -6.06828e-07 -1.97899e-13 1.72107e-06 6.0429e-14
9.61888 1.62517e-06 -3.43842e-13 -1.63266e-07 -1.24821e-14 1.78844e-06 -3.31359e-13
10.0502 2.1153e-06 -5.63504e-13 2.69906e-07 1.90898e-13 1.84539e-06 -7.54402e-13
10.4815 2.54632e-06 -7.79049e-13 6.5892e-07 3.96879e-13 1.8874e-06 -1.17593e-12
10.9128 2.90873e-06 -9.83174e-13 9.9461e-07 5.98948e-13 1.91412e-06 -1.58212e-12
11.3441 3.19506e-06 -1.16871e-12 1.26942e-06 7.90427e-13 1.92563e-06 -1.95913e-12
11.7754 3.40004e-06 -1.32884e-12 1.47755e-06 9.64773e-13 1.92248e-06 -2.29361e-12
12.2068 3.52065e-06 -1.45731e-12 1.61502e-06 1.11571e-12 1.90563e-06 -2.57302e-12
12.6381 3.55614e-06 -1.54869e-12 1.67971e-06 1.23752e-12 1.87643e-06 -2.78621e-12
13.0694 3.50795e-06 -1.59856e-12 1.67132e-06 1.32518e-12 1.83663e-06 -2.92374e-12
13.5007 3.37961e-06 -1.6037e-12 1.59134e-06 1.37458e-12 1.78827e-06 -2.97828e-12
13.932 3.17656e-06 -1.56224e-12 1.44291e-06 1.38262e-12 1.73365e-06 -2.94486e-12
14.3633 2.90595e-06 -1.47367e-12 1.23067e-06 1.34733e-12 1.67528e-06 -2.821e-12
14.7946 2.57637e-06 -1.33896e-12 9.60576e-07 1.26797e-12 1.61579e-06 -2.60693e-12
15.2259 2.1976e-06 -1.1605e-12 6.39726e-07 1.14508e-12 1.55787e-06 -2.30558e-12
15.6573 1.78032e-06 -9.42061e-13 2.7611e-07 9.80472e-13 1.50421e-06 -1.92253e-12
16.0886 1.3358e-06 -6.88791e-13 -1.21615e-07 7.77181e-13 1.45741e-06 -1.46597e-12
16.5199 8.75575e-07 -4.06902e-13 -5.44355e-07 5.39403e-13 1.41993e-06 -9.46304e-13
16.9512 4.11195e-07 -1.03651e-13 -9.82816e-07 2.72325e-13 1.39401e-06 -3.75976e-13
17.3825 -4.60853e-08 2.13053e-13 -1.42773e-06 -1.78159e-14 1.38164e-06 2.30869e-13
17.8138 -4.85558e-07 5.3459e-13 -1.87005e-06 -3.24238e-13 1.38449e-06 8.58827e-13
18.2003 -8.56063e-07 8.19674e-13 -2.25713e-06 -6.06482e-13 1.40106e-06 1.42616e-12
18.5868 -1.19781e-06 1.09531e-12 -2.62941e-06 -8.9016e-13 1.4316e-06 1.98547e-12
18.9733 -1.50507e-06 1.35533e-12 -2.98159e-06 -1.16958e-12 1.47652e-06 2.52491e-12
19.3597 -1.77292e-06 1.59384e-12 -3.3089e-06 -1.43907e-12 1.53598e-06 3.03291e-12
19.7462 -1.99732e-06 1.80542e-12 -3.60716e-06 -1.69308e-12 1.60984e-06 3.4985e-12
20.1327 -2.17518e-06 1.98514e-12 -3.87288e-06 -1.92638e-12 1.6977e-06 3.91152e-12
20.5192 -2.30433e-06 2.12883e-12 -4.10322e-06 -2.13412e-12 1.79888e-06 4.26295e-12
20.9057 -2.3836e-06 2.23306e-12 -4.29606e-06 -2.31196e-12 1.91246e-06 4.54502e-12
21.2922 -2.41274e-06 2.29525e-12 -4.45e-06 -2.45611e-12 2.03725e-06 4.75136e-12
21.6786 -2.39245e-06 2.31379e-12 -4.56432e-06 -2.56351e-12 2.17187e-06 4.87729e-12
22.0651 -2.32429e-06 2.2879e-12 -4.63899e-06 -2.63184e-12 2.3147e-06 4.91974e-12
22.4516 -2.21068e-06 2.21788e-12 -4.67467e-06 -2.65956e-12 2.46399e-06 4.87744e-12
22.8381 -2.05476e-06 2.10497e-12 -4.67258e-06 -2.64589e-12 2.61782e-06 4.75086e-12
23.2246 -1.86039e-06 1.95131e-12 -4.63456e-06 -2.59093e-12 2.77418e-06 4.54224e-12
23.611 -1.63199e-06 1.75988e-12 -4.56296e-06 -2.49565e-12 2.93097e-06 4.25552e-12
23.9975 -1.3745e-06 1.53446e-12 -4.46056e-06 -2.36178e-12 3.08606e-06 3.89623e-12
24.384 -1.09324e-06 1.27958e-12 -4.33058e-06 -2.1918e-12 3.23734e-06 3.47138e-12
24.7705 -7.93814e-07 1.00037e-12 -4.17653e-06 -1.98892e-12 3.38272e-06 2.98929e-12
25.157 -4.82021e-07 7.02437e-13 -4.0022e-06 -1.75697e-12 3.52018e-06 2.45941e-12
25.5434 -1.63725e-07 3.91738e-13 -3.81157e-06 -1.50044e-12 3.64785e-06 1.89217e-12
25.9299 1.55242e-07 7.44506e-14 -3.60872e-06 -1.22414e-12 3.76397e-06 1.29859e-12
26.3164 4.69184e-07 -2.43113e-13 -3.39779e-06 -9.33392e-13 3.86698e-06 6.90279e-13
26.7029 7.72636e-07 -5.5469e-13 -3.18289e-06 -6.33646e-13 3.95553e-06 7.89565e-14
27.0894 1.06046e-06 -8.54173e-13 -2.96804e-06 -3.30555e-13 4.0285e-06 -5.23618e-13
27.4759 1.32792e-06 -1.13576e-12 -2.75711e-06 -2.98148e-14 4.08503e-06 -1.10594e-12
27.8623 1.57077e-06 -1.39404e-12 -2.55377e-06 2.62949e-13 4.12454e-06 -1.65699e-12
28.2488 1.78531e-06 -1.62414e-12 -2.36143e-06 5.42329e-13 4.14674e-06 -2.16647e-12
28.6353 1.96842e-06 -1.82176e-12 -2.18319e-06 8.0317e-13 4.15161e-06 -2.62493e-12
29.0218 2.11764e-06 -1.98332e-12 -2.02181e-06 1.04069e-12 4.13945e-06 -3.02401e-12
29.4083 2.23118e-06 -2.10589e-12 -1.87966e-06 1.25064e-12 4.11084e-06 -3.35653e-12
29.7947 2.30791e-06 -2.18749e-12 -1.75874e-06 1.42918e-12 4.06665e-06 -3.61667e-12
30.1812 2.34742e-06 -2.22687e-12 -1.66058e-06 1.57316e-12 4.008e-06 -3.80003e-12
30.5677 2.34995e-06 -2.2236e-12 -1.58634e-06 1.68008e-12 3.93629e-06 -3.90368e-12
30.9542 2.31641e-06 -2.17811e-12 -1.53669e-06 1.74811e-12 3.8531e-06 -3.92622e-12
31.3407 2.24834e-06 -2.09163e-12 -1.51191e-06 1.77614e-12 3.76025e-06 -3.86777e-12
31.7272 2.14785e-06 -1.96617e-12 -1.51184e-06 1.76375e-12 3.65969e-06 -3.72992e-12
32.1136 2.01759e-06 -1.80454e-12 -1.53594e-06 1.71124e-12 3.55353e-06 -3.51578e-12
32.5001 1.86066e-06 -1.61007e-12 -1.58327e-06 1.61965e-12 3.44394e-06 -3.22972e-12
32.8866 1.68059e-06 -1.38677e-12 -1.65257e-06 1.49067e-12 3.33316e-06 -2.87744e-12
33.2731 1.48121e-06 -1.13911e-12 -1.74224e-06 1.32661e-12 3.22345e-06 -2.46572e-12
33.6596 1.2666e-06 -8.71986e-13 -1.85043e-06 1.13034e-12 3.11703e-06 -2.00233e-12
34.046 1.04103e-06 -5.90605e-13 -1.97504e-06 9.05299e-13 3.01607e-06 -1.4959e-12
34.4325 8.08828e-07 -3.00304e-13 -2.11379e-06 6.55368e-13 2.92262e-06 -9.55672e-13
34.819 5.74348e-07 -6.60022e-15 -2.26425e-06 3.84781e-13 2.83859e-06 -3.91381e-13
35.2055 3.41862e-07 2.85087e-13 -2.42388e-06 9.81377e-14 2.76574e-06 1.86949e-13
35.592 1.15496e-07 5.6939e-13 -2.5901e-06 -1.9986e-13 2.7056e-06 7.69249e-13
35.9387 -7.91612e-08 8.13996e-13 -2.74271e-06 -4.72763e-13 2.66355e-06 1.28676e-12
36.2854 -2.63113e-07 1.04506e-12 -2.89668e-06 -7.47232e-13 2.63356e-06 1.7923e-12
36.6322 -4.33945e-07 1.25939e-12 -3.05019e-06 -1.01967e-12 2.61625e-06 2.27906e-12
36.9789 -5.89492e-07 1.45396e-12 -3.20151e-06 -1.28662e-12 2.61202e-06 2.74058e-12
37.3256 -7.27858e-07 1.62623e-12 -3.34898e-06 -1.54465e-12 2.62112e-06 3.17088e-12
37.6724 -8.47441e-07 1.77394e-12 -3.49102e-06 -1.79054e-12 2.64358e-06 3.56448e-12
38.0191 -9.46947e-07 1.89526e-12 -3.62621e-06 -2.02126e-12 2.67926e-06 3.91652e-12
38.3658 -1.0254e-06 1.98882e-12 -3.75324e-06 -2.23392e-12 2.72783e-06 4.22274e-12
38.7126 -1.08216e-06 2.05363e-12 -3.87093e-06 -2.426e-12 2.78877e-06 4.47963e-12
39.0593 -1.11689e-06 2.08915e-12 -3.97828e-06 -2.59523e-12 2.86139e-06 4.68438e-12
39.406 -1.1296e-06 2.09529e-12 -4.07443e-06 -2.73965e-12 2.94482e-06 4.83494e-12
39.7528 -1.12061e-06 2.07237e-12 -4.15868e-06 -2.85769e-12 3.03808e-06 4.93006e-12
40.0995 -1.09053e-06 2.02121e-12 -4.23052e-06 -2.94801e-12 3.13999e-06 4.96922e-12
40.4462 -1.04027e-06 1.94294e-12 -4.28958e-06 -3.00978e-12 3.24931e-06 4.95272e-12
40.793 -9.71003e-07 1.83913e-12 -4.33566e-06 -3.04244e-12 3.36466e-06 4.88157e-12
41.1397 -8.84144e-07 1.71165e-12 -4.36871e-06 -3.04587e-12 3.48457e-06 4.75752e-12
41.4864 -7.81328e-07 1.56271e-12 -4.38885e-06 -3.02026e-12 3.60752e-06 4.58297e-12
41.8332 -6.64376e-07 1.39481e-12 -4.39633e-06 -2.96621e-12 3.73196e-06 4.36102e-12
42.1799 -5.3527e-07 1.21067e-12 -4.39155e-06 -2.8846e-12 3.85628e-06 4.09527e-12
42.5266 -3.96119e-07 1.01314e-12 -4.37502e-06 -2.77672e-12 3.9789e-06 3.78986e-12
42.8734 -2.49125e-07 8.05251e-13 -4.34739e-06 -2.64414e-12 4.09826e-06 3.44939e-12
43.2201 -9.65498e-08 5.90083e-13 -4.30939e-06 -2.48875e-12 4.21284e-06 3.07884e-12
43.5668 5.93169e-08 3.70782e-13 -4.26185e-06 -2.31266e-12 4.32116e-06 2.68345e-12
43.9136 2.16192e-07 1.50473e-13 -4.20568e-06 -2.11822e-12 4.42187e-06 2.26869e-12
44.2603 3.71831e-07 -6.77802e-14 -4.14186e-06 -1.90799e-12 4.51369e-06 1.84021e-12
44.607 5.24059e-07 -2.80995e-13 -4.07141e-06 -1.68469e-12 4.59547e-06 1.4037e-12
44.9538 6.70801e-07 -4.86344e-13 -3.99541e-06 -1.45121e-12 4.66621e-06 9.64861e-13
45.3005 8.10107e-07 -6.81166e-13 -3.91493e-06 -1.21047e-12 4.72504e-06 5.293e-13
45.6472 9.40179e-07 -8.63013e-13 -3.83108e-06 -9.65496e-13 4.77126e-06 1.02483e-13
45.994 1.05939e-06 -1.02971e-12 -3.74495e-06 -7.19327e-13 4.80435e-06 -3.1038e-13
46.3407 1.16632e-06 -1.17931e-12 -3.65763e-06 -4.74955e-13 4.82396e-06 -7.04358e-13
46.6874 1.25974e-06 -1.31018e-12 -3.57018e-06 -2.35352e-13 4.82991e-06 -1.07483e-12
47.0342 1.33865e-06 -1.42096e-12 -3.4836e-06 -3.3791e-15 4.82224e-06 -1.41758e-12
47.3809 1.40228e-06 -1.51062e-12 -3.39886e-06 2.18216e-13 4.80114e-06 -1.72883e-12
47.7276 1.45012e-06 -1.57847e-12 -3.31687e-06 4.26789e-13 4.76699e-06 -2.00526e-12
48.0744 1.48186e-06 -1.62408e-12 -3.23847e-06 6.19952e-13 4.72033e-06 -2.24403e-12
48.4211 1.49747e-06 -1.64731e-12 -3.16443e-06 7.95526e-13 4.66189e-06 -2.44284e-12
48.7678 1.49712e-06 -1.64843e-12 -3.09541e-06 9.51473e-13 4.59254e-06 -2.5999e-12
49.1146 1.48124e-06 -1.6279e-12 -3.03202e-06 1.08612e-12 4.51326e-06 -2.71402e-12
49.4613 1.45045e-06 -1.5865e-12 -2.97475e-06 1.19801e-12 4.4252e-06 -2.78451e-12
49.808 1.40558e-06 -1.52527e-12 -2.924e-06 1.28597e-12 4.32959e-06 -2.81124e-12
50.1547 1.34765e-06 -1.44546e-12 -2.88009e-06 1.34912e-12 4.22774e-06 -2.79459e-12
50.5015 1.27784e-06 -1.34856e-12 -2.8432e-06 1.3869e-12 4.12104e-06 -2.73546e-12
50.8482 1.19747e-06 -1.23621e-12 -2.81345e-06 1.39905e-12 4.01093e-06 -2.63526e-12
51.1949 1.10799e-06 -1.11022e-12 -2.79086e-06 1.3856e-12 3.89885e-06 -2.49581e-12
51.5417 1.01095e-06 -9.72562e-13 -2.77533e-06 1.34687e-12 3.78628e-06 -2.31943e-12
51.8884 9.0795e-07 -8.25249e-13 -2.7667e-06 1.28351e-12 3.67465e-06 -2.10876e-12
52.2351 8.00654e-07 -6.7041e-13 -2.7647e-06 1.19644e-12 3.56536e-06 -1.86685e-12
52.5819 6.90741e-07 -5.10157e-13 -2.76902e-06 1.08688e-12 3.45976e-06 -1.59704e-12
52.9286 5.79882e-07 -3.46665e-13 -2.77923e-06 9.56273e-13 3.35911e-06 -1.30294e-12
53.2753 4.69714e-07 -1.82116e-13 -2.79488e-06 8.06287e-13 3.2646e-06 -9.88403e-13
53.6221 3.61822e-07 -1.85584e-14 -2.81545e-06 6.38833e-13 3.17727e-06 -6.57391e-13
53.9688 2.57711e-07 1.41926e-13 -2.84037e-06 4.56006e-13 3.09808e-06 -3.1408e-13
54.3155 1.58787e-07 2.97381e-13 -2.86903e-06 2.60042e-13 3.02781e-06 3.73386e-14
54.6623 6.63394e-08 4.45994e-13 -2.90081e-06 5.33406e-14 2.96715e-06 3.92653e-13
55.009 -1.84768e-08 5.86069e-13 -2.93506e-06 -1.6157e-13 2.91658e-06 7.47639e-13
55.3557 -9.46535e-08 7.16006e-13 -2.97113e-06 -3.82144e-13 2.87648e-06 1.09815e-12
55.7025 -1.61341e-07 8.34465e-13 -3.00837e-06 -6.05686e-13 2.84703e-06 1.44015e-12
56.0492 -2.17855e-07 9.40166e-13 -3.04614e-06 -8.29562e-13 2.82829e-06 1.76973e-12
56.3959 -2.63684e-07 1.03212e-12 -3.08382e-06 -1.05108e-12 2.82013e-06 2.0832e-12
56.7427 -2.9849e-07 1.10943e-12 -3.1208e-06 -1.26763e-12 2.82231e-06 2.37706e-12
57.0894 -3.22106e-07 1.17151e-12 -3.15652e-06 -1.47665e-12 2.83442e-06 2.64816e-12
57.4361 -3.34538e-07 1.21787e-12 -3.19046e-06 -1.67569e-12 2.85593e-06 2.89356e-12
57.7829 -3.35954e-07 1.24831e-12 -3.22214e-06 -1.86237e-12 2.88618e-06 3.11068e-12
58.1296 -3.26678e-07 1.26282e-12 -3.25111e-06 -2.03449e-12 2.92443e-06 3.29731e-12
58.4763 -3.0718e-07 1.26152e-12 -3.277e-06 -2.19004e-12 2.96982e-06 3.45156e-12
58.8231 -2.78062e-07 1.24478e-12 -3.29947e-06 -2.32715e-12 3.0214e-06 3.57193e-12
59.1698 -2.40045e-07 1.21312e-12 -3.31823e-06 -2.44422e-12 3.07819e-06 3.65734e-12
59.5165 -1.93956e-07 1.16725e-12 -3.33307e-06 -2.53978e-12 3.13911e-06 3.70703e-12
59.8633 -1.40708e-07 1.10804e-12 -3.3438e-06 -2.61269e-12 3.2031e-06 3.72073e-12
60.21 -8.12832e-08 1.03648e-12 -3.35031e-06 -2.66204e-12 3.26902e-06 3.69852e-12
60.5567 -1.67211e-08 9.53682e-13 -3.35251e-06 -2.68718e-12 3.33579e-06 3.64086e-12
60.9035 5.19042e-08 8.60873e-13 -3.35037e-06 -2.68773e-12 3.40227e-06 3.5486e-12
61.2502 1.23499e-07 7.59361e-13 -3.3439e-06 -2.66359e-12 3.4674e-06 3.42295e-12
61.5969 1.96964e-07 6.50535e-13 -3.33315e-06 -2.61489e-12 3.53011e-06 3.26543e-12
61.9437 2.71216e-07 5.3577e-13 -3.3182e-06 -2.54212e-12 3.58941e-06 3.07789e-12
62.2904 3.45193e-07 4.16545e-13 -3.29915e-06 -2.44597e-12 3.64434e-06 2.86252e-12
62.6371 4.17877e-07 2.94266e-13 -3.27614e-06 -2.32745e-12 3.69402e-06 2.62171e-12
62.9839 4.88299e-07 1.7039e-13 -3.24932e-06 -2.18773e-12 3.73762e-06 2.35812e-12
63.3306 5.55553e-07 4.63076e-14 -3.21886e-06 -2.02831e-12 3.77442e-06 2.07462e-12
63.6773 6.18804e-07 -7.66153e-14 -3.18494e-06 -1.85085e-12 3.80375e-06 1.77423e-12
64.0241 6.77294e-07 -1.97106e-13 -3.14776e-06 -1.65724e-12 3.82505e-06 1.46013e-12
64.3708 7.3035e-07 -3.13902e-13 -3.1075e-06 -1.4495e-12 3.83785e-06 1.13559e-12
64.7175 7.7739e-07 -4.2589e-13 -3.06437e-06 -1.22988e-12 3.84176e-06 8.03994e-13
65.0643 8.1792e-07 -5.32056e-13 -3.01856e-06 -1.0008e-12 3.83648e-06 4.68747e-13
65.411 8.51542e-07 -6.31455e-13 -2.97029e-06 -7.64692e-13 3.82183e-06 1.33237e-13
65.7577 8.77951e-07 -7.23258e-13 -2.91974e-06 -5.24162e-13 3.79769e-06 -1.99095e-13
66.1045 8.96937e-07 -8.06722e-13 -2.86713e-06 -2.81794e-13 3.76407e-06 -5.24928e-13
66.4512 9.08383e-07 -8.81289e-13 -2.81266e-06 -4.03083e-14 3.72104e-06 -8.40981e-13
66.7979 9.1226e-07 -9.46377e-13 -2.75652e-06 1.97705e-13 3.66878e-06 -1.14408e-12
67.1447 9.08629e-07 -1.00164e-12 -2.69893e-06 4.29554e-13 3.60756e-06 -1.43119e-12
67.4914 8.97637e-07 -1.04676e-12 -2.64009e-06 6.52704e-13 3.53772e-06 -1.69946e-12
67.8381 8.7951e-07 -1.08149e-12 -2.58021e-06 8.64666e-13 3.45972e-06 -1.94615e-12
68.1849 8.54552e-07 -1.10578e-12 -2.51951e-06 1.06305e-12 3.37406e-06 -2.16883e-12
68.5316 8.23144e-07 -1.11951e-12 -2.45822e-06 1.24563e-12 3.28136e-06 -2.36515e-12
68.8783 7.85733e-07 -1.12275e-12 -2.39657e-06 1.41035e-12 3.18231e-06 -2.5331e-12
69.2251 7.42835e-07 -1.11554e-12 -2.33482e-06 1.55537e-12 3.07766e-06 -2.67092e-12
69.5718 6.95023e-07 -1.09812e-12 -2.27322e-06 1.67899e-12 2.96824e-06 -2.77711e-12
69.9185 6.42932e-07 -1.07068e-12 -2.21204e-06 1.77979e-12 2.85497e-06 -2.85047e-12
70.2653 5.87243e-07 -1.0335e-12 -2.15155e-06 1.85661e-12 2.73879e-06 -2.89011e-12
70.612 5.28689e-07 -9.86879e-13 -2.09205e-06 1.90858e-12 2.62074e-06 -2.89546e-12
70.9587 4.6804e-07 -9.31243e-13 -2.03384e-06 1.93503e-12 2.50188e-06 -2.86627e-12
71.3055 4.06102e-07 -8.66988e-13 -1.97721e-06 1.9357e-12 2.38331e-06 -2.80269e-12
71.6522 3.4371e-07 -7.94632e-13 -1.92246e-06 1.91056e-12 2.26617e-06 -2.70519e-12
71.9989 2.81717e-07 -7.14708e-13 -1.86991e-06 1.85993e-12 2.15163e-06 -2.57464e-12
72.3457 2.20991e-07 -6.27819e-13 -1.81984e-06 1.78439e-12 2.04084e-06 -2.41221e-12
72.6924 1.624e-07 -5.34613e-13 -1.77254e-06 1.68486e-12 1.93494e-06 -2.21947e-12
73.0391 1.06807e-07 -4.35834e-13 -1.72827e-06 1.56253e-12 1.83508e-06 -1.99836e-12
73.3859 5.50548e-08 -3.32278e-13 -1.68727e-06 1.4189e-12 1.74233e-06 -1.75118e-12
73.7326 7.95749e-09 -2.24794e-13 -1.64976e-06 1.25577e-12 1.65772e-06 -1.48057e-12
74.0793 -3.3714e-08 -1.1434e-13 -1.6159e-06 1.07516e-12 1.58219e-06 -1.1895e-12
74.4261 -6.92443e-08 -1.89949e-15 -1.58583e-06 8.79355e-13 1.51658e-06 -8.81255e-13
74.7728 -9.79873e-08 1.11464e-13 -1.55963e-06 6.70877e-13 1.46164e-06 -5.59413e-13
75.1195 -1.19379e-07 2.24599e-13 -1.53733e-06 4.52397e-13 1.41795e-06 -2.27797e-13
75.4662 -1.32954e-07 3.3629e-13 -1.51889e-06 2.26777e-13 1.38594e-06 1.09512e-13
75.813 -1.38352e-07 4.45292e-13 -1.50424e-06 -3.00608e-15 1.36589e-06 4.48298e-13
76.1597 -1.35338e-07 5.50277e-13 -1.4932e-06 -2.33885e-13 1.35786e-06 7.84162e-13
76.5064 -1.23807e-07 6.49903e-13 -1.48556e-06 -4.62751e-13 1.36175e-06 1.11265e-12
76.8532 -1.03797e-07 7.42785e-13 -1.48101e-06 -6.86484e-13 1.37722e-06 1.42927e-12
77.1999 -7.54946e-08 8.27606e-13 -1.47921e-06 -9.01929e-13 1.40371e-06 1.72953e-12
77.5466 -3.92389e-08 9.03033e-13 -1.47972e-06 -1.10603e-12 1.44048e-06 2.00906e-12
77.8934 4.47357e-09 9.67747e-13 -1.48206e-06 -1.29587e-12 1.48654e-06 2.26361e-12
78.2401 5.49917e-08 1.02055e-12 -1.4857e-06 -1.4686e-12 1.5407e-06 2.48915e-12
78.5868 1.11514e-07 1.06029e-12 -1.49005e-06 -1.62165e-12 1.60157e-06 2.68194e-12
78.9336 1.73094e-07 1.08593e-12 -1.49448e-06 -1.75263e-12 1.66758e-06 2.83856e-12
79.2803 2.38656e-07 1.09664e-12 -1.49835e-06 -1.85938e-12 1.737e-06 2.95602e-12
79.627 3.07006e-07 1.09168e-12 -1.50096e-06 -1.94009e-12 1.80797e-06 3.03177e-12
79.9738 3.7685e-07 1.07057e-12 -1.50166e-06 -1.99322e-12 1.87851e-06 3.06379e-12
80.3205 4.4682e-07 1.03302e-12 -1.49975e-06 -2.01756e-12 1.94657e-06 3.05059e-12
80.6672 5.15493e-07 9.78955e-13 -1.49459e-06 -2.01237e-12 2.01008e-06 2.99132e-12
81.014 5.81423e-07 9.08541e-13 -1.48554e-06 -1.97722e-12 2.06696e-06 2.88576e-12
81.3607 6.43167e-07 8.22223e-13 -1.47201e-06 -1.91209e-12 2.11518e-06 2.73431e-12
81.7074 6.99318e-07 7.20699e-13 -1.45349e-06 -1.81737e-12 2.15281e-06 2.53807e-12
82.0542 7.48535e-07 6.04966e-13 -1.4295e-06 -1.69382e-12 2.17804e-06 2.29878e-12
82.4009 7.89576e-07 4.76204e-13 -1.39967e-06 -1.54271e-12 2.18924e-06 2.01891e-12
82.7476 8.21329e-07 3.35891e-13 -1.36368e-06 -1.36562e-12 2.18501e-06 1.70151e-12
83.0944 8.42841e-07 1.85762e-13 -1.32134e-06 -1.1645e-12 2.16418e-06 1.35027e-12
83.4411 8.53343e-07 2.77177e-14 -1.27254e-06 -9.41675e-13 2.12588e-06 9.69393e-13
83.7878 8.52279e-07 -1.36048e-13 -1.21728e-06 -6.99739e-13 2.06955e-06 5.63691e-13
84.1346 8.39319e-07 -3.03247e-13 -1.15566e-06 -4.41616e-13 1.99498e-06 1.38369e-13
84.4813 8.14381e-07 -4.71424e-13 -1.0879e-06 -1.70471e-13 1.90228e-06 -3.00953e-13
84.828 7.77638e-07 -6.3806e-13 -1.01431e-06 1.10321e-13 1.79195e-06 -7.48381e-13
85.1748 7.2952e-07 -8.00571e-13 -9.35314e-07 3.97213e-13 1.66483e-06 -1.19778e-12
85.5215 6.70717e-07 -9.56331e-13 -8.5142e-07 6.86584e-13 1.52214e-06 -1.64291e-12
85.8682 6.0217e-07 -1.10276e-12 -7.63227e-07 9.7471e-13 1.3654e-06 -2.07747e-12
86.215 5.25055e-07 -1.2374e-12 -6.71407e-07 1.2579e-12 1.19646e-06 -2.4953e-12
86.5617 4.40763e-07 -1.35787e-12 -5.76699e-07 1.53251e-12 1.01746e-06 -2.89038e-12
86.9084 3.50878e-07 -1.46198e-12 -4.79893e-07 1.79495e-12 8.30771e-07 -3.25692e-12
87.2552 2.57139e-07 -1.54772e-12 -3.81819e-07 2.04187e-12 6.38958e-07 -3.58958e-12
87.6158 1.57553e-07 -1.61557e-12 -2.79375e-07 2.27879e-12 4.36928e-07 -3.89436e-12
87.9765 5.80055e-08 -1.6601e-12 -1.77448e-07 2.49213e-12 2.35454e-07 -4.15223e-12
88.3371 -3.92658e-08 -1.68012e-12 -7.69967e-08 2.67893e-12 3.77309e-08 -4.35905e-12
88.6978 -1.32036e-07 -1.67482e-12 2.10469e-08 2.83665e-12 -1.53083e-07 -4.51147e-12
89.0585 -2.18144e-07 -1.64387e-12 1.15796e-07 2.96315e-12 -3.3394e-07 -4.60702e-12
89.4191 -2.95553e-07 -1.58742e-12 2.06424e-07 3.05676e-12 -5.01977e-07 -4.64417e-12
89.7798 -3.62398e-07 -1.50605e-12 2.92185e-07 3.11633e-12 -6.54583e-07 -4.62238e-12
90.1404 -4.1704e-07 -1.40081e-12 3.72419e-07 3.14128e-12 -7.89459e-07 -4.54209e-12
90.5011 -4.58107e-07 -1.27324e-12 4.46572e-07 3.1315e-12 -9.0468e-07 -4.40474e-12
90.8617 -4.84537e-07 -1.12534e-12 5.14201e-07 3.08741e-12 -9.98738e-07 -4.21276e-12
