# t rho_0 rho_1 rho_2 rho_3 rho_4 rho_5 rho_6 rho_7 rho_8 rho_9 rho_10 rho_11 rho_12 rho_13 rho_14 rho_15 rho_16 rho_17 rho_18 rho_19 rho_20 rho_21 rho_22 rho_23 rho_24 rho_25 rho_26 rho_27 rho_28 rho_29 rho_30 rho_31 rho_32 rho_33 rho_34 rho_35 rho_36 rho_37 rho_38 rho_39 rho_40 rho_41 rho_42 rho_43 rho_44 rho_45
1551.25 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983484 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1551.72 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983484 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1552.2 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983484 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1552.68 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983484 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1553.16 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1553.64 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1554.12 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1554.59 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1555.07 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1555.55 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1556.03 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1556.51 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1556.99 1.07354 0.984424 1.00477 0.984443 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984443 1.0625 1.07354 0.994611 1.07348
1557.46 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.0625 1.07354 0.994611 1.07348
1557.94 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.0625 1.07354 0.994611 1.07348
1558.42 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.0625 1.07354 0.994611 1.07348
1558.9 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.0625 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1559.38 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1559.86 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1560.34 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1560.81 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1561.29 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.9835 1.07017 0.986087 1.01091 0.984247 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1561.77 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.9835 1.07017 0.986087 1.01091 0.984246 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.9835 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1562.25 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1562.73 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984433 1.06255 0.984433 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1563.21 1.07354 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984433 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1563.68 1.07353 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984433 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07354 0.994611 1.07348
1564.16 1.07353 0.984424 1.00477 0.984442 1.07348 0.994611 0.984232 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07348
1564.64 1.07353 0.984424 1.00477 0.984442 1.07348 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984232 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07348
1565.12 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1565.6 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1566.08 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1566.55 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1567.03 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1567.51 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07025 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1567.99 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07025 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1568.47 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1568.95 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1569.42 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1569.9 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1570.38 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1570.86 1.07353 0.984424 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984424 1.00477 0.984442 1.06251 1.07353 0.994611 1.07349
1571.34 1.07353 0.984425 1.00477 0.984442 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986073 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986073 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1571.82 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986074 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1572.29 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.98609 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986074 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.98609 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1572.77 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986074 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1573.25 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986074 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1573.73 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986074 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1574.21 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986074 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1574.69 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986074 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1575.17 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.994609 1.0735 1.06259 0.986074 1.07024 0.983485 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1575.64 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.99461 1.0735 1.06259 0.986074 1.07024 0.983486 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1576.12 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.99461 1.0735 1.06259 0.986074 1.07024 0.983486 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1576.6 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.99461 1.0735 1.06259 0.986074 1.07024 0.983486 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1577.08 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07017 0.986087 1.01091 0.984246 1.00477 0.984434 1.06255 0.984434 1.0735 0.99461 1.0735 1.06259 0.986074 1.07024 0.983486 1.00524 0.983499 1.07017 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1577.56 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07018 0.986087 1.01091 0.984245 1.00477 0.984434 1.06255 0.984434 1.0735 0.99461 1.0735 1.06259 0.986074 1.07024 0.983486 1.00524 0.983499 1.07018 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1578.04 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07018 0.986087 1.01091 0.984245 1.00477 0.984434 1.06255 0.984434 1.0735 0.99461 1.0735 1.06259 0.986074 1.07024 0.983486 1.00524 0.983499 1.07018 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
1578.51 1.07353 0.984425 1.00477 0.984441 1.07349 0.994611 0.984233 1.07021 0.986089 1.06251 0.983499 1.07018 0.986087 1.01091 0.984245 1.00477 0.984434 1.06255 0.984434 1.0735 0.99461 1.0735 1.06259 0.986074 1.07024 0.983486 1.00524 0.983499 1.07018 0.986087 1.06255 1.01091 0.986074 1.07024 0.984233 1.07021 0.986089 1.01091 1.06259 0.984425 1.00477 0.984441 1.06251 1.07353 0.994611 1.07349
