# t  J_up_x  J_up_y  J_dn_x  J_dn_y  J_spin_x  J_spin_y
0 0 0 0 0 0 0
0.01 -4.44721e-09 -1.62838e-12 -4.49301e-09 -1.36681e-12 4.57966e-11 -2.61566e-13
0.055 -2.45e-08 -8.97198e-12 -2.47524e-08 -7.53222e-12 2.52393e-10 -1.43976e-12
0.2575 -1.15417e-07 -4.23814e-11 -1.16616e-07 -3.57211e-11 1.19875e-09 -6.66025e-12
1.16875 -5.25693e-07 -2.03755e-10 -5.32064e-07 -1.85072e-10 6.3711e-09 -1.86829e-11
5.26937 -1.43915e-06 -1.25129e-09 -1.52591e-06 -2.49356e-09 8.67616e-08 1.24227e-09
9.37 -1.94997e-07 -1.51161e-09 -4.4006e-07 -9.34658e-09 2.45064e-07 7.83497e-09
13.7531 6.97292e-07 1.157e-09 3.74969e-07 -1.90352e-08 3.22323e-07 2.01922e-08
17.5612 -9.51889e-08 3.1484e-09 -4.38637e-07 -2.50723e-08 3.43448e-07 2.82207e-08
21.3693 -9.09378e-07 2.06593e-09 -1.39043e-06 -2.99158e-08 4.81052e-07 3.19817e-08
25.1774 -6.84269e-07 -5.98011e-10 -1.42369e-06 -3.74498e-08 7.39424e-07 3.68517e-08
28.4817 -3.40951e-08 -1.10235e-09 -9.69476e-07 -4.63001e-08 9.35381e-07 4.51978e-08
31.7859 2.61622e-07 1.51477e-09 -7.63554e-07 -5.46837e-08 1.02518e-06 5.61985e-08
35.2255 -2.61488e-08 4.96493e-09 -1.09781e-06 -6.1442e-08 1.07166e-06 6.6407e-08
38.6651 -4.48741e-07 5.1051e-09 -1.65006e-06 -6.8351e-08 1.20131e-06 7.34561e-08
42.1047 -5.28384e-07 2.09521e-09 -1.97914e-06 -7.75537e-08 1.45076e-06 7.96489e-08
45.5443 -2.68496e-07 3.61208e-10 -1.99489e-06 -8.72548e-08 1.72639e-06 8.7616e-08
48.9839 -2.01121e-08 2.5371e-09 -1.93857e-06 -9.50529e-08 1.91846e-06 9.759e-08
52.4235 -3.42939e-08 5.66946e-09 -2.067e-06 -1.0176e-07 2.0327e-06 1.07429e-07
55.8631 -2.06302e-07 5.65715e-09 -2.37813e-06 -1.08962e-07 2.17183e-06 1.14619e-07
59.3027 -2.96147e-07 3.62058e-09 -2.69332e-06 -1.16562e-07 2.39717e-06 1.20182e-07
62.7422 -2.29814e-07 3.14169e-09 -2.89748e-06 -1.24627e-07 2.66766e-06 1.27768e-07
66.1818 -1.19289e-07 4.2418e-09 -3.02206e-06 -1.33592e-07 2.90277e-06 1.37833e-07
69.6214 -9.67173e-08 5.17611e-09 -3.17661e-06 -1.41389e-07 3.07989e-06 1.46566e-07
73.061 -1.51467e-07 5.63481e-09 -3.40924e-06 -1.45321e-07 3.25777e-06 1.50956e-07
76.5006 -1.73617e-07 5.45809e-09 -3.66061e-06 -1.47384e-07 3.48699e-06 1.52842e-07
79.9402 -1.2581e-07 4.23438e-09 -3.86938e-06 -1.52392e-07 3.74357e-06 1.56627e-07
83.3798 -6.98885e-08 2.9785e-09 -4.04101e-06 -1.61043e-07 3.97112e-06 1.64021e-07
86.8194 -7.51296e-08 4.05513e-09 -4.22876e-06 -1.6878e-07 4.15363e-06 1.72836e-07
90.259 -1.29367e-07 7.07178e-09 -4.47034e-06 -1.71334e-07 4.34097e-06 1.78406e-07
93.6986 -1.43803e-07 7.21911e-09 -4.72665e-06 -1.69928e-07 4.58285e-06 1.77147e-07
96.7705 -9.07216e-08 3.56354e-09 -4.91492e-06 -1.6944e-07 4.8242e-06 1.73004e-07
99.8424 -1.95107e-08 4.47834e-10 -5.05888e-06 -1.71711e-07 5.03937e-06 1.72159e-07
102.914 1.15563e-08 1.31064e-09 -5.19246e-06 -1.75764e-07 5.20402e-06 1.77074e-07
105.986 -1.94803e-08 4.70161e-09 -5.35877e-06 -1.79625e-07 5.33929e-06 1.84326e-07
109.058 -7.64155e-08 6.71877e-09 -5.57166e-06 -1.81314e-07 5.49524e-06 1.88033e-07
112.13 -9.76965e-08 5.47079e-09 -5.79854e-06 -1.79234e-07 5.70085e-06 1.84705e-07
115.202 -6.25456e-08 2.40859e-09 -5.99851e-06 -1.73947e-07 5.93596e-06 1.76355e-07
118.274 3.05464e-09 -1.77302e-10 -6.15697e-06 -1.69218e-07 6.16003e-06 1.69041e-07
121.346 6.31166e-08 -1.30462e-09 -6.27609e-06 -1.69034e-07 6.33921e-06 1.67729e-07
124.418 7.68603e-08 -3.17293e-10 -6.37852e-06 -1.72646e-07 6.45538e-06 1.72329e-07
127.49 1.99771e-08 2.70064e-09 -6.52066e-06 -1.74324e-07 6.54064e-06 1.77025e-07
130.562 -5.84799e-08 4.68828e-09 -6.74334e-06 -1.69413e-07 6.68486e-06 1.74102e-07
133.633 -5.73425e-08 2.44915e-09 -6.99451e-06 -1.59474e-07 6.93716e-06 1.61923e-07
136.705 4.84319e-08 -2.45014e-09 -7.15558e-06 -1.50917e-07 7.20401e-06 1.48466e-07
139.777 1.44699e-07 -5.69849e-09 -7.1934e-06 -1.49013e-07 7.3381e-06 1.43315e-07
142.849 1.20661e-07 -5.34302e-09 -7.23705e-06 -1.51881e-07 7.35771e-06 1.46538e-07
145.921 3.33224e-08 -2.35903e-09 -7.41095e-06 -1.50819e-07 7.44428e-06 1.4846e-07
148.993 8.52123e-09 8.85941e-10 -7.64798e-06 -1.40314e-07 7.6565e-06 1.412e-07
152.065 4.79642e-08 1.08167e-09 -7.79879e-06 -1.26638e-07 7.84675e-06 1.2772e-07
155.137 9.30991e-08 -3.7955e-09 -7.85602e-06 -1.20656e-07 7.94912e-06 1.16861e-07
158.209 1.45713e-07 -1.0415e-08 -7.9245e-06 -1.22344e-07 8.07022e-06 1.11929e-07
161.281 1.67911e-07 -1.19467e-08 -8.0475e-06 -1.20029e-07 8.21541e-06 1.08082e-07
164.353 8.85492e-08 -7.20497e-09 -8.18713e-06 -1.08033e-07 8.27568e-06 1.00828e-07
167.425 1.10764e-08 -2.56557e-09 -8.30189e-06 -9.58798e-08 8.31297e-06 9.33142e-08
170.496 9.54634e-08 -2.75712e-09 -8.3735e-06 -9.18672e-08 8.46896e-06 8.91101e-08
173.568 2.31775e-07 -7.60168e-09 -8.42447e-06 -8.88778e-08 8.65624e-06 8.12761e-08
176.64 2.12618e-07 -1.47981e-08 -8.51039e-06 -7.92221e-08 8.72301e-06 6.4424e-08
179.712 1.06797e-07 -1.77512e-08 -8.63178e-06 -6.92402e-08 8.73858e-06 5.1489e-08
182.784 8.31417e-08 -1.16659e-08 -8.71603e-06 -6.51986e-08 8.79917e-06 5.35327e-08
185.856 1.17201e-07 -4.91293e-09 -8.74314e-06 -6.16087e-08 8.86034e-06 5.66957e-08
188.928 1.61466e-07 -7.32237e-09 -8.77838e-06 -5.32111e-08 8.93985e-06 4.58887e-08
191.624 2.29871e-07 -1.38445e-08 -8.83656e-06 -4.31051e-08 9.06644e-06 2.92606e-08
194.319 2.66426e-07 -1.91757e-08 -8.8924e-06 -3.25948e-08 9.15882e-06 1.34191e-08
197.112 1.96697e-07 -2.17776e-08 -8.93736e-06 -2.5212e-08 9.13406e-06 3.43437e-09
199.905 1.04868e-07 -1.87607e-08 -8.97636e-06 -2.56494e-08 9.08122e-06 6.88878e-09
202.698 1.21346e-07 -1.02154e-08 -8.99435e-06 -2.93228e-08 9.1157e-06 1.91074e-08
205.491 1.97137e-07 -6.2265e-09 -8.98944e-06 -2.38878e-08 9.18657e-06 1.76613e-08
208.284 2.24014e-07 -1.44137e-08 -9.00476e-06 -6.36219e-09 9.22877e-06 -8.05154e-09
211.078 2.27593e-07 -2.5928e-08 -9.05349e-06 1.04302e-08 9.28108e-06 -3.63582e-08
213.871 2.47038e-07 -2.83096e-08 -9.08131e-06 1.43933e-08 9.32834e-06 -4.27029e-08
216.664 2.29878e-07 -2.20304e-08 -9.06046e-06 8.53009e-09 9.29034e-06 -3.05605e-08
219.457 1.85537e-07 -1.43238e-08 -9.02993e-06 4.81676e-09 9.21547e-06 -1.91405e-08
222.25 1.98744e-07 -1.03708e-08 -9.01174e-06 1.07973e-08 9.21049e-06 -2.1168e-08
225.043 2.38743e-07 -1.45333e-08 -8.99364e-06 2.45677e-08 9.23238e-06 -3.9101e-08
227.836 2.18852e-07 -2.55393e-08 -8.98897e-06 3.81636e-08 9.20782e-06 -6.37029e-08
230.629 1.94113e-07 -3.27162e-08 -9.00262e-06 4.46715e-08 9.19674e-06 -7.73877e-08
233.422 2.42375e-07 -2.91159e-08 -8.98326e-06 4.40084e-08 9.22563e-06 -7.31243e-08
236.215 2.93223e-07 -2.03968e-08 -8.90862e-06 4.18942e-08 9.20184e-06 -6.2291e-08
239.008 2.83582e-07 -1.43574e-08 -8.83422e-06 4.3814e-08 9.1178e-06 -5.81713e-08
241.801 2.66717e-07 -1.41182e-08 -8.78809e-06 5.113e-08 9.0548e-06 -6.52482e-08
244.594 2.49881e-07 -2.14042e-08 -8.73522e-06 6.13327e-08 8.9851e-06 -8.27368e-08
247.388 1.90063e-07 -3.24505e-08 -8.67576e-06 7.00792e-08 8.86583e-06 -1.0253e-07
250.181 1.60782e-07 -3.62332e-08 -8.64057e-06 7.41233e-08 8.80135e-06 -1.10357e-07
252.974 2.47256e-07 -2.82631e-08 -8.59944e-06 7.4093e-08 8.8467e-06 -1.02356e-07
255.767 3.61052e-07 -1.73256e-08 -8.50525e-06 7.45258e-08 8.8663e-06 -9.18514e-08
258.56 3.8141e-07 -1.35038e-08 -8.38094e-06 7.9828e-08 8.76235e-06 -9.33318e-08
261.353 3.17334e-07 -1.94322e-08 -8.26755e-06 8.89546e-08 8.58489e-06 -1.08387e-07
263.866 2.26498e-07 -2.96832e-08 -8.17851e-06 9.54103e-08 8.40501e-06 -1.25093e-07
266.38 1.41725e-07 -3.6866e-08 -8.10557e-06 9.75994e-08 8.24729e-06 -1.34465e-07
268.893 1.43273e-07 -3.43775e-08 -8.04768e-06 9.86488e-08 8.19095e-06 -1.33026e-07
271.407 2.67952e-07 -2.47991e-08 -7.96797e-06 1.03241e-07 8.23592e-06 -1.2804e-07
273.92 4.05508e-07 -1.76449e-08 -7.83498e-06 1.1127e-07 8.24049e-06 -1.28914e-07
276.433 4.14135e-07 -1.77367e-08 -7.68561e-06 1.18121e-07 8.09974e-06 -1.35858e-07
278.947 3.11088e-07 -2.19919e-08 -7.57906e-06 1.20788e-07 7.89014e-06 -1.4278e-07
281.46 2.2838e-07 -2.7038e-08 -7.49973e-06 1.21108e-07 7.72811e-06 -1.48146e-07
283.974 2.22333e-07 -3.18564e-08 -7.37903e-06 1.23182e-07 7.60136e-06 -1.55039e-07
286.487 2.4742e-07 -3.34818e-08 -7.20511e-06 1.29701e-07 7.45253e-06 -1.63183e-07
289.001 2.71799e-07 -2.87972e-08 -7.038e-06 1.40086e-07 7.3098e-06 -1.68883e-07
291.514 2.99679e-07 -2.08464e-08 -6.91706e-06 1.50246e-07 7.21674e-06 -1.71092e-07
294.027 3.15741e-07 -1.65484e-08 -6.81783e-06 1.55369e-07 7.13357e-06 -1.71917e-07
296.541 3.04844e-07 -1.88187e-08 -6.70061e-06 1.5507e-07 7.00545e-06 -1.73889e-07
299.054 2.92817e-07 -2.54264e-08 -6.5492e-06 1.54475e-07 6.84202e-06 -1.79902e-07
301.568 3.01363e-07 -3.22178e-08 -6.36538e-06 1.58626e-07 6.66674e-06 -1.90844e-07
304.081 3.08616e-07 -3.38287e-08 -6.16761e-06 1.67754e-07 6.47622e-06 -2.01582e-07
306.595 2.97125e-07 -2.71722e-08 -5.98687e-06 1.79107e-07 6.284e-06 -2.0628e-07
309.108 2.81056e-07 -1.79037e-08 -5.83232e-06 1.90088e-07 6.11337e-06 -2.07992e-07
311.621 2.62748e-07 -1.60854e-08 -5.678e-06 1.97894e-07 5.94075e-06 -2.13979e-07
314.135 2.35914e-07 -2.23408e-08 -5.50658e-06 2.00225e-07 5.7425e-06 -2.22566e-07
316.648 2.37794e-07 -2.70292e-08 -5.33559e-06 1.99215e-07 5.57338e-06 -2.26244e-07
319.162 3.07168e-07 -2.55314e-08 -5.17616e-06 2.01263e-07 5.48333e-06 -2.26794e-07
321.675 3.90057e-07 -2.3828e-08 -5.00153e-06 2.10171e-07 5.39159e-06 -2.33999e-07
324.189 3.86509e-07 -2.60118e-08 -4.78555e-06 2.23162e-07 5.17206e-06 -2.49174e-07
326.791 2.88439e-07 -2.72746e-08 -4.53513e-06 2.35661e-07 4.82357e-06 -2.62936e-07
329.394 1.98788e-07 -2.30156e-08 -4.29942e-06 2.44944e-07 4.49821e-06 -2.6796e-07
331.997 1.85469e-07 -1.70149e-08 -4.10455e-06 2.51079e-07 4.29001e-06 -2.68094e-07
334.6 2.31961e-07 -1.49347e-08 -3.9471e-06 2.54765e-07 4.17906e-06 -2.697e-07
337.203 3.04205e-07 -1.87422e-08 -3.78953e-06 2.58454e-07 4.09374e-06 -2.77196e-07
339.805 3.6273e-07 -2.68893e-08 -3.57864e-06 2.65101e-07 3.94137e-06 -2.91991e-07
342.408 3.58109e-07 -3.29739e-08 -3.30661e-06 2.74827e-07 3.66472e-06 -3.07801e-07
345.011 2.9442e-07 -2.93457e-08 -3.03049e-06 2.85882e-07 3.32491e-06 -3.15228e-07
347.614 2.37163e-07 -1.79918e-08 -2.7969e-06 2.977e-07 3.03406e-06 -3.15692e-07
350.217 2.18384e-07 -1.01512e-08 -2.58958e-06 3.09763e-07 2.80797e-06 -3.19915e-07
352.819 2.16666e-07 -1.1739e-08 -2.38228e-06 3.19852e-07 2.59894e-06 -3.31591e-07
355.422 2.34834e-07 -1.88463e-08 -2.17975e-06 3.26532e-07 2.41458e-06 -3.45378e-07
358.025 2.88029e-07 -2.71731e-08 -1.97116e-06 3.30919e-07 2.25919e-06 -3.58092e-07
360.628 3.29664e-07 -3.33489e-08 -1.71839e-06 3.34821e-07 2.04805e-06 -3.68169e-07
363.231 3.06136e-07 -3.03121e-08 -1.42921e-06 3.40869e-07 1.73535e-06 -3.71181e-07
365.833 2.52949e-07 -1.6374e-08 -1.16561e-06 3.53616e-07 1.41856e-06 -3.6999e-07
368.436 2.30447e-07 -4.50489e-09 -9.48093e-07 3.74021e-07 1.17854e-06 -3.78526e-07
371.039 2.25527e-07 -7.9473e-09 -7.30422e-07 3.93591e-07 9.55949e-07 -4.01538e-07
373.642 2.14023e-07 -2.18735e-08 -4.88667e-07 4.01819e-07 7.0269e-07 -4.23693e-07
376.245 2.29597e-07 -3.14017e-08 -2.48995e-07 3.99689e-07 4.78592e-07 -4.31091e-07
378.847 2.76808e-07 -3.03348e-08 -1.36687e-08 3.98897e-07 2.90477e-07 -4.29231e-07
381.45 2.83839e-07 -2.23586e-08 2.491e-07 4.07901e-07 3.47393e-08 -4.3026e-07
384.053 2.28304e-07 -1.31816e-08 5.29566e-07 4.2483e-07 -3.01262e-07 -4.38011e-07
386.656 1.93864e-07 -9.23016e-09 7.79962e-07 4.43107e-07 -5.86098e-07 -4.52338e-07
389.259 2.27576e-07 -1.43935e-08 1.00191e-06 4.58146e-07 -7.74337e-07 -4.72539e-07
391.861 2.61852e-07 -2.30278e-08 1.24482e-06 4.68792e-07 -9.82964e-07 -4.91819e-07
394.464 2.40771e-07 -2.52473e-08 1.51299e-06 4.76384e-07 -1.27222e-06 -5.01631e-07
397.067 2.04346e-07 -2.05539e-08 1.75969e-06 4.82706e-07 -1.55534e-06 -5.0326e-07
399.67 1.95231e-07 -1.71914e-08 1.97995e-06 4.88256e-07 -1.78472e-06 -5.05447e-07
402.273 1.93728e-07 -1.89637e-08 2.22688e-06 4.94144e-07 -2.03316e-06 -5.13107e-07
404.876 1.86522e-07 -2.1437e-08 2.52087e-06 5.04388e-07 -2.33435e-06 -5.25825e-07
407.478 1.99234e-07 -2.00512e-08 2.8128e-06 5.22098e-07 -2.61357e-06 -5.42149e-07
410.081 2.30799e-07 -1.56631e-08 3.05628e-06 5.43576e-07 -2.82548e-06 -5.59239e-07
412.684 2.41857e-07 -1.29108e-08 3.26212e-06 5.6014e-07 -3.02027e-06 -5.7305e-07
415.287 2.22281e-07 -1.54703e-08 3.4683e-06 5.66422e-07 -3.24602e-06 -5.81892e-07
417.89 1.93923e-07 -2.1681e-08 3.70255e-06 5.65318e-07 -3.50863e-06 -5.87e-07
420.492 1.53813e-07 -2.58744e-08 3.98061e-06 5.65546e-07 -3.8268e-06 -5.91421e-07
423.095 9.85712e-08 -2.51754e-08 4.29269e-06 5.74949e-07 -4.19412e-06 -6.00125e-07
425.698 8.67314e-08 -2.1311e-08 4.58604e-06 5.94324e-07 -4.49931e-06 -6.15635e-07
428.301 1.7332e-07 -1.57754e-08 4.81069e-06 6.1697e-07 -4.63737e-06 -6.32745e-07
430.904 2.90182e-07 -9.80269e-09 4.98852e-06 6.34854e-07 -4.69834e-06 -6.44656e-07
433.506 3.02584e-07 -8.39741e-09 5.1887e-06 6.44406e-07 -4.88611e-06 -6.52804e-07
436.109 1.90108e-07 -1.60219e-08 5.43652e-06 6.46893e-07 -5.24641e-06 -6.62915e-07
438.712 6.55226e-08 -2.84799e-08 5.70323e-06 6.46957e-07 -5.63771e-06 -6.75437e-07
441.315 1.60225e-08 -3.55539e-08 5.9762e-06 6.51333e-07 -5.96017e-06 -6.86887e-07
443.918 3.97058e-08 -3.05279e-08 6.26252e-06 6.64525e-07 -6.22281e-06 -6.95053e-07
446.52 1.24078e-07 -1.50728e-08 6.52793e-06 6.84561e-07 -6.40385e-06 -6.99633e-07
449.123 2.45753e-07 2.35834e-11 6.72332e-06 7.05502e-07 -6.47756e-06 -7.05478e-07
451.726 3.03021e-07 1.79322e-10 6.87838e-06 7.22395e-07 -6.57536e-06 -7.22215e-07
454.329 2.07853e-07 -1.73903e-08 7.07911e-06 7.3143e-07 -6.87126e-06 -7.48821e-07
456.932 4.27889e-08 -3.61364e-08 7.34661e-06 7.30893e-07 -7.30382e-06 -7.67029e-07
459.534 -2.68608e-08 -3.8802e-08 7.62506e-06 7.26709e-07 -7.65192e-06 -7.65511e-07
462.137 2.29818e-08 -2.74833e-08 7.88192e-06 7.30967e-07 -7.85894e-06 -7.5845e-07
464.74 9.18182e-08 -1.46322e-08 8.12537e-06 7.49634e-07 -8.03355e-06 -7.64266e-07
467.343 1.41903e-07 -5.55501e-09 8.33973e-06 7.76506e-07 -8.19783e-06 -7.82061e-07
469.946 1.94319e-07 -2.23927e-09 8.50761e-06 8.00609e-07 -8.31329e-06 -8.02849e-07
472.548 2.0152e-07 -1.02143e-08 8.67806e-06 8.12964e-07 -8.47654e-06 -8.23179e-07
475.151 1.09309e-07 -2.76247e-08 8.91199e-06 8.09092e-07 -8.80268e-06 -8.36716e-07
477.754 -8.30391e-09 -3.99746e-08 9.18281e-06 7.96391e-07 -9.19112e-06 -8.36366e-07
480.357 -3.46541e-08 -3.60685e-08 9.42089e-06 7.95231e-07 -9.45554e-06 -8.313e-07
482.96 2.93069e-08 -1.93299e-08 9.61909e-06 8.1829e-07 -9.58978e-06 -8.3762e-07
485.562 1.0291e-07 -1.62728e-09 9.81289e-06 8.52145e-07 -9.70998e-06 -8.53773e-07
488.165 1.37299e-07 3.66503e-09 1.0007e-05 8.72957e-07 -9.86971e-06 -8.69292e-07
490.768 1.14987e-07 -1.08472e-08 1.01968e-05 8.74809e-07 -1.00819e-05 -8.85656e-07
493.371 4.61012e-08 -3.36152e-08 1.04048e-05 8.69569e-07 -1.03587e-05 -9.03184e-07
495.974 2.90458e-10 -4.05548e-08 1.06327e-05 8.67741e-07 -1.06324e-05 -9.08296e-07
498.576 2.70328e-08 -2.56033e-08 1.08402e-05 8.73534e-07 -1.08132e-05 -8.99137e-07
501.179 6.24615e-08 -8.44749e-09 1.10115e-05 8.8888e-07 -1.0949e-05 -8.97327e-07
503.782 3.77017e-08 -4.65055e-09 1.11791e-05 9.08693e-07 -1.11414e-05 -9.13343e-07
506.385 3.3101e-09 -1.00902e-08 1.13632e-05 9.21411e-07 -1.13599e-05 -9.31501e-07
508.988 1.5582e-08 -1.83107e-08 1.15566e-05 9.24077e-07 -1.1541e-05 -9.42387e-07
511.591 2.47621e-08 -2.70358e-08 1.17638e-05 9.26514e-07 -1.17391e-05 -9.53549e-07
514.193 3.7234e-09 -2.76699e-08 1.19791e-05 9.34895e-07 -1.19754e-05 -9.62565e-07
516.796 2.03524e-08 -1.53576e-08 1.21567e-05 9.43648e-07 -1.21364e-05 -9.59006e-07
519.399 7.09872e-08 -4.41315e-09 1.22782e-05 9.47214e-07 -1.22073e-05 -9.51627e-07
522.002 4.55957e-08 -8.90073e-09 1.24039e-05 9.47802e-07 -1.23583e-05 -9.56703e-07
524.605 -5.53277e-08 -1.96421e-08 1.25848e-05 9.50611e-07 -1.26401e-05 -9.70253e-07
527.207 -9.60192e-08 -2.21052e-08 1.27887e-05 9.60275e-07 -1.28848e-05 -9.8238e-07
529.81 -4.4756e-08 -1.85828e-08 1.29721e-05 9.77211e-07 -1.30169e-05 -9.95793e-07
532.413 -6.50278e-10 -1.50064e-08 1.31419e-05 9.90757e-07 -1.31425e-05 -1.00576e-06
535.016 1.29367e-08 -9.26543e-09 1.33008e-05 9.87597e-07 -1.32879e-05 -9.96862e-07
537.619 3.76461e-08 -4.68674e-09 1.34266e-05 9.73472e-07 -1.3389e-05 -9.78159e-07
540.221 2.37532e-08 -9.1822e-09 1.3539e-05 9.70029e-07 -1.35153e-05 -9.79212e-07
542.824 -7.14111e-08 -1.69159e-08 1.36857e-05 9.83941e-07 -1.37571e-05 -1.00086e-06
545.427 -1.36645e-07 -1.70498e-08 1.38519e-05 9.98697e-07 -1.39885e-05 -1.01575e-06
548.03 -8.38173e-08 -1.43224e-08 1.39901e-05 1.00195e-06 -1.40739e-05 -1.01627e-06
550.633 -1.80993e-08 -1.50727e-08 1.41215e-05 9.99409e-07 -1.41396e-05 -1.01448e-06
553.235 -3.86868e-08 -1.02912e-08 1.4289e-05 9.97917e-07 -1.43276e-05 -1.00821e-06
555.838 -6.80308e-08 2.09962e-09 1.44509e-05 9.96589e-07 -1.45189e-05 -9.9449e-07
558.441 -3.95362e-08 4.36355e-09 1.45456e-05 9.96716e-07 -1.45851e-05 -9.92352e-07
561.044 -2.92188e-08 -9.11255e-09 1.46126e-05 1.00087e-06 -1.46418e-05 -1.00999e-06
563.647 -7.88584e-08 -1.90309e-08 1.47271e-05 1.00364e-06 -1.48059e-05 -1.02267e-06
566.249 -1.16187e-07 -1.5948e-08 1.48748e-05 9.99772e-07 -1.4991e-05 -1.01572e-06
568.852 -1.15583e-07 -1.10008e-08 1.50006e-05 9.95389e-07 -1.51162e-05 -1.00639e-06
571.455 -1.21008e-07 -5.84002e-09 1.5112e-05 9.96871e-07 -1.5233e-05 -1.00271e-06
574.058 -1.15064e-07 6.52217e-09 1.52357e-05 9.99144e-07 -1.53508e-05 -9.92622e-07
576.661 -6.85732e-08 1.35903e-08 1.53483e-05 9.96809e-07 -1.54168e-05 -9.83219e-07
579.263 -4.82456e-08 -3.65367e-11 1.54277e-05 9.93557e-07 -1.54759e-05 -9.93593e-07
581.866 -9.66126e-08 -1.82622e-08 1.55019e-05 9.91677e-07 -1.55985e-05 -1.00994e-06
584.469 -1.35884e-07 -1.69375e-08 1.55927e-05 9.87233e-07 -1.57286e-05 -1.00417e-06
586.781 -1.30463e-07 -4.64136e-09 1.56748e-05 9.81456e-07 -1.58052e-05 -9.86097e-07
589.093 -1.41537e-07 3.40625e-09 1.57541e-05 9.78015e-07 -1.58956e-05 -9.74609e-07
591.405 -1.84692e-07 6.26092e-09 1.58422e-05 9.76733e-07 -1.60269e-05 -9.70472e-07
593.717 -1.89733e-07 9.50378e-09 1.59353e-05 9.73472e-07 -1.6125e-05 -9.63968e-07
596.029 -1.2268e-07 9.92234e-09 1.60113e-05 9.67848e-07 -1.6134e-05 -9.57925e-07
598.342 -6.44874e-08 2.18913e-09 1.60645e-05 9.64124e-07 -1.6129e-05 -9.61935e-07
600.654 -9.50209e-08 -7.25477e-09 1.61149e-05 9.63309e-07 -1.62099e-05 -9.70564e-07
602.966 -1.7148e-07 -7.90768e-09 1.61743e-05 9.60664e-07 -1.63458e-05 -9.68572e-07
605.278 -2.033e-07 -1.24785e-09 1.62304e-05 9.5298e-07 -1.64337e-05 -9.54228e-07
607.59 -1.88086e-07 4.22875e-09 1.62768e-05 9.42794e-07 -1.64649e-05 -9.38565e-07
609.902 -1.84375e-07 8.24217e-09 1.63298e-05 9.33459e-07 -1.65142e-05 -9.25217e-07
612.214 -1.96121e-07 1.48271e-08 1.63992e-05 9.25472e-07 -1.65953e-05 -9.10645e-07
614.526 -1.82371e-07 1.83174e-08 1.64656e-05 9.19615e-07 -1.6648e-05 -9.01298e-07
616.838 -1.55038e-07 9.55311e-09 1.65099e-05 9.17734e-07 -1.6665e-05 -9.08181e-07
619.15 -1.67499e-07 -5.56339e-09 1.65427e-05 9.17479e-07 -1.67102e-05 -9.23042e-07
621.462 -2.1273e-07 -9.64953e-09 1.65826e-05 9.12189e-07 -1.67953e-05 -9.21839e-07
623.775 -2.26321e-07 2.59668e-09 1.66205e-05 8.99811e-07 -1.68468e-05 -8.97215e-07
626.087 -1.97744e-07 1.79363e-08 1.66372e-05 8.86433e-07 -1.6835e-05 -8.68497e-07
628.399 -1.90395e-07 2.35179e-08 1.6645e-05 8.76937e-07 -1.68354e-05 -8.53419e-07
630.711 -2.31216e-07 1.97336e-08 1.66793e-05 8.68107e-07 -1.69105e-05 -8.48373e-07
633.023 -2.63087e-07 1.22263e-08 1.67463e-05 8.56339e-07 -1.70093e-05 -8.44113e-07
635.335 -2.41701e-07 4.00012e-09 1.68065e-05 8.45932e-07 -1.70482e-05 -8.41932e-07
637.647 -2.08573e-07 -6.39663e-10 1.68222e-05 8.41983e-07 -1.70308e-05 -8.42623e-07
639.959 -2.2092e-07 3.95842e-09 1.68008e-05 8.39766e-07 -1.70217e-05 -8.35808e-07
642.271 -2.63565e-07 1.5574e-08 1.67807e-05 8.30423e-07 -1.70442e-05 -8.14849e-07
644.583 -2.82053e-07 2.39503e-08 1.67886e-05 8.14658e-07 -1.70706e-05 -7.90708e-07
646.895 -2.65577e-07 2.38737e-08 1.68209e-05 8.01014e-07 -1.70865e-05 -7.7714e-07
649.207 -2.47724e-07 1.99848e-08 1.68569e-05 7.91352e-07 -1.71046e-05 -7.71367e-07
651.52 -2.49629e-07 1.62653e-08 1.6877e-05 7.78503e-07 -1.71267e-05 -7.62238e-07
653.832 -2.65875e-07 1.11474e-08 1.68739e-05 7.60142e-07 -1.71397e-05 -7.48994e-07
656.144 -2.90046e-07 6.36542e-09 1.6855e-05 7.44858e-07 -1.7145e-05 -7.38493e-07
658.456 -3.16706e-07 9.10238e-09 1.68354e-05 7.3961e-07 -1.71521e-05 -7.30508e-07
660.768 -3.29217e-07 1.97262e-08 1.68228e-05 7.38864e-07 -1.7152e-05 -7.19138e-07
663.08 -3.16823e-07 2.78777e-08 1.68135e-05 7.31992e-07 -1.71304e-05 -7.04114e-07
665.392 -2.95702e-07 2.7021e-08 1.68023e-05 7.15833e-07 -1.7098e-05 -6.88812e-07
667.704 -2.89372e-07 2.30018e-08 1.67908e-05 6.94528e-07 -1.70802e-05 -6.71527e-07
670.016 -2.99012e-07 2.18663e-08 1.67815e-05 6.72215e-07 -1.70806e-05 -6.50349e-07
672.328 -3.13736e-07 1.99769e-08 1.67705e-05 6.52375e-07 -1.70843e-05 -6.32398e-07
674.64 -3.34424e-07 1.43716e-08 1.675e-05 6.40213e-07 -1.70844e-05 -6.25841e-07
676.953 -3.62511e-07 1.23097e-08 1.6716e-05 6.37706e-07 -1.70786e-05 -6.25396e-07
