# t  B_z_curl_0  B_z_curl_1  B_z_curl_2  B_z_curl_3  B_z_curl_4  B_z_curl_5  B_z_curl_6  B_z_curl_7  B_z_curl_8  B_z_curl_9  B_z_curl_10  B_z_curl_11  B_z_curl_12  B_z_curl_13  B_z_curl_14  B_z_curl_15  B_z_curl_16  B_z_curl_17  B_z_curl_18  B_z_curl_19  B_z_curl_20  B_z_curl_21  B_z_curl_22  B_z_curl_23  B_z_curl_24  B_z_curl_25  B_z_curl_26  B_z_curl_27  B_z_curl_28  B_z_curl_29  B_z_curl_30  B_z_curl_31  B_z_curl_32  B_z_curl_33  B_z_curl_34  B_z_curl_35  B_z_curl_36  B_z_curl_37  B_z_curl_38  B_z_curl_39  B_z_curl_40  B_z_curl_41  B_z_curl_42  B_z_curl_43  B_z_curl_44  B_z_curl_45
8079.47 2.08749e-10 4.40827e-10 4.44284e-10 -7.96713e-11 -9.37843e-10 0 -1.92059e-09 1.70034e-09 1.87022e-09 0 -1.18113e-11 -2.07406e-09 1.57499e-09 0 1.42511e-09 2.14163e-15 2.68697e-10 0 -2.68697e-10 1.88275e-09 -1.88274e-09 0 2.35731e-09 -4.18162e-10 9.78415e-11 -4.89238e-11 3.63172e-09 -3.66041e-09 1.29789e-09 -1.57499e-09 0 1.74203e-09 -1.63151e-09 4.73391e-10 5.50447e-10 3.12057e-10 -1.87022e-09 0 5.76352e-11 -2.67187e-10 1.37831e-09 7.96749e-11 0 -8.22405e-10 9.37839e-10 0
8081.79 2.13496e-10 4.3806e-10 4.38771e-10 -8.32492e-11 -9.14029e-10 0 -1.89761e-09 1.68098e-09 1.85855e-09 0 -8.09839e-12 -2.06338e-09 1.56319e-09 0 1.41264e-09 2.14717e-15 2.68381e-10 0 -2.68381e-10 1.87053e-09 -1.87052e-09 0 2.33306e-09 -4.15312e-10 1.0725e-10 -5.36278e-11 3.59446e-09 -3.63295e-09 1.30146e-09 -1.56319e-09 0 1.71894e-09 -1.61069e-09 4.64377e-10 5.48554e-10 3.25686e-10 -1.85855e-09 0 5.97222e-11 -2.6987e-10 1.35619e-09 8.32528e-11 0 -8.23085e-10 9.14025e-10 0
8084.12 2.18137e-10 4.35174e-10 4.33132e-10 -8.67825e-11 -8.9013e-10 0 -1.87416e-09 1.66115e-09 1.84639e-09 0 -4.42873e-12 -2.05208e-09 1.55098e-09 0 1.39976e-09 2.15173e-15 2.67949e-10 0 -2.67949e-10 1.85776e-09 -1.85775e-09 0 2.30827e-09 -4.12368e-10 1.16596e-10 -5.83012e-11 3.55627e-09 -3.60449e-09 1.30462e-09 -1.55098e-09 0 1.69547e-09 -1.5895e-09 4.55276e-10 5.46483e-10 3.39265e-10 -1.84639e-09 0 6.18052e-11 -2.72434e-10 1.33382e-09 8.67862e-11 0 -8.23548e-10 8.90127e-10 0
8086.45 2.22655e-10 4.32171e-10 4.27325e-10 -9.0273e-11 -8.66148e-10 0 -1.85025e-09 1.64082e-09 1.8337e-09 0 -7.82289e-13 -2.04018e-09 1.53834e-09 0 1.38648e-09 2.15528e-15 2.67412e-10 0 -2.67412e-10 1.84441e-09 -1.84441e-09 0 2.28296e-09 -4.09336e-10 1.25828e-10 -6.2917e-11 3.5171e-09 -3.57498e-09 1.30739e-09 -1.53835e-09 0 1.67166e-09 -1.56798e-09 4.46092e-10 5.44255e-10 3.52785e-10 -1.8337e-09 0 6.39182e-11 -2.74892e-10 1.31124e-09 9.02767e-11 0 -8.23777e-10 8.66144e-10 0
8088.78 2.27048e-10 4.29053e-10 4.21348e-10 -9.37169e-11 -8.42091e-10 0 -1.82587e-09 1.62e-09 1.82049e-09 0 2.8425e-12 -2.02768e-09 1.52529e-09 0 1.37279e-09 2.15781e-15 2.6677e-10 0 -2.6677e-10 1.83049e-09 -1.83048e-09 0 2.25714e-09 -4.06218e-10 1.34935e-10 -6.74703e-11 3.47696e-09 -3.54443e-09 1.30976e-09 -1.52529e-09 0 1.64754e-09 -1.54613e-09 4.36834e-10 5.41869e-10 3.66235e-10 -1.82049e-09 0 6.60672e-11 -2.77245e-10 1.28846e-09 9.37206e-11 0 -8.2377e-10 8.42087e-10 0
8091.1 2.31327e-10 4.25822e-10 4.1525e-10 -9.71055e-11 -8.17982e-10 0 -1.80104e-09 1.59873e-09 1.8068e-09 0 6.42095e-12 -2.01456e-09 1.51184e-09 0 1.35871e-09 2.15925e-15 2.66011e-10 0 -2.66011e-10 1.81602e-09 -1.81601e-09 0 2.23084e-09 -4.03013e-10 1.43955e-10 -7.19804e-11 3.43591e-09 -3.51291e-09 1.31171e-09 -1.51184e-09 0 1.6231e-09 -1.52395e-09 4.27505e-10 5.39305e-10 3.796e-10 -1.8068e-09 0 6.82169e-11 -2.79481e-10 1.26546e-09 9.71092e-11 0 -8.23543e-10 8.17978e-10 0
8093.43 2.35496e-10 4.22478e-10 4.09053e-10 -1.00434e-10 -7.93836e-10 0 -1.77578e-09 1.57705e-09 1.79263e-09 0 9.94055e-12 -2.00084e-09 1.498e-09 0 1.34423e-09 2.15954e-15 2.65129e-10 0 -2.65129e-10 1.80101e-09 -1.80101e-09 0 2.20405e-09 -3.99719e-10 1.52895e-10 -7.64507e-11 3.39401e-09 -3.48043e-09 1.31322e-09 -1.498e-09 0 1.59832e-09 -1.50146e-09 4.18107e-10 5.36555e-10 3.92869e-10 -1.79263e-09 0 7.03497e-11 -2.81591e-10 1.24224e-09 1.00438e-10 0 -8.23106e-10 7.93832e-10 0
8095.76 2.39539e-10 4.19026e-10 4.02719e-10 -1.03705e-10 -7.69654e-10 0 -1.7501e-09 1.55493e-09 1.77797e-09 0 1.34182e-11 -1.98651e-09 1.48377e-09 0 1.32936e-09 2.15868e-15 2.64133e-10 0 -2.64133e-10 1.78544e-09 -1.78544e-09 0 2.17679e-09 -3.96339e-10 1.61708e-10 -8.08571e-11 3.35122e-09 -3.44697e-09 1.3143e-09 -1.48377e-09 0 1.57324e-09 -1.47868e-09 4.08643e-10 5.33636e-10 4.06035e-10 -1.77797e-09 0 7.24937e-11 -2.83586e-10 1.21884e-09 1.03709e-10 0 -8.22442e-10 7.6965e-10 0
8098.09 2.43448e-10 4.15467e-10 3.96227e-10 -1.06917e-10 -7.45439e-10 0 -1.72399e-09 1.53233e-09 1.76279e-09 0 1.6866e-11 -1.9716e-09 1.46912e-09 0 1.31412e-09 2.15662e-15 2.63031e-10 0 -2.63031e-10 1.76931e-09 -1.76931e-09 0 2.14907e-09 -3.92878e-10 1.70363e-10 -8.51847e-11 3.30751e-09 -3.4125e-09 1.31496e-09 -1.46913e-09 0 1.5479e-09 -1.45561e-09 3.99121e-10 5.3056e-10 4.19088e-10 -1.76279e-09 0 7.46703e-11 -2.85475e-10 1.19528e-09 1.06921e-10 0 -8.21543e-10 7.45435e-10 0
8100.41 2.47233e-10 4.11802e-10 3.89616e-10 -1.10062e-10 -7.2121e-10 0 -1.69748e-09 1.50933e-09 1.74713e-09 0 2.02654e-11 -1.95608e-09 1.4541e-09 0 1.29849e-09 2.15332e-15 2.61812e-10 0 -2.61811e-10 1.75263e-09 -1.75263e-09 0 2.12091e-09 -3.89335e-10 1.78892e-10 -8.94492e-11 3.26295e-09 -3.37707e-09 1.31517e-09 -1.4541e-09 0 1.5223e-09 -1.43227e-09 3.89546e-10 5.27308e-10 4.32011e-10 -1.74713e-09 0 7.68537e-11 -2.87247e-10 1.17155e-09 1.10065e-10 0 -8.20421e-10 7.21206e-10 0
8102.74 2.50902e-10 4.08032e-10 3.82926e-10 -1.13133e-10 -6.96987e-10 0 -1.67057e-09 1.48595e-09 1.73102e-09 0 2.35956e-11 -1.93996e-09 1.4387e-09 0 1.2825e-09 2.14872e-15 2.60466e-10 0 -2.60466e-10 1.73543e-09 -1.73542e-09 0 2.09232e-09 -3.85708e-10 1.8732e-10 -9.36632e-11 3.21761e-09 -3.34074e-09 1.31492e-09 -1.4387e-09 0 1.4964e-09 -1.40865e-09 3.7992e-10 5.23865e-10 4.44789e-10 -1.73102e-09 0 7.90129e-11 -2.8889e-10 1.14763e-09 1.13137e-10 0 -8.19092e-10 6.96983e-10 0
8105.07 2.54446e-10 4.0416e-10 3.76135e-10 -1.16131e-10 -6.72772e-10 0 -1.64328e-09 1.46217e-09 1.71443e-09 0 2.68658e-11 -1.92324e-09 1.42293e-09 0 1.26613e-09 2.14282e-15 2.59001e-10 0 -2.59001e-10 1.71769e-09 -1.71769e-09 0 2.0633e-09 -3.81997e-10 1.95611e-10 -9.78089e-11 3.17146e-09 -3.30347e-09 1.31421e-09 -1.42294e-09 0 1.47025e-09 -1.38478e-09 3.70247e-10 5.20244e-10 4.57417e-10 -1.71443e-09 0 8.11629e-11 -2.9041e-10 1.12355e-09 1.16135e-10 0 -8.17545e-10 6.72768e-10 0
8107.39 2.5785e-10 4.00189e-10 3.69208e-10 -1.19059e-10 -6.48564e-10 0 -1.61561e-09 1.43798e-09 1.69736e-09 0 3.00947e-11 -1.90594e-09 1.40678e-09 0 1.24941e-09 2.13562e-15 2.57425e-10 0 -2.57425e-10 1.6994e-09 -1.6994e-09 0 2.03387e-09 -3.78207e-10 2.03722e-10 -1.01864e-10 3.12447e-09 -3.26525e-09 1.31306e-09 -1.40678e-09 0 1.44387e-09 -1.36066e-09 3.60532e-10 5.1646e-10 4.69887e-10 -1.69736e-09 0 8.33349e-11 -2.91819e-10 1.09934e-09 1.19062e-10 0 -8.15766e-10 6.4856e-10 0
8109.72 2.6112e-10 3.96118e-10 3.62166e-10 -1.21909e-10 -6.24376e-10 0 -1.58757e-09 1.4134e-09 1.6798e-09 0 3.32739e-11 -1.88805e-09 1.39024e-09 0 1.23233e-09 2.12709e-15 2.55735e-10 0 -2.55735e-10 1.68057e-09 -1.68057e-09 0 2.00404e-09 -3.7434e-10 2.11667e-10 -1.05837e-10 3.07667e-09 -3.22609e-09 1.31144e-09 -1.39024e-09 0 1.41728e-09 -1.33632e-09 3.50782e-10 5.12505e-10 4.8218e-10 -1.6798e-09 0 8.55184e-11 -2.93112e-10 1.07501e-09 1.21913e-10 0 -8.1376e-10 6.24372e-10 0
8112.05 2.64267e-10 3.91949e-10 3.55059e-10 -1.24675e-10 -6.00228e-10 0 -1.55918e-09 1.38848e-09 1.66181e-09 0 3.63788e-11 -1.86958e-09 1.37336e-09 0 1.2149e-09 2.11718e-15 2.53919e-10 0 -2.53919e-10 1.66124e-09 -1.66123e-09 0 1.97383e-09 -3.70393e-10 2.19485e-10 -1.09746e-10 3.02815e-09 -3.18607e-09 1.30934e-09 -1.37336e-09 0 1.39045e-09 -1.31174e-09 3.41001e-10 5.08358e-10 4.94281e-10 -1.66181e-09 0 8.76762e-11 -2.94276e-10 1.05052e-09 1.24679e-10 0 -8.11544e-10 6.00225e-10 0
8114.38 2.67288e-10 3.87682e-10 3.47887e-10 -1.27356e-10 -5.7613e-10 0 -1.53045e-09 1.36322e-09 1.64337e-09 0 3.94081e-11 -1.85051e-09 1.35613e-09 0 1.19713e-09 2.10585e-15 2.51979e-10 0 -2.51979e-10 1.64139e-09 -1.64139e-09 0 1.94323e-09 -3.66366e-10 2.2716e-10 -1.13583e-10 2.97892e-09 -3.14518e-09 1.30675e-09 -1.35613e-09 0 1.36339e-09 -1.28695e-09 3.31191e-10 5.04023e-10 5.06185e-10 -1.64337e-09 0 8.98064e-11 -2.95309e-10 1.02588e-09 1.2736e-10 0 -8.09119e-10 5.76126e-10 0
8116.7 2.70169e-10 3.83323e-10 3.40607e-10 -1.29954e-10 -5.52077e-10 0 -1.50138e-09 1.3376e-09 1.62447e-09 0 4.23824e-11 -1.83087e-09 1.33853e-09 0 1.17902e-09 2.09309e-15 2.49925e-10 0 -2.49925e-10 1.62102e-09 -1.62102e-09 0 1.91226e-09 -3.6226e-10 2.3464e-10 -1.17323e-10 2.92893e-09 -3.10339e-09 1.3037e-09 -1.33854e-09 0 1.33614e-09 -1.26194e-09 3.21356e-10 4.9952e-10 5.17885e-10 -1.62447e-09 0 9.19418e-11 -2.96225e-10 1.00114e-09 1.29958e-10 0 -8.06466e-10 5.52073e-10 0
8119.03 2.72906e-10 3.7887e-10 3.33222e-10 -1.32467e-10 -5.28076e-10 0 -1.47198e-09 1.31161e-09 1.6051e-09 0 4.53046e-11 -1.81067e-09 1.32057e-09 0 1.16059e-09 2.07889e-15 2.4776e-10 0 -2.4776e-10 1.60012e-09 -1.60012e-09 0 1.88094e-09 -3.58079e-10 2.41922e-10 -1.20964e-10 2.87819e-09 -3.06069e-09 1.30017e-09 -1.32058e-09 0 1.30872e-09 -1.23675e-09 3.11506e-10 4.94848e-10 5.29366e-10 -1.6051e-09 0 9.40891e-11 -2.97024e-10 9.76314e-10 1.32471e-10 0 -8.03583e-10 5.28072e-10 0
8121.36 2.75514e-10 3.74323e-10 3.25781e-10 -1.34887e-10 -5.04145e-10 0 -1.44227e-09 1.28532e-09 1.5853e-09 0 4.81516e-11 -1.7899e-09 1.30228e-09 0 1.14183e-09 2.06321e-15 2.45473e-10 0 -2.45473e-10 1.57873e-09 -1.57872e-09 0 1.84927e-09 -3.53824e-10 2.49047e-10 -1.24527e-10 2.82678e-09 -3.01716e-09 1.29614e-09 -1.30228e-09 0 1.28111e-09 -1.21137e-09 3.01643e-10 4.89988e-10 5.40607e-10 -1.5853e-09 0 9.62139e-11 -2.97696e-10 9.51365e-10 1.34891e-10 0 -8.00486e-10 5.04142e-10 0
8123.69 2.77994e-10 3.69684e-10 3.18305e-10 -1.37211e-10 -4.80299e-10 0 -1.41227e-09 1.25875e-09 1.56508e-09 0 5.0912e-11 -1.76855e-09 1.28366e-09 0 1.12274e-09 2.04603e-15 2.4306e-10 0 -2.4306e-10 1.55685e-09 -1.55685e-09 0 1.81726e-09 -3.4949e-10 2.56021e-10 -1.28014e-10 2.77474e-09 -2.97283e-09 1.29161e-09 -1.28366e-09 0 1.25331e-09 -1.1858e-09 2.91769e-10 4.84933e-10 5.51603e-10 -1.56508e-09 0 9.82977e-11 -2.98231e-10 9.26287e-10 1.37215e-10 0 -7.97182e-10 4.80295e-10 0
8126.01 2.80333e-10 3.64956e-10 3.10756e-10 -1.39444e-10 -4.56534e-10 0 -1.38197e-09 1.23186e-09 1.54443e-09 0 5.36028e-11 -1.74664e-09 1.2647e-09 0 1.10334e-09 2.02737e-15 2.40531e-10 0 -2.40531e-10 1.53448e-09 -1.53447e-09 0 1.78492e-09 -3.45078e-10 2.62794e-10 -1.314e-10 2.72204e-09 -2.92766e-09 1.28659e-09 -1.2647e-09 0 1.22534e-09 -1.16005e-09 2.81889e-10 4.79703e-10 5.6235e-10 -1.54443e-09 0 1.00367e-10 -2.9864e-10 9.01122e-10 1.39448e-10 0 -7.93657e-10 4.5653e-10 0
8128.34 2.82523e-10 3.60141e-10 3.03117e-10 -1.41583e-10 -4.3285e-10 0 -1.35138e-09 1.20465e-09 1.52332e-09 0 5.62363e-11 -1.72419e-09 1.2454e-09 0 1.08364e-09 2.00725e-15 2.37893e-10 0 -2.37893e-10 1.5116e-09 -1.51159e-09 0 1.75226e-09 -3.40593e-10 2.69345e-10 -1.34676e-10 2.66865e-09 -2.88162e-09 1.28109e-09 -1.2454e-09 0 1.19724e-09 -1.13415e-09 2.72011e-10 4.74306e-10 5.72837e-10 -1.52332e-09 0 1.02442e-10 -2.98931e-10 8.75897e-10 1.41588e-10 0 -7.89899e-10 4.32847e-10 0
8130.67 2.84575e-10 3.55236e-10 2.95427e-10 -1.43625e-10 -4.09264e-10 0 -1.32052e-09 1.17716e-09 1.5018e-09 0 5.87961e-11 -1.70119e-09 1.22577e-09 0 1.06365e-09 1.98563e-15 2.35139e-10 0 -2.35138e-10 1.48824e-09 -1.48823e-09 0 1.71928e-09 -3.36036e-10 2.75708e-10 -1.37857e-10 2.61463e-09 -2.83479e-09 1.27508e-09 -1.22577e-09 0 1.16899e-09 -1.1081e-09 2.62139e-10 4.68727e-10 5.83044e-10 -1.5018e-09 0 1.045e-10 -2.99095e-10 8.50589e-10 1.43629e-10 0 -7.8592e-10 4.0926e-10 0
8133 2.86497e-10 3.50241e-10 2.87725e-10 -1.45564e-10 -3.85792e-10 0 -1.2894e-09 1.14943e-09 1.47988e-09 0 6.12634e-11 -1.67763e-09 1.20584e-09 0 1.04335e-09 1.96247e-15 2.32261e-10 0 -2.3226e-10 1.46442e-09 -1.46442e-09 0 1.68601e-09 -3.31404e-10 2.81908e-10 -1.40957e-10 2.56006e-09 -2.7872e-09 1.26855e-09 -1.20584e-09 0 1.14058e-09 -1.08189e-09 2.52276e-10 4.62951e-10 5.9296e-10 -1.47988e-09 0 1.0651e-10 -2.9912e-10 8.25173e-10 1.45568e-10 0 -7.81734e-10 3.85788e-10 0
8135.32 2.88278e-10 3.45161e-10 2.79988e-10 -1.47403e-10 -3.62434e-10 0 -1.25803e-09 1.12145e-09 1.45755e-09 0 6.36478e-11 -1.65353e-09 1.18559e-09 0 1.02277e-09 1.93777e-15 2.29266e-10 0 -2.29265e-10 1.44014e-09 -1.44013e-09 0 1.65244e-09 -3.26696e-10 2.87909e-10 -1.43958e-10 2.50492e-09 -2.73885e-09 1.26152e-09 -1.1856e-09 0 1.11203e-09 -1.05554e-09 2.42425e-10 4.56993e-10 6.02584e-10 -1.45755e-09 0 1.08486e-10 -2.99011e-10 7.99678e-10 1.47407e-10 0 -7.77331e-10 3.6243e-10 0
8137.65 2.89907e-10 3.39997e-10 2.72181e-10 -1.49145e-10 -3.39187e-10 0 -1.22642e-09 1.09318e-09 1.4348e-09 0 6.59677e-11 -1.62891e-09 1.16503e-09 0 1.00191e-09 1.91154e-15 2.26164e-10 0 -2.26163e-10 1.41538e-09 -1.41537e-09 0 1.61857e-09 -3.21914e-10 2.93673e-10 -1.4684e-10 2.44917e-09 -2.68969e-09 1.254e-09 -1.16503e-09 0 1.08337e-09 -1.02906e-09 2.32592e-10 4.50868e-10 6.11912e-10 -1.4348e-09 0 1.10456e-10 -2.98778e-10 7.74145e-10 1.49149e-10 0 -7.72696e-10 3.39183e-10 0
8139.98 2.91388e-10 3.34747e-10 2.64328e-10 -1.50785e-10 -3.16061e-10 0 -1.19457e-09 1.06466e-09 1.41164e-09 0 6.82158e-11 -1.60376e-09 1.14415e-09 0 9.80777e-10 1.8838e-15 2.22952e-10 0 -2.22951e-10 1.39016e-09 -1.39015e-09 0 1.58443e-09 -3.17062e-10 2.99221e-10 -1.49613e-10 2.39285e-09 -2.63976e-09 1.24597e-09 -1.14415e-09 0 1.0546e-09 -1.00246e-09 2.22784e-10 4.44568e-10 6.20924e-10 -1.41164e-09 0 1.12413e-10 -2.9842e-10 7.48564e-10 1.50789e-10 0 -7.67833e-10 3.16057e-10 0
8142.3 2.92734e-10 3.29411e-10 2.56478e-10 -1.52318e-10 -2.93073e-10 0 -1.16251e-09 1.03594e-09 1.3881e-09 0 7.03698e-11 -1.57808e-09 1.12298e-09 0 9.59375e-10 1.85453e-15 2.19622e-10 0 -2.19621e-10 1.3645e-09 -1.3645e-09 0 1.55003e-09 -3.12139e-10 3.0459e-10 -1.52298e-10 2.33603e-09 -2.58912e-09 1.23741e-09 -1.12299e-09 0 1.02571e-09 -9.7573e-10 2.13003e-10 4.38075e-10 6.29604e-10 -1.3881e-09 0 1.1432e-10 -2.97921e-10 7.22901e-10 1.52322e-10 0 -7.62758e-10 2.93069e-10 0
8144.63 2.93941e-10 3.23991e-10 2.48626e-10 -1.53747e-10 -2.70229e-10 0 -1.13023e-09 1.00702e-09 1.36419e-09 0 7.24302e-11 -1.55188e-09 1.10154e-09 0 9.37707e-10 1.82373e-15 2.16175e-10 0 -2.16175e-10 1.33841e-09 -1.33841e-09 0 1.51536e-09 -3.0714e-10 3.09764e-10 -1.54885e-10 2.27872e-09 -2.53779e-09 1.22835e-09 -1.10154e-09 0 9.96692e-10 -9.48885e-10 2.03251e-10 4.31396e-10 6.37954e-10 -1.36419e-09 0 1.16178e-10 -2.97281e-10 6.97169e-10 1.53751e-10 0 -7.57468e-10 2.70225e-10 0
8146.96 2.94994e-10 3.18489e-10 2.4073e-10 -1.55074e-10 -2.47523e-10 0 -1.09775e-09 9.77863e-10 1.33988e-09 0 7.44172e-11 -1.52518e-09 1.07979e-09 0 9.1579e-10 1.79146e-15 2.12623e-10 0 -2.12623e-10 1.31188e-09 -1.31188e-09 0 1.48042e-09 -3.02069e-10 3.14696e-10 -1.57351e-10 2.22089e-09 -2.48571e-09 1.21879e-09 -1.07979e-09 0 9.67584e-10 -9.21937e-10 1.93533e-10 4.24549e-10 6.45974e-10 -1.33988e-09 0 1.18015e-10 -2.96512e-10 6.71412e-10 1.55078e-10 0 -7.51948e-10 2.47519e-10 0
8149.29 2.95892e-10 3.12906e-10 2.32795e-10 -1.563e-10 -2.2496e-10 0 -1.06508e-09 9.4848e-10 1.31518e-09 0 7.63334e-11 -1.49799e-09 1.05775e-09 0 8.93631e-10 1.75772e-15 2.08968e-10 0 -2.08968e-10 1.28491e-09 -1.28491e-09 0 1.44524e-09 -2.96927e-10 3.19388e-10 -1.59697e-10 2.16254e-09 -2.43291e-09 1.20872e-09 -1.05775e-09 0 9.384e-10 -8.94895e-10 1.83857e-10 4.17536e-10 6.53649e-10 -1.31518e-09 0 1.19838e-10 -2.95615e-10 6.45636e-10 1.56304e-10 0 -7.46194e-10 2.24956e-10 0
8151.61 2.96648e-10 3.07239e-10 2.2487e-10 -1.57417e-10 -2.02557e-10 0 -1.03223e-09 9.18927e-10 1.29011e-09 0 7.81579e-11 -1.4703e-09 1.03544e-09 0 8.71227e-10 1.72248e-15 2.05203e-10 0 -2.05202e-10 1.25753e-09 -1.25753e-09 0 1.40982e-09 -2.91718e-10 3.23885e-10 -1.61946e-10 2.10375e-09 -2.37944e-09 1.19814e-09 -1.03544e-09 0 9.09125e-10 -8.67758e-10 1.74228e-10 4.10337e-10 6.60962e-10 -1.29011e-09 0 1.21616e-10 -2.94578e-10 6.19809e-10 1.57421e-10 0 -7.40221e-10 2.02553e-10 0
8153.94 2.97264e-10 3.01488e-10 2.1697e-10 -1.58428e-10 -1.80322e-10 0 -9.99205e-10 8.89224e-10 1.2647e-09 0 7.98818e-11 -1.4421e-09 1.01287e-09 0 8.48583e-10 1.68575e-15 2.01324e-10 0 -2.01323e-10 1.22975e-09 -1.22975e-09 0 1.37417e-09 -2.86436e-10 3.2819e-10 -1.64098e-10 2.04455e-09 -2.32533e-09 1.18703e-09 -1.01288e-09 0 8.79751e-10 -8.40526e-10 1.64643e-10 4.0295e-10 6.6791e-10 -1.2647e-09 0 1.23332e-10 -2.93395e-10 5.93924e-10 1.58432e-10 0 -7.34034e-10 1.80319e-10 0
8156.27 2.97726e-10 2.95659e-10 2.09055e-10 -1.59337e-10 -1.58253e-10 0 -9.66018e-10 8.59334e-10 1.23893e-09 0 8.15227e-11 -1.41343e-09 9.90037e-10 0 8.25712e-10 1.64755e-15 1.97341e-10 0 -1.97341e-10 1.20156e-09 -1.20156e-09 0 1.33828e-09 -2.8108e-10 3.32257e-10 -1.66131e-10 1.98491e-09 -2.27056e-09 1.17543e-09 -9.90038e-10 0 8.50299e-10 -8.13211e-10 1.55106e-10 3.95396e-10 6.74498e-10 -1.23893e-09 0 1.25011e-10 -2.92074e-10 5.68022e-10 1.59341e-10 0 -7.27619e-10 1.58249e-10 0
8158.6 2.98027e-10 2.8975e-10 2.01111e-10 -1.60145e-10 -1.36347e-10 0 -9.32674e-10 8.29247e-10 1.21278e-09 0 8.30921e-11 -1.3843e-09 9.66921e-10 0 8.02626e-10 1.60796e-15 1.93262e-10 0 -1.93261e-10 1.17296e-09 -1.17296e-09 0 1.30217e-09 -2.75656e-10 3.36069e-10 -1.68038e-10 1.92482e-09 -2.21511e-09 1.16334e-09 -9.66922e-10 0 8.20791e-10 -7.85825e-10 1.45628e-10 3.87684e-10 6.80721e-10 -1.21278e-09 0 1.26672e-10 -2.90624e-10 5.42127e-10 1.60149e-10 0 -7.20966e-10 1.36343e-10 0
8160.92 2.98178e-10 2.8376e-10 1.93177e-10 -1.60847e-10 -1.14617e-10 0 -8.99188e-10 7.99014e-10 1.18629e-09 0 8.45743e-11 -1.3547e-09 9.43551e-10 0 7.79326e-10 1.56698e-15 1.8908e-10 0 -1.8908e-10 1.14398e-09 -1.14397e-09 0 1.26585e-09 -2.70165e-10 3.39667e-10 -1.69836e-10 1.86433e-09 -2.15903e-09 1.15074e-09 -9.43552e-10 0 7.91222e-10 -7.5837e-10 1.3621e-10 3.79797e-10 6.8656e-10 -1.18629e-09 0 1.28293e-10 -2.89036e-10 5.16213e-10 1.60851e-10 0 -7.14086e-10 1.14613e-10 0
8163.25 2.98187e-10 2.77688e-10 1.85287e-10 -1.61442e-10 -9.30773e-11 0 -8.65572e-10 7.68672e-10 1.15947e-09 0 8.59533e-11 -1.32462e-09 9.1995e-10 0 7.55809e-10 1.52461e-15 1.84791e-10 0 -1.8479e-10 1.11463e-09 -1.11462e-09 0 1.22932e-09 -2.64605e-10 3.43073e-10 -1.7154e-10 1.8035e-09 -2.10237e-09 1.13762e-09 -9.19951e-10 0 7.61575e-10 -7.30842e-10 1.26854e-10 3.71728e-10 6.92006e-10 -1.15947e-09 0 1.29848e-10 -2.87299e-10 4.90257e-10 1.61446e-10 0 -7.06991e-10 9.30737e-11 0
8165.58 2.98044e-10 2.71538e-10 1.77411e-10 -1.61936e-10 -7.17259e-11 0 -8.31829e-10 7.38194e-10 1.13233e-09 0 8.72403e-11 -1.29409e-09 8.96106e-10 0 7.32089e-10 1.48089e-15 1.80401e-10 0 -1.804e-10 1.0849e-09 -1.0849e-09 0 1.19258e-09 -2.58974e-10 3.46253e-10 -1.73129e-10 1.74231e-09 -2.04512e-09 1.12401e-09 -8.96107e-10 0 7.31864e-10 -7.03249e-10 1.1756e-10 3.63492e-10 6.9707e-10 -1.13233e-09 0 1.31351e-10 -2.85417e-10 4.6429e-10 1.6194e-10 0 -6.99669e-10 7.17224e-11 0
8167.91 2.97736e-10 2.65312e-10 1.69518e-10 -1.62333e-10 -5.0558e-11 0 -7.97966e-10 7.07554e-10 1.10484e-09 0 8.84531e-11 -1.26314e-09 8.72008e-10 0 7.0818e-10 1.43587e-15 1.75919e-10 0 -1.75919e-10 1.0548e-09 -1.0548e-09 0 1.15564e-09 -2.53274e-10 3.49172e-10 -1.74589e-10 1.68074e-09 -1.98725e-09 1.10991e-09 -8.72009e-10 0 7.02113e-10 -6.75604e-10 1.08335e-10 3.55105e-10 7.01754e-10 -1.10484e-09 0 1.32828e-10 -2.83402e-10 4.38348e-10 1.62337e-10 0 -6.92109e-10 5.05544e-11 0
8170.23 2.97271e-10 2.59007e-10 1.61633e-10 -1.62629e-10 -2.95819e-11 0 -7.63996e-10 6.76786e-10 1.07702e-09 0 8.9584e-11 -1.23175e-09 8.47671e-10 0 6.84085e-10 1.38956e-15 1.71344e-10 0 -1.71344e-10 1.02434e-09 -1.02433e-09 0 1.11851e-09 -2.47509e-10 3.51859e-10 -1.75933e-10 1.61882e-09 -1.9288e-09 1.09533e-09 -8.47672e-10 0 6.72324e-10 -6.47911e-10 9.91865e-11 3.46559e-10 7.0604e-10 -1.07702e-09 0 1.34269e-10 -2.81249e-10 4.12419e-10 1.62633e-10 0 -6.84314e-10 2.95784e-11 0
