# mu freq sigma_base sigma_full diff
2.59 0.116128 0.00227683 -0.00143408 0.00371091
2.59 0.116495 0.00178231 0.000628318 0.00115399
2.59 0.116863 -0.00385594 0.0108041 -0.01466
2.59 0.11723 0.00196883 0.0348408 -0.032872
2.59 0.117598 0.00452457 0.0269331 -0.0224085
2.59 0.117965 0.0103468 0.0340551 -0.0237083
2.59 0.118333 0.0244564 0.0437477 -0.0192913
2.59 0.1187 0.0274552 0.0047586 0.0226966
2.59 0.119068 0.0327226 -0.00782194 0.0405445
2.59 0.119435 0.0341485 0.00279389 0.0313546
2.59 0.119803 0.020781 -0.00276278 0.0235438
2.59 0.12017 0.018034 0.0176994 0.0003346
2.59 0.120538 0.0118596 0.030146 -0.0182864
2.59 0.120905 -0.00426113 0.029826 -0.0340871
2.59 0.121273 -0.0072188 0.0538193 -0.0610381
2.59 0.12164 -0.0113803 0.0542587 -0.065639
2.59 0.122008 -0.0077018 0.0429328 -0.0506346
2.59 0.122375 0.0122847 0.0426613 -0.0303766
2.59 0.122743 0.0190826 0.0292735 -0.0101909
2.59 0.12311 0.0278756 0.0386375 -0.0107619
2.59 0.123478 0.0407731 0.054815 -0.0140419
2.59 0.123845 0.0357891 0.0505131 -0.014724
2.59 0.124213 0.0381645 0.0555099 -0.0173454
2.59 0.12458 0.043831 0.0353095 0.0085215
2.59 0.124948 0.0411297 0.00584822 0.0352815
2.59 0.125315 0.048685 0.0132995 0.0353855
2.59 0.125683 0.0452291 0.0132923 0.0319368
2.59 0.12605 0.0362776 0.0179014 0.0183762
2.59 0.126418 0.045458 0.0295216 0.0159364
2.59 0.126785 0.0469785 0.0112135 0.035765
2.59 0.127153 0.055985 0.0143091 0.0416759
2.59 0.12752 0.0851278 0.0291342 0.0559936
2.59 0.127888 0.100341 0.0303845 0.0699565
2.59 0.128255 0.114508 0.0598213 0.0546867
2.59 0.128623 0.13042 0.0728601 0.0575599
2.59 0.12899 0.13358 0.0804619 0.0531181
2.59 0.129358 0.142987 0.133075 0.009912
2.59 0.129725 0.139985 0.15364 -0.013655
2.59 0.130093 0.125432 0.154342 -0.02891
2.59 0.13046 0.132667 0.183622 -0.050955
2.59 0.130828 0.135588 0.19184 -0.056252
2.59 0.131195 0.136665 0.195221 -0.058556
2.59 0.131563 0.154071 0.18376 -0.029689
2.59 0.13193 0.155822 0.145529 0.010293
2.59 0.132298 0.157562 0.159202 -0.00164
2.59 0.132665 0.168038 0.175747 -0.007709
2.59 0.133033 0.161894 0.153261 0.008633
2.59 0.1334 0.167937 0.161668 0.006269
2.59 0.133768 0.180704 0.165496 0.015208
2.59 0.134135 0.182531 0.164271 0.01826
2.59 0.134503 0.203326 0.194721 0.008605
2.59 0.13487 0.217624 0.200538 0.017086
2.59 0.135238 0.224361 0.216622 0.007739
2.59 0.135605 0.260405 0.250801 0.009604
2.59 0.135973 0.291452 0.246026 0.045426
2.59 0.13634 0.327031 0.288419 0.038612
2.59 0.136707 0.378168 0.365598 0.01257
2.59 0.137075 0.397653 0.389849 0.007804
2.59 0.137442 0.43577 0.433189 0.002581
2.59 0.13781 0.502999 0.480008 0.022991
2.59 0.138177 0.538044 0.502746 0.035298
2.59 0.138545 0.595426 0.591137 0.004289
2.59 0.138912 0.675732 0.682229 -0.006497
2.59 0.13928 0.753773 0.744395 0.009378
2.59 0.139647 0.90054 0.865184 0.035356
2.59 0.140015 1.0669 1.00392 0.06298
2.59 0.140382 1.24639 1.19633 0.05006
2.59 0.14075 1.5248 1.48652 0.03828
2.59 0.141117 1.83786 1.77936 0.0585
2.59 0.141485 2.26405 2.20681 0.05724
2.59 0.141852 2.91963 2.87154 0.04809
2.59 0.14222 3.79103 3.73777 0.05326
2.59 0.142587 5.20736 5.14993 0.05743
2.59 0.142955 7.44937 7.38518 0.06419
2.59 0.143322 10.8595 10.798 0.0615
2.59 0.14369 15.9751 15.9043 0.0708
2.59 0.144057 20.575 20.4704 0.1046
2.59 0.144425 20.3267 20.2214 0.1053
2.59 0.144792 15.4299 15.3491 0.0808
2.59 0.14516 10.3363 10.2664 0.0699
2.59 0.145527 7.02127 6.96111 0.06016
2.59 0.145895 4.82189 4.7705 0.05139
2.59 0.146262 3.45502 3.42658 0.02844
2.59 0.14663 2.59628 2.60427 -0.00799
2.59 0.146997 1.92277 1.94998 -0.02721
2.59 0.147365 1.52463 1.57614 -0.05151
2.59 0.147732 1.23654 1.31717 -0.08063
2.59 0.1481 0.982374 1.06738 -0.085006
2.59 0.148467 0.861995 0.945982 -0.083987
2.59 0.148835 0.72656 0.818814 -0.092254
2.59 0.149202 0.594009 0.707121 -0.113112
2.59 0.14957 0.532287 0.658524 -0.126237
2.59 0.149937 0.432929 0.540675 -0.107746
2.59 0.150305 0.355965 0.458905 -0.10294
2.59 0.150672 0.307679 0.420045 -0.112366
2.59 0.15104 0.225543 0.328397 -0.102854
2.59 0.151407 0.199216 0.307351 -0.108135
2.59 0.151775 0.183827 0.29986 -0.116033
2.59 0.152142 0.138428 0.261543 -0.123115
2.59 0.15251 0.136188 0.300797 -0.164609
2.59 0.152877 0.114822 0.291236 -0.176414
2.59 0.153245 0.0880884 0.230982 -0.142894
2.59 0.153612 0.108299 0.23086 -0.122561
2.59 0.15398 0.0974336 0.198654 -0.10122
2.59 0.154347 0.0904929 0.180385 -0.0898921
2.59 0.154715 0.105687 0.196405 -0.090718
2.59 0.155082 0.0813983 0.15568 -0.0742817
2.59 0.15545 0.0693675 0.155058 -0.0856905
2.59 0.155817 0.0591228 0.169743 -0.11062
2.59 0.156185 0.030001 0.139701 -0.1097
2.59 0.156552 0.0377301 0.153817 -0.116087
2.59 0.15692 0.0370939 0.135017 -0.0979231
2.59 0.157287 0.0351956 0.0931288 -0.0579332
2.59 0.157655 0.0636163 0.111076 -0.0474597
2.59 0.158022 0.0486084 0.0695235 -0.0209151
2.59 0.15839 0.0284333 0.0200406 0.0083927
2.59 0.158757 0.0306875 0.0307431 -5.56e-05
2.59 0.159125 0.000706061 0.00655816 -0.0058521
2.59 0.159492 -0.00844466 0.015491 -0.0239357
2.59 0.15986 -0.0109361 0.0373478 -0.0482839
2.59 0.160227 -0.0441436 0.00303552 -0.0471791
2.59 0.160595 -0.0334944 0.0179163 -0.0514107
2.59 0.160962 -0.000568135 0.0239221 -0.0244902
2.59 0.16133 0.0335479 -0.00527112 0.038819
2.59 0.161697 0.0926095 0.0191137 0.0734958
2.59 0.162065 0.1157 0.0100035 0.105696
2.59 0.162432 0.123777 0.00221512 0.121562
2.59 0.1628 0.140413 0.0475844 0.0928286
2.59 0.163167 0.116607 0.0368458 0.0797612
2.59 0.163535 0.103467 0.0356431 0.0678239
2.59 0.163902 0.0994369 0.0474002 0.0520367
2.59 0.164269 0.0687465 -0.000200541 0.068947
2.59 0.164637 0.0749323 0.00482268 0.0701096
2.59 0.165004 0.0898489 0.0207249 0.069124
2.59 0.165372 0.0870636 -0.00828431 0.0953479
2.59 0.165739 0.105092 0.00314729 0.101945
2.59 0.166107 0.0947359 -0.00963472 0.104371
2.59 0.166474 0.0713758 -0.0242494 0.0956252
2.59 0.166842 0.0719577 0.0120766 0.0598811
2.59 0.167209 0.0487548 -0.00187672 0.0506315
2.59 0.167577 0.030987 -0.00518276 0.0361698
2.59 0.167944 0.0232283 0.0187809 0.0044474
2.59 0.168312 0.00115091 -0.00835778 0.00950869
2.59 0.168679 0.0184907 -0.0012804 0.0197711
2.59 0.169047 0.0400472 -0.00198046 0.0420277
2.59 0.169414 0.0358217 -0.0455244 0.0813461
2.59 0.169782 0.0471544 -0.0277673 0.0749217
2.59 0.170149 0.0386745 -0.0265945 0.065269
2.59 0.170517 0.03194 -0.034199 0.066139
2.59 0.170884 0.0522254 0.0260767 0.0261487
2.59 0.171252 0.0371542 0.0451679 -0.0080137
2.59 0.171619 0.0243351 0.0524721 -0.028137
2.59 0.171987 0.0315601 0.0827699 -0.0512098
2.59 0.172354 0.0193696 0.071832 -0.0524624
2.59 0.172722 0.0280444 0.0902243 -0.0621799
2.59 0.173089 0.031507 0.0933418 -0.0618348
2.59 0.173457 0.0102249 0.0473364 -0.0371115
2.59 0.173824 0.0127061 0.0613791 -0.048673
2.59 0.174192 0.00448136 0.0561122 -0.0516308
2.59 0.174559 0.00456283 0.0229713 -0.0184085
2.59 0.174927 0.0363711 0.0404112 -0.0040401
2.59 0.175294 0.0274593 0.0141978 0.0132615
2.59 0.175662 0.0126476 -0.00890291 0.0215505
2.59 0.176029 0.0157153 0.0123743 0.003341
2.59 0.176397 -0.00048429 -0.0163738 0.0158895
2.59 0.176764 0.0138486 -0.0276409 0.0414895
2.59 0.177132 0.0266519 -0.0261004 0.0527523
2.59 0.177499 0.00195398 -0.0575399 0.0594939
2.59 0.177867 0.00321021 -0.0515176 0.0547278
2.59 0.178234 -0.00445867 -0.0703811 0.0659224
2.59 0.178602 -0.0224748 -0.0904086 0.0679338
2.59 0.178969 0.00309614 -0.0442164 0.0473125
2.59 0.179337 0.0226932 -0.0497793 0.0724725
2.59 0.179704 0.0306302 -0.0445624 0.0751926
2.59 0.180072 0.0287108 0.0285199 0.0001909
2.59 0.180439 0.000972538 0.0449119 -0.0439394
2.59 0.180807 0.0119119 0.0537195 -0.0418076
2.59 0.181174 0.0335201 0.0556824 -0.0221623
2.59 0.181542 0.0293537 0.000744602 0.0286091
2.59 0.181909 0.0531134 -0.0198029 0.0729163
2.59 0.182277 0.0655059 -0.0457061 0.111212
2.59 0.182644 0.0648977 -0.0738354 0.138733
2.59 0.183012 0.0811628 -0.0484868 0.12965
2.59 0.183379 0.0518291 -0.0741858 0.126015
2.60 0 0 0 0
2.60 0.000367493 1.81593e-05 3.31064e-05 -1.49471e-05
2.60 0.000734987 6.88496e-05 0.000170333 -0.000101483
2.60 0.00110248 -2.18477e-05 0.000234666 -0.000256514
2.60 0.00146997 -0.00016038 0.000430493 -0.000590873
2.60 0.00183747 -0.000276702 0.000542721 -0.000819423
2.60 0.00220496 -0.000432682 0.000299385 -0.000732067
2.60 0.00257245 -0.000255853 0.000666736 -0.000922589
2.60 0.00293995 -0.000250651 0.000739274 -0.000989925
2.60 0.00330744 -0.000687658 0.000135816 -0.000823474
2.60 0.00367493 -0.000846808 0.000456484 -0.00130329
2.60 0.00404243 -0.00114328 0.000694013 -0.00183729
2.60 0.00440992 -0.00145557 0.000872133 -0.0023277
2.60 0.00477741 -0.00129215 0.00159946 -0.00289161
2.60 0.00514491 -0.00128136 0.00142599 -0.00270735
2.60 0.0055124 -0.00101827 0.0015698 -0.00258807
2.60 0.00587989 -0.000764677 0.00138034 -0.00214502
2.60 0.00624739 -0.000979309 -7.50077e-05 -0.000904301
2.60 0.00661488 -0.000469283 0.000783535 -0.00125282
2.60 0.00698237 -0.00012515 0.00221645 -0.0023416
2.60 0.00734987 -0.000214156 0.00237363 -0.00258779
2.60 0.00771736 0.000587368 0.00377869 -0.00319132
2.60 0.00808485 0.000912321 0.00417905 -0.00326673
2.60 0.00845234 0.0011406 0.00458571 -0.00344511
2.60 0.00881984 0.00183251 0.00670073 -0.00486822
2.60 0.00918733 0.000764829 0.00609867 -0.00533384
2.60 0.00955482 -0.000653177 0.00478805 -0.00544123
2.60 0.00992232 -0.00159307 0.00401198 -0.00560505
2.60 0.0102898 -0.0032904 0.00150249 -0.00479289
2.60 0.0106573 -0.00345664 0.00147013 -0.00492677
2.60 0.0110248 -0.00247821 0.00243995 -0.00491816
2.60 0.0113923 -0.00178529 0.00241377 -0.00419906
2.60 0.0117598 0.000132838 0.00509594 -0.0049631
2.60 0.0121273 0.00181815 0.00604244 -0.00422429
2.60 0.0124948 0.0031185 0.00473743 -0.00161893
2.60 0.0128623 0.00536213 0.00541537 -5.324e-05
2.60 0.0132298 0.00707737 0.00574749 0.00132988
2.60 0.0135973 0.00881956 0.00825202 0.00056754
2.60 0.0139647 0.00929267 0.0109336 -0.00164093
2.60 0.0143322 0.00709773 0.00810821 -0.00101048
2.60 0.0146997 0.00611049 0.00692599 -0.0008155
2.60 0.0150672 0.00541964 0.00798454 -0.0025649
2.60 0.0154347 0.0032949 0.00689258 -0.00359768
2.60 0.0158022 0.00264668 0.00752337 -0.00487669
2.60 0.0161697 0.0023224 0.008579 -0.0062566
2.60 0.0165372 0.00201572 0.0101209 -0.00810518
2.60 0.0169047 0.00161445 0.0114933 -0.00987885
2.60 0.0172722 -0.00165169 0.00802843 -0.00968012
2.60 0.0176397 -0.00393258 0.00825733 -0.0121899
2.60 0.0180072 -0.00394907 0.0126707 -0.0166198
2.60 0.0183747 -0.00500158 0.0110013 -0.0160029
2.60 0.0187422 -0.00464374 0.00805381 -0.0126976
2.60 0.0191096 -0.00397097 0.00563348 -0.00960445
2.60 0.0194771 -0.00443165 0.00344367 -0.00787532
2.60 0.0198446 -0.00351678 0.00622899 -0.00974577
2.60 0.0202121 -0.00394465 0.00646403 -0.0104087
2.60 0.0205796 -0.00390739 0.00433985 -0.00824724
2.60 0.0209471 -0.00117687 0.00548207 -0.00665894
2.60 0.0213146 -0.00141303 0.00412845 -0.00554148
2.60 0.0216821 -0.00221929 0.00445282 -0.00667211
2.60 0.0220496 -0.00160389 0.00666224 -0.00826613
2.60 0.0224171 -0.00362016 0.00412886 -0.00774902
2.60 0.0227846 -0.00467635 0.00364097 -0.00831732
2.60 0.0231521 -0.00528102 0.00196247 -0.00724349
2.60 0.0235196 -0.00835438 -0.00343912 -0.00491526
2.60 0.0238871 -0.0101459 -0.00473088 -0.00541502
2.60 0.0242546 -0.0122235 -0.00880952 -0.00341398
2.60 0.024622 -0.0140718 -0.0123681 -0.0017037
2.60 0.0249895 -0.013689 -0.00984112 -0.00384788
2.60 0.025357 -0.0155761 -0.013253 -0.0023231
2.60 0.0257245 -0.0162515 -0.0147247 -0.0015268
2.60 0.026092 -0.0140612 -0.0107523 -0.0033089
2.60 0.0264595 -0.0139317 -0.0131674 -0.0007643
2.60 0.026827 -0.0126274 -0.00939454 -0.00323286
2.60 0.0271945 -0.0123205 0.000881658 -0.0132022
2.60 0.027562 -0.015426 0.00235196 -0.017778
2.60 0.0279295 -0.0152753 -0.000987184 -0.0142881
2.60 0.028297 -0.0153889 -0.00789805 -0.00749085
2.60 0.0286645 -0.0173688 -0.0110283 -0.0063405
2.60 0.029032 -0.0160985 -0.00340146 -0.012697
2.60 0.0293995 -0.0154935 -0.000682372 -0.0148111
2.60 0.029767 -0.014828 -0.00326058 -0.0115674
2.60 0.0301344 -0.0131393 -0.00580625 -0.00733305
2.60 0.0305019 -0.014045 -0.0102624 -0.0037826
2.60 0.0308694 -0.0122429 -0.00667458 -0.00556832
2.60 0.0312369 -0.00941304 -0.00405836 -0.00535468
2.60 0.0316044 -0.00886375 -0.00703711 -0.00182664
2.60 0.0319719 -0.00433406 0.00100094 -0.005335
2.60 0.0323394 -0.000327348 0.00534878 -0.00567613
2.60 0.0327069 0.00190305 -0.000498848 0.0024019
2.60 0.0330744 0.00759665 0.000713119 0.00688353
2.60 0.0334419 0.00987626 0.00114308 0.00873318
2.60 0.0338094 0.0108194 0.00158864 0.00923076
2.60 0.0341769 0.0150535 0.00628597 0.00876753
2.60 0.0345444 0.0148305 0.00395759 0.0108729
2.60 0.0349119 0.0111961 0.0043797 0.0068164
2.60 0.0352794 0.00610038 0.00687677 -0.00077639
2.60 0.0356468 0.000822701 0.00158849 -0.000765789
2.60 0.0360143 0.00219114 0.000675959 0.00151518
2.60 0.0363818 0.0036763 0.00022322 0.00345308
2.60 0.0367493 0.00289717 -0.00201779 0.00491496
2.60 0.0371168 0.00608245 0.000562714 0.00551974
2.60 0.0374843 0.00746429 -0.00394194 0.0114062
2.60 0.0378518 0.00975428 -0.00666635 0.0164206
2.60 0.0382193 0.0164059 -0.00152733 0.0179332
2.60 0.0385868 0.0195722 -0.00339109 0.0229633
2.60 0.0389543 0.0243092 -0.00149764 0.0258068
2.60 0.0393218 0.0304166 9.3339e-05 0.0303233
2.60 0.0396893 0.030787 -0.010136 0.040923
2.60 0.0400568 0.0327018 -0.0122061 0.0449079
2.60 0.0404243 0.0344492 -0.0116021 0.0460513
2.60 0.0407918 0.0332589 -0.0149326 0.0481915
2.60 0.0411592 0.0357634 -0.00863961 0.044403
2.60 0.0415267 0.0357746 -0.00741816 0.0431928
2.60 0.0418942 0.0318864 -0.00978536 0.0416718
2.60 0.0422617 0.0289371 -0.000801332 0.0297384
2.60 0.0426292 0.0240901 0.00741675 0.0166733
2.60 0.0429967 0.0207835 0.0128196 0.0079639
2.60 0.0433642 0.0165681 0.0105402 0.0060279
2.60 0.0437317 0.00936852 0.000768613 0.00859991
2.60 0.0440992 0.00867718 0.00326323 0.00541395
2.60 0.0444667 0.0075818 0.00434838 0.00323342
2.60 0.0448342 0.00223905 -0.00077578 0.00301483
2.60 0.0452017 0.00176004 0.00251706 -0.00075702
2.60 0.0455692 0.000596703 -0.00407284 0.00466954
2.60 0.0459367 0.00140605 -0.01017 0.0115761
2.60 0.0463042 0.00870165 0.00111342 0.00758823
2.60 0.0466716 0.0106768 0.00283508 0.00784172
2.60 0.0470391 0.011552 0.00174983 0.00980217
2.60 0.0474066 0.0160256 0.0118782 0.0041474
2.60 0.0477741 0.0166126 0.0169533 -0.0003407
2.60 0.0481416 0.0154401 0.0173678 -0.0019277
2.60 0.0485091 0.0100892 0.0111266 -0.0010374
2.60 0.0488766 0.00354319 0.0070742 -0.00353101
2.60 0.0492441 0.00440105 0.0168928 -0.0124917
2.60 0.0496116 0.00302965 0.0133382 -0.0103085
2.60 0.0499791 0.000709469 0.00207884 -0.00136937
2.60 0.0503466 0.00184373 0.00608373 -0.00424
2.60 0.0507141 -0.00412823 0.00722572 -0.0113539
2.60 0.0510816 -0.00941895 0.00522677 -0.0146457
2.60 0.0514491 -0.010545 0.000817973 -0.011363
2.60 0.0518165 -0.0147748 -0.00939022 -0.00538458
2.60 0.052184 -0.0116759 -0.00318782 -0.00848808
2.60 0.0525515 -0.00742176 0.00299605 -0.0104178
2.60 0.052919 -0.0125102 -0.00344376 -0.00906644
2.60 0.0532865 -0.0144947 0.00342715 -0.0179218
2.60 0.053654 -0.0138766 0.00989403 -0.0237706
2.60 0.0540215 -0.0130584 0.00861907 -0.0216775
2.60 0.054389 -0.00897852 0.0118852 -0.0208637
2.60 0.0547565 -0.00895911 0.00655011 -0.0155092
2.60 0.055124 -0.00986838 0.00440908 -0.0142775
2.60 0.0554915 -0.0140698 0.0105375 -0.0246073
2.60 0.055859 -0.0263275 0.00768417 -0.0340117
2.60 0.0562265 -0.030906 0.005081 -0.035987
2.60 0.056594 -0.0308159 -0.00483173 -0.0259842
2.60 0.0569615 -0.0331188 -0.0171739 -0.0159449
2.60 0.0573289 -0.0273243 -0.00644281 -0.0208815
2.60 0.0576964 -0.0227307 -0.000527597 -0.0222031
2.60 0.0580639 -0.0200569 -0.00487666 -0.0151802
2.60 0.0584314 -0.00882161 0.00374434 -0.012566
2.60 0.0587989 -0.00422023 0.00568432 -0.00990455
2.60 0.0591664 -0.00765337 0.0058562 -0.0135096
2.60 0.0595339 -0.00868485 0.0150962 -0.023781
2.60 0.0599014 -0.0110258 0.0190638 -0.0300896
2.60 0.0602689 -0.0107926 0.0290006 -0.0397932
2.60 0.0606364 -0.00981333 0.0330952 -0.0429085
2.60 0.0610039 -0.0106802 0.0185058 -0.029186
2.60 0.0613714 -0.00684276 0.0106096 -0.0174524
2.60 0.0617389 -0.00646245 0.00434352 -0.010806
2.60 0.0621064 -0.00767904 0.000759868 -0.00843891
2.60 0.0624739 -0.00174185 0.0117383 -0.0134801
2.60 0.0628413 0.00421605 0.0152845 -0.0110685
2.60 0.0632088 0.0124736 0.016197 -0.0037234
2.60 0.0635763 0.0153291 0.0164655 -0.0011364
2.60 0.0639438 0.00418432 0.00285995 0.00132437
2.60 0.0643113 0.000116831 0.00189148 -0.00177465
2.60 0.0646788 0.00140736 0.00786023 -0.00645287
2.60 0.0650463 -0.00169557 0.00119875 -0.00289432
2.60 0.0654138 0.00366937 0.00266816 0.00100121
2.60 0.0657813 0.00832642 0.00706317 0.00126325
2.60 0.0661488 0.0103141 0.0128348 -0.0025207
2.60 0.0665163 0.0194587 0.0254254 -0.0059667
2.60 0.0668838 0.0208101 0.0231729 -0.0023628
2.60 0.0672513 0.0195014 0.020386 -0.0008846
2.60 0.0676188 0.0230361 0.0245446 -0.0015085
2.60 0.0679863 0.0181335 0.0213265 -0.003193
2.60 0.0683537 0.0157261 0.0287091 -0.012983
2.60 0.0687212 0.0169267 0.0336193 -0.0166926
2.60 0.0690887 0.0118695 0.0301744 -0.0183049
2.60 0.0694562 0.0117142 0.0415206 -0.0298064
2.60 0.0698237 0.00785331 0.0374472 -0.0295939
2.60 0.0701912 -0.00103572 0.0241214 -0.0251571
2.60 0.0705587 0.00321515 0.0309069 -0.0276918
2.60 0.0709262 0.0100729 0.0216708 -0.0115979
2.60 0.0712937 0.0148128 0.00711986 0.00769294
2.60 0.0716612 0.0172655 0.00957658 0.00768892
2.60 0.0720287 0.00679054 0.00167785 0.00511269
2.60 0.0723962 0.0017459 -0.000497721 0.00224362
2.60 0.0727637 0.0073052 0.0037901 0.0035151
2.60 0.0731312 0.00775901 -0.0054882 0.0132472
2.60 0.0734987 0.0083943 -0.0059428 0.0143371
2.60 0.0738661 0.00439201 -0.00196599 0.006358
2.60 0.0742336 -0.000445451 0.00385944 -0.00430489
2.60 0.0746011 0.00795753 0.0130661 -0.00510857
2.60 0.0749686 0.0103398 0.000296792 0.010043
2.60 0.0753361 0.00479306 -0.00368586 0.00847892
2.60 0.0757036 0.00194309 0.0041051 -0.00216201
2.60 0.0760711 -0.00909217 -0.0181969 0.00910473
2.60 0.0764386 -0.0163532 -0.02864 0.0122868
2.60 0.0768061 -0.0174131 -0.018502 0.0010889
2.60 0.0771736 -0.029021 -0.0231674 -0.0058536
2.60 0.0775411 -0.0392728 -0.0156779 -0.0235949
2.60 0.0779086 -0.0452374 -0.00845661 -0.0367808
2.60 0.0782761 -0.048417 -0.0128921 -0.0355249
2.60 0.0786436 -0.0401593 0.00561462 -0.0457739
2.60 0.0790111 -0.0342596 0.0218313 -0.0560909
2.60 0.0793785 -0.0289956 0.0235105 -0.0525061
2.60 0.079746 -0.0184162 0.0254468 -0.043863
2.60 0.0801135 -0.0170805 0.0162222 -0.0333027
2.60 0.080481 -0.0101257 0.016736 -0.0268617
2.60 0.0808485 0.00559329 0.0205111 -0.0149178
2.60 0.081216 0.00803774 0.00776458 0.00027316
2.60 0.0815835 0.00594344 0.0109228 -0.00497936
2.60 0.081951 -0.000153846 0.0171691 -0.0173229
2.60 0.0823185 -0.0114379 0.0116431 -0.023081
2.60 0.082686 -0.00877866 0.0104371 -0.0192158
2.60 0.0830535 -0.00202456 -0.00861072 0.00658616
2.60 0.083421 0.000582869 -0.0258059 0.0263888
2.60 0.0837885 0.00382476 -0.0243678 0.0281926
2.60 0.084156 0.000163811 -0.03687 0.0370338
2.60 0.0845234 0.00267852 -0.0372437 0.0399222
2.60 0.0848909 0.0122571 -0.0265805 0.0388376
2.60 0.0852584 0.0107557 -0.0340024 0.0447581
2.60 0.0856259 0.00853777 -0.0212468 0.0297846
2.60 0.0859934 0.00816161 0.00135454 0.00680707
2.60 0.0863609 0.00935294 0.00901338 0.00033956
2.60 0.0867284 0.0174179 0.0225275 -0.0051096
2.60 0.0870959 0.0107606 0.0270241 -0.0162635
2.60 0.0874634 -0.00252248 0.036815 -0.0393375
2.60 0.0878309 0.000150631 0.0553594 -0.0552088
2.60 0.0881984 0.00217698 0.0373136 -0.0351366
2.60 0.0885659 0.00482697 0.0195543 -0.0147273
2.60 0.0889334 0.0111948 0.021846 -0.0106512
2.60 0.0893009 0.00743434 0.0123704 -0.00493606
2.60 0.0896684 0.00474734 0.0165113 -0.011764
2.60 0.0900358 0.0026285 0.0193743 -0.0167458
2.60 0.0904033 0.00102838 0.00598229 -0.00495391
2.60 0.0907708 0.0141169 0.013543 0.0005739
2.60 0.0911383 0.0233776 0.0191668 0.0042108
2.60 0.0915058 0.0263825 0.0219663 0.0044162
2.60 0.0918733 0.0320444 0.0367292 -0.0046848
2.60 0.0922408 0.0232387 0.0297668 -0.0065281
2.60 0.0926083 0.0169217 0.0346015 -0.0176798
2.60 0.0929758 0.0225263 0.0626159 -0.0400896
2.60 0.0933433 0.0178891 0.0690405 -0.0511514
2.60 0.0937108 0.0130716 0.0778169 -0.0647453
2.60 0.0940783 0.00557309 0.083231 -0.0776579
2.60 0.0944458 -0.00950826 0.0708826 -0.0803909
2.60 0.0948133 -0.0118177 0.0742658 -0.0860835
2.60 0.0951808 -0.0188099 0.0680131 -0.086823
2.60 0.0955482 -0.0316321 0.0574791 -0.0891112
2.60 0.0959157 -0.0263038 0.0686605 -0.0949643
2.60 0.0962832 -0.0242035 0.055948 -0.0801515
2.60 0.0966507 -0.0285238 0.033853 -0.0623768
2.60 0.0970182 -0.0285497 0.0253424 -0.0538921
2.60 0.0973857 -0.0356764 0.0108733 -0.0465497
2.60 0.0977532 -0.0358746 0.0189514 -0.054826
2.60 0.0981207 -0.0334741 0.0282556 -0.0617297
2.60 0.0984882 -0.0417131 0.0183541 -0.0600672
2.60 0.0988557 -0.0387631 0.0277891 -0.0665522
2.60 0.0992232 -0.0339436 0.0194688 -0.0534124
2.60 0.0995907 -0.0344763 -0.00365494 -0.0308214
2.60 0.0999582 -0.0228389 0.00930517 -0.0321441
2.60 0.100326 -0.0137971 0.0154648 -0.0292619
2.60 0.100693 -0.00257612 0.0109679 -0.013544
2.60 0.101061 0.0211498 0.012721 0.0084288
2.60 0.101428 0.0350285 -0.00233651 0.037365
2.60 0.101796 0.0440463 -0.00131697 0.0453633
2.60 0.102163 0.0466829 0.00535611 0.0413268
2.60 0.102531 0.0318986 -0.00400526 0.0359039
2.60 0.102898 0.020881 0.0107036 0.0101774
2.60 0.103266 0.0116542 0.0137289 -0.0020747
2.60 0.103633 0.00333571 -0.00485835 0.00819406
2.60 0.104001 0.00612039 -0.00280797 0.00892836
2.60 0.104368 -0.000730935 -0.0164266 0.0156957
2.60 0.104736 -0.00498664 -0.0255551 0.0205685
2.60 0.105103 0.00455753 0.00123236 0.00332517
2.60 0.105471 0.00165844 0.0110465 -0.00938806
2.60 0.105838 0.00464448 0.0133701 -0.00872562
2.60 0.106206 0.0176433 0.0175457 9.76e-05
2.60 0.106573 0.0155269 0.0134028 0.0021241
2.60 0.106941 0.0160916 0.038292 -0.0222004
2.60 0.107308 0.0145941 0.0640661 -0.049472
2.60 0.107676 0.00341247 0.0750431 -0.0716306
2.60 0.108043 0.00656789 0.0923272 -0.0857593
2.60 0.108411 0.00996904 0.073962 -0.063993
2.60 0.108778 0.0133788 0.051335 -0.0379562
2.60 0.109145 0.0312711 0.059749 -0.0284779
2.60 0.109513 0.0419034 0.0437247 -0.0018213
2.60 0.10988 0.0524494 0.0230121 0.0294373
2.60 0.110248 0.0648825 0.0108247 0.0540578
2.60 0.110615 0.0621527 -0.0121216 0.0742743
2.60 0.110983 0.0679826 0.00201671 0.0659659
2.60 0.11135 0.078896 0.0319933 0.0469027
2.60 0.111718 0.0825856 0.0432912 0.0392944
2.60 0.112085 0.0969611 0.0548862 0.0420749
2.60 0.112453 0.101626 0.0394452 0.0621808
2.60 0.11282 0.0959336 0.0329782 0.0629554
2.60 0.113188 0.10114 0.0679584 0.0331816
2.60 0.113555 0.0946503 0.0743701 0.0202802
2.60 0.113923 0.0845936 0.0648136 0.01978
2.60 0.11429 0.0842516 0.0638 0.0204516
2.60 0.114658 0.0765388 0.046509 0.0300298
2.60 0.115025 0.0727798 0.0495916 0.0231882
2.60 0.115393 0.0606615 0.0621841 -0.0015226
2.60 0.11576 0.0345032 0.0590787 -0.0245755
