# mu freq sigma_base sigma_full diff
2.39 0.0224171 0.0831142 0.0828218 0.0002924
2.39 0.0227846 0.0740746 0.0738107 0.0002639
2.39 0.0231521 0.0689449 0.0686979 0.000247
2.39 0.0235196 0.064836 0.0645973 0.0002387
2.39 0.0238871 0.0630349 0.0628061 0.0002288
2.39 0.0242546 0.0620406 0.0618078 0.0002328
2.39 0.024622 0.0620848 0.0618571 0.0002277
2.39 0.0249895 0.0635001 0.0632624 0.0002377
2.39 0.025357 0.0650437 0.0648023 0.0002414
2.39 0.0257245 0.068578 0.0683238 0.0002542
2.39 0.026092 0.0720634 0.0717941 0.0002693
2.39 0.0264595 0.0778451 0.0775605 0.0002846
2.39 0.026827 0.084505 0.0841909 0.0003141
2.39 0.0271945 0.0936766 0.0933384 0.0003382
2.39 0.027562 0.105954 0.105568 0.000386
2.39 0.0279295 0.120718 0.120288 0.00043
2.39 0.028297 0.137727 0.137239 0.000488
2.39 0.0286645 0.151886 0.151351 0.000535
2.39 0.029032 0.170123 0.169532 0.000591
2.39 0.0293995 0.194432 0.193756 0.000676
2.39 0.029767 0.231141 0.230353 0.000788
2.39 0.0301344 0.283048 0.282086 0.000962
2.39 0.0305019 0.358239 0.35704 0.001199
2.39 0.0308694 0.472323 0.470751 0.001572
2.39 0.0312369 0.645961 0.64383 0.002131
2.39 0.0316044 0.927192 0.924153 0.003039
2.39 0.0319719 1.35994 1.3555 0.00444
2.39 0.0323394 1.93287 1.9266 0.00627
2.39 0.0327069 2.29772 2.2903 0.00742
2.39 0.0330744 2.09154 2.08481 0.00673
2.39 0.0334419 1.61366 1.60846 0.0052
2.39 0.0338094 1.27808 1.27394 0.00414
2.39 0.0341769 1.14512 1.1414 0.00372
2.39 0.0345444 1.16803 1.16422 0.00381
2.39 0.0349119 1.16384 1.16005 0.00379
2.39 0.0352794 0.984823 0.981591 0.003232
2.39 0.0356468 0.732951 0.730541 0.00241
2.39 0.0360143 0.537044 0.535264 0.00178
2.39 0.0363818 0.406113 0.404766 0.001347
2.39 0.0367493 0.319858 0.318787 0.001071
2.39 0.0371168 0.262183 0.261297 0.000886
2.39 0.0374843 0.220808 0.220058 0.00075
2.39 0.0378518 0.191818 0.191152 0.000666
2.39 0.0382193 0.169217 0.168632 0.000585
2.39 0.0385868 0.152776 0.152234 0.000542
2.39 0.0389543 0.139429 0.138938 0.000491
2.39 0.0393218 0.129174 0.128708 0.000466
2.39 0.0396893 0.121041 0.120604 0.000437
2.39 0.0400568 0.114185 0.113771 0.000414
2.39 0.0404243 0.109229 0.108822 0.000407
2.39 0.0407918 0.104516 0.104129 0.000387
2.39 0.0411592 0.101521 0.101128 0.000393
2.39 0.0415267 0.0983981 0.0980217 0.0003764
2.39 0.0418942 0.0965716 0.0961878 0.0003838
2.39 0.0422617 0.0948095 0.0944328 0.0003767
2.39 0.0426292 0.0936797 0.0933011 0.0003786
2.39 0.0429967 0.0931465 0.0927639 0.0003826
2.39 0.0433642 0.0925517 0.0921755 0.0003762
2.39 0.0437317 0.0931195 0.0927296 0.0003899
2.39 0.0440992 0.0932355 0.0928549 0.0003806
2.39 0.0444667 0.0948459 0.094447 0.0003989
2.39 0.0448342 0.0962578 0.0958617 0.0003961
2.39 0.0452017 0.0992722 0.0988601 0.0004121
2.39 0.0455692 0.103355 0.102928 0.000427
2.39 0.0459367 0.109628 0.109183 0.000445
2.39 0.0463042 0.119954 0.119465 0.000489
2.39 0.0466716 0.134346 0.133817 0.000529
2.39 0.0470391 0.152006 0.151405 0.000601
2.39 0.0474066 0.157809 0.157199 0.00061
2.39 0.0477741 0.147973 0.147384 0.000589
2.39 0.0481416 0.133244 0.132704 0.00054
2.39 0.0485091 0.123411 0.1229 0.000511
2.39 0.0488766 0.117794 0.117293 0.000501
2.39 0.0492441 0.114715 0.114233 0.000482
2.39 0.0496116 0.114192 0.113695 0.000497
2.39 0.0499791 0.113691 0.113205 0.000486
2.39 0.0503466 0.11522 0.114713 0.000507
2.39 0.0507141 0.116075 0.115568 0.000507
2.39 0.0510816 0.118329 0.117808 0.000521
2.39 0.0514491 0.12039 0.119856 0.000534
2.39 0.0518165 0.12276 0.122223 0.000537
2.39 0.052184 0.125992 0.125431 0.000561
2.39 0.0525515 0.128402 0.127845 0.000557
2.39 0.052919 0.132547 0.131961 0.000586
2.39 0.0532865 0.135362 0.134776 0.000586
2.39 0.053654 0.139963 0.139352 0.000611
2.39 0.0540215 0.143748 0.143124 0.000624
2.39 0.054389 0.148412 0.147773 0.000639
2.39 0.0547565 0.1536 0.152932 0.000668
2.39 0.055124 0.158306 0.157631 0.000675
2.39 0.0554915 0.164949 0.164235 0.000714
2.39 0.055859 0.1702 0.169479 0.000721
2.39 0.0562265 0.177999 0.177236 0.000763
2.39 0.056594 0.184699 0.183916 0.000783
2.39 0.0569615 0.193328 0.192514 0.000814
2.39 0.0573289 0.202431 0.201577 0.000854
2.39 0.0576964 0.212038 0.211161 0.000877
2.39 0.0580639 0.224244 0.22331 0.000934
2.39 0.0584314 0.235862 0.234902 0.00096
2.39 0.0587989 0.251663 0.250633 0.00103
2.39 0.0591664 0.267382 0.266306 0.001076
2.39 0.0595339 0.287693 0.28654 0.001153
2.39 0.0599014 0.310728 0.30949 0.001238
2.39 0.0602689 0.338255 0.336924 0.001331
2.39 0.0606364 0.373553 0.372083 0.00147
2.39 0.0610039 0.41525 0.41365 0.0016
2.39 0.0613714 0.472311 0.470503 0.001808
2.39 0.0617389 0.54487 0.542834 0.002036
2.39 0.0621064 0.647359 0.644976 0.002383
2.39 0.0624739 0.793618 0.790761 0.002857
2.39 0.0628413 1.011 1.00745 0.00355
2.39 0.0632088 1.35393 1.34926 0.00467
2.39 0.0635763 1.88163 1.87529 0.00634
2.39 0.0639438 2.62897 2.62023 0.00874
2.39 0.0643113 3.25895 3.24823 0.01072
2.39 0.0646788 3.16342 3.15303 0.01039
2.39 0.0650463 2.48369 2.47549 0.0082
2.39 0.0654138 1.86824 1.862 0.00624
2.39 0.0657813 1.4826 1.47757 0.00503
2.39 0.0661488 1.2915 1.28708 0.00442
2.39 0.0665163 1.25108 1.24676 0.00432
2.39 0.0668838 1.32896 1.3244 0.00456
2.39 0.0672513 1.52518 1.51997 0.00521
2.39 0.0676188 1.67265 1.66698 0.00567
2.39 0.0679863 1.5987 1.59323 0.00547
2.39 0.0683537 1.35801 1.35329 0.00472
2.39 0.0687212 1.16956 1.16544 0.00412
2.39 0.0690887 1.0593 1.05551 0.00379
2.39 0.0694562 1.01085 1.00721 0.00364
2.39 0.0698237 1.01478 1.01111 0.00367
2.39 0.0701912 1.03603 1.03229 0.00374
2.39 0.0705587 1.1029 1.09892 0.00398
2.39 0.0709262 1.17516 1.17094 0.00422
2.39 0.0712937 1.29297 1.28836 0.00461
2.39 0.0716612 1.42911 1.42403 0.00508
2.39 0.0720287 1.60922 1.60355 0.00567
2.39 0.0723962 1.84375 1.83728 0.00647
2.39 0.0727637 2.1287 2.1213 0.0074
2.39 0.0731312 2.52981 2.52107 0.00874
2.39 0.0734987 3.02532 3.01496 0.01036
2.39 0.0738661 3.74542 3.73267 0.01275
2.39 0.0742336 4.71172 4.6958 0.01592
2.39 0.0746011 6.15209 6.13145 0.02064
2.39 0.0749686 8.29958 8.2719 0.02768
2.39 0.0753361 11.6556 11.617 0.0386
2.39 0.0757036 17.0335 16.9775 0.056
2.39 0.0760711 25.1217 25.0397 0.082
2.39 0.0764386 34.5302 34.4185 0.1117
2.39 0.0768061 37.7465 37.6261 0.1204
2.39 0.0771736 31.0686 30.9707 0.0979
2.39 0.0775411 21.6056 21.5379 0.0677
2.39 0.0779086 14.6162 14.5705 0.0457
2.39 0.0782761 10.0824 10.0509 0.0315
2.39 0.0786436 7.29691 7.2741 0.02281
2.39 0.0790111 5.44231 5.42527 0.01704
2.39 0.0793785 4.23428 4.22099 0.01329
2.39 0.079746 3.37015 3.35955 0.0106
2.39 0.0801135 2.75396 2.74524 0.00872
2.39 0.080481 2.30618 2.29885 0.00733
2.39 0.0808485 1.94642 1.94017 0.00625
2.39 0.081216 1.69534 1.68988 0.00546
2.39 0.0815835 1.46721 1.46243 0.00478
2.39 0.081951 1.31311 1.30882 0.00429
2.39 0.0823185 1.16557 1.16173 0.00384
2.39 0.082686 1.05873 1.05522 0.00351
2.39 0.0830535 0.96626 0.96305 0.00321
2.39 0.083421 0.883483 0.880515 0.002968
2.39 0.0837885 0.827989 0.825225 0.002764
2.39 0.084156 0.761752 0.759181 0.002571
2.39 0.0845234 0.727431 0.724987 0.002444
2.39 0.0848909 0.678042 0.675742 0.0023
2.39 0.0852584 0.652226 0.649998 0.002228
2.39 0.0856259 0.621246 0.619112 0.002134
2.39 0.0859934 0.596799 0.594708 0.002091
2.39 0.0863609 0.582819 0.580778 0.002041
2.39 0.0867284 0.559169 0.557159 0.00201
2.39 0.0870959 0.556971 0.554974 0.001997
2.39 0.0874634 0.538526 0.536557 0.001969
2.39 0.0878309 0.541338 0.53935 0.001988
2.39 0.0881984 0.534028 0.532047 0.001981
2.39 0.0885659 0.537316 0.535294 0.002022
2.39 0.0889334 0.545233 0.543191 0.002042
2.39 0.0893009 0.549969 0.547874 0.002095
2.39 0.0896684 0.574443 0.572282 0.002161
2.39 0.0900358 0.588768 0.58653 0.002238
2.39 0.0904033 0.631466 0.629098 0.002368
2.39 0.0907708 0.671309 0.668804 0.002505
2.39 0.0911383 0.739213 0.736479 0.002734
2.39 0.0915058 0.82318 0.820184 0.002996
2.39 0.0918733 0.936815 0.933423 0.003392
2.39 0.0922408 1.12151 1.11754 0.00397
2.39 0.0926083 1.38906 1.3842 0.00486
2.39 0.0929758 1.84531 1.839 0.00631
2.39 0.0933433 2.53325 2.52471 0.00854
2.39 0.0937108 3.49345 3.48182 0.01163
2.39 0.0940783 4.18556 4.17174 0.01382
2.39 0.0944458 3.87407 3.86128 0.01279
2.39 0.0948133 2.91624 2.90658 0.00966
2.39 0.0951808 2.08429 2.07729 0.007
2.39 0.0955482 1.54325 1.538 0.00525
2.39 0.0959157 1.19758 1.1934 0.00418
2.39 0.0962832 0.989933 0.98642 0.003513
2.39 0.0966507 0.843493 0.840432 0.003061
2.39 0.0970182 0.75345 0.750646 0.002804
2.39 0.0973857 0.686185 0.683595 0.00259
2.39 0.0977532 0.63925 0.636768 0.002482
2.39 0.0981207 0.610036 0.607662 0.002374
2.39 0.0984882 0.58149 0.579173 0.002317
2.39 0.0988557 0.571711 0.569431 0.00228
2.39 0.0992232 0.554924 0.552677 0.002247
2.39 0.0995907 0.553458 0.551202 0.002256
2.39 0.0999582 0.547962 0.545727 0.002235
2.39 0.100326 0.548568 0.546295 0.002273
2.39 0.100693 0.554314 0.552034 0.00228
2.39 0.101061 0.555847 0.553519 0.002328
2.39 0.101428 0.571161 0.568795 0.002366
2.39 0.101796 0.577356 0.574943 0.002413
2.39 0.102163 0.600288 0.597791 0.002497
2.39 0.102531 0.6182 0.615635 0.002565
2.39 0.102898 0.64668 0.643993 0.002687
2.39 0.103266 0.67489 0.672122 0.002768
2.39 0.103633 0.701868 0.698968 0.0029
2.39 0.104001 0.74816 0.745123 0.003037
2.39 0.104368 0.801877 0.798634 0.003243
2.39 0.104736 0.897059 0.893514 0.003545
2.39 0.105103 1.02611 1.02214 0.00397
2.39 0.105471 1.23756 1.2329 0.00466
2.39 0.105838 1.54507 1.53943 0.00564
2.39 0.106206 1.90707 1.90023 0.00684
2.39 0.106573 2.10609 2.09862 0.00747
2.39 0.106941 2.01604 2.00882 0.00722
2.39 0.107308 1.78995 1.78347 0.00648
2.39 0.107676 1.49958 1.49403 0.00555
2.39 0.108043 1.26798 1.26316 0.00482
2.39 0.108411 1.1164 1.11207 0.00433
2.39 0.108778 1.02796 1.02386 0.0041
2.39 0.109145 0.987636 0.983676 0.00396
2.39 0.109513 0.961567 0.957633 0.003934
2.39 0.10988 0.970324 0.966361 0.003963
2.39 0.110248 0.977117 0.973089 0.004028
2.39 0.110615 1.01526 1.0111 0.00416
2.39 0.110983 1.05973 1.05541 0.00432
2.39 0.11135 1.13573 1.13112 0.00461
2.39 0.111718 1.2442 1.23924 0.00496
2.39 0.112085 1.35719 1.35182 0.00537
2.39 0.112453 1.42208 1.41652 0.00556
2.39 0.11282 1.37997 1.37449 0.00548
2.39 0.113188 1.34728 1.34187 0.00541
2.39 0.113555 1.33145 1.32606 0.00539
2.39 0.113923 1.35405 1.34855 0.0055
2.39 0.11429 1.37501 1.36943 0.00558
2.39 0.114658 1.39051 1.38483 0.00568
2.39 0.115025 1.42934 1.42353 0.00581
2.39 0.115393 1.46232 1.45634 0.00598
2.39 0.11576 1.53121 1.525 0.00621
2.39 0.116128 1.58633 1.57989 0.00644
2.39 0.116495 1.67194 1.66518 0.00676
2.39 0.116863 1.75381 1.74676 0.00705
2.39 0.11723 1.8498 1.84237 0.00743
2.39 0.117598 1.96457 1.95676 0.00781
2.39 0.117965 2.07401 2.06577 0.00824
2.39 0.118333 2.22446 2.21572 0.00874
2.39 0.1187 2.36035 2.35108 0.00927
2.39 0.119068 2.54679 2.53685 0.00994
2.39 0.119435 2.73011 2.71951 0.0106
2.39 0.119803 2.95627 2.94485 0.01142
2.39 0.12017 3.21247 3.20017 0.0123
2.39 0.120538 3.49459 3.48124 0.01335
2.39 0.120905 3.85227 3.8377 0.01457
2.39 0.121273 4.22907 4.21316 0.01591
2.39 0.12164 4.72607 4.70847 0.0176
2.39 0.122008 5.2703 5.25081 0.01949
2.39 0.122375 5.97397 5.95206 0.02191
2.39 0.122743 6.81297 6.78821 0.02476
2.39 0.12311 7.86658 7.83823 0.02835
2.39 0.123478 9.23638 9.20347 0.03291
2.39 0.123845 10.9669 10.9281 0.0388
2.39 0.124213 13.372 13.3254 0.0466
2.39 0.12458 16.5813 16.524 0.0573
2.39 0.124948 21.3013 21.2286 0.0727
2.39 0.125315 28.1861 28.0912 0.0949
2.39 0.125683 38.9233 38.7939 0.1294
2.39 0.12605 55.6177 55.4347 0.183
2.39 0.126418 79.9468 79.6854 0.2614
2.39 0.126785 104.939 104.598 0.341
2.39 0.127153 109.671 109.318 0.353
2.39 0.12752 92.38 92.0846 0.2954
2.39 0.127888 75.8488 75.6068 0.242
2.39 0.128255 70.884 70.6572 0.2268
2.41 0 0 0 0
2.41 0.000367493 6.05815e-06 6.09724e-06 -3.909e-08
2.41 0.000734987 3.06305e-05 3.05762e-05 5.43e-08
2.41 0.00110248 5.63996e-05 5.6612e-05 -2.124e-07
2.41 0.00146997 0.000119792 0.000119483 3.09e-07
2.41 0.00183747 0.000165158 0.000165202 -4.4e-08
2.41 0.00220496 0.000261944 0.000261148 7.96e-07
2.41 0.00257245 0.000342054 0.000341164 8.9e-07
2.41 0.00293995 0.000455919 0.000454325 1.594e-06
2.41 0.00330744 0.000591649 0.000589087 2.562e-06
2.41 0.00367493 0.000710343 0.000707965 2.378e-06
2.41 0.00404243 0.000911323 0.000907097 4.226e-06
2.41 0.00440992 0.00104375 0.0010403 3.45e-06
2.41 0.00477741 0.00129762 0.00129206 5.56e-06
2.41 0.00514491 0.00147767 0.00147255 5.12e-06
2.41 0.0055124 0.00175719 0.00175037 6.82e-06
2.41 0.00587989 0.00202969 0.00202173 7.96e-06
2.41 0.00624739 0.00231575 0.00230743 8.32e-06
2.41 0.00661488 0.00271205 0.00270072 1.133e-05
2.41 0.00698237 0.00302171 0.00301091 1.08e-05
2.41 0.00734987 0.00354408 0.00352887 1.521e-05
2.41 0.00771736 0.00394392 0.00392882 1.51e-05
2.41 0.00808485 0.00457693 0.00455779 1.914e-05
2.41 0.00845234 0.00517725 0.00515658 2.067e-05
2.41 0.00881984 0.00593372 0.0059108 2.292e-05
2.41 0.00918733 0.00687858 0.00685108 2.75e-05
2.41 0.00955482 0.0078827 0.00785425 2.845e-05
2.41 0.00992232 0.00938723 0.0093511 3.613e-05
2.41 0.0102898 0.0110241 0.0109857 3.84e-05
2.41 0.0106573 0.0135914 0.013542 4.94e-05
2.41 0.0110248 0.0169136 0.0168552 5.84e-05
2.41 0.0113923 0.0221299 0.0220539 7.6e-05
2.41 0.0117598 0.030112 0.0300089 0.0001031
2.41 0.0121273 0.0419871 0.0418476 0.0001395
2.41 0.0124948 0.0560707 0.0558823 0.0001884
2.41 0.0128623 0.0617317 0.0615285 0.0002032
2.41 0.0132298 0.0549477 0.0547618 0.0001859
2.41 0.0135973 0.0445503 0.0444001 0.0001502
2.41 0.0139647 0.0379184 0.0377868 0.0001316
2.41 0.0143322 0.0343983 0.0342771 0.0001212
2.41 0.0146997 0.0337116 0.033593 0.0001186
2.41 0.0150672 0.0349006 0.0347744 0.0001262
2.41 0.0154347 0.0376068 0.0374756 0.0001312
2.41 0.0158022 0.0424765 0.0423243 0.0001522
2.41 0.0161697 0.0489111 0.0487417 0.0001694
2.41 0.0165372 0.0589914 0.058785 0.0002064
2.41 0.0169047 0.0726229 0.0723729 0.00025
2.41 0.0172722 0.0936562 0.0933365 0.0003197
2.41 0.0176397 0.125171 0.124744 0.000427
2.41 0.0180072 0.175439 0.17485 0.000589
2.41 0.0183747 0.256608 0.255746 0.000862
2.41 0.0187422 0.379183 0.377927 0.001256
2.41 0.0191096 0.517244 0.51554 0.001704
2.41 0.0194771 0.555301 0.553489 0.001812
2.41 0.0198446 0.454057 0.45258 0.001477
2.41 0.0202121 0.323244 0.322189 0.001055
2.41 0.0205796 0.228994 0.228243 0.000751
2.41 0.0209471 0.168018 0.167454 0.000564
2.41 0.0213146 0.130506 0.130066 0.00044
2.41 0.0216821 0.105619 0.105251 0.000368
2.41 0.0220496 0.0897074 0.0893948 0.0003126
2.41 0.0224171 0.0786743 0.0783932 0.0002811
2.41 0.0227846 0.071297 0.0710399 0.0002571
2.41 0.0231521 0.0664672 0.0662264 0.0002408
2.41 0.0235196 0.0631392 0.0629031 0.0002361
2.41 0.0238871 0.0615897 0.0613639 0.0002258
2.41 0.0242546 0.0607095 0.0604786 0.0002309
2.41 0.024622 0.0612031 0.0609766 0.0002265
2.41 0.0249895 0.0622734 0.0620369 0.0002365
2.41 0.025357 0.0643719 0.0641307 0.0002412
2.41 0.0257245 0.0674154 0.0671627 0.0002527
2.41 0.026092 0.0712844 0.0710143 0.0002701
2.41 0.0264595 0.0767711 0.0764875 0.0002836
2.41 0.026827 0.0833615 0.0830475 0.000314
2.41 0.0271945 0.0926382 0.0923004 0.0003378
2.41 0.027562 0.104281 0.103896 0.000385
2.41 0.0279295 0.119467 0.119037 0.00043
2.41 0.028297 0.13555 0.135064 0.000486
2.41 0.0286645 0.150547 0.15001 0.000537
2.41 0.029032 0.168726 0.168134 0.000592
2.41 0.0293995 0.194171 0.193488 0.000683
2.41 0.029767 0.232513 0.231713 0.0008
2.41 0.0301344 0.286524 0.28554 0.000984
2.41 0.0305019 0.36814 0.366899 0.001241
2.41 0.0308694 0.49046 0.488814 0.001646
2.41 0.0312369 0.684874 0.682596 0.002278
2.41 0.0316044 0.992405 0.989127 0.003278
2.41 0.0319719 1.4442 1.43945 0.00475
2.41 0.0323394 1.8982 1.892 0.0062
2.41 0.0327069 1.95182 1.94545 0.00637
2.41 0.0330744 1.58026 1.57512 0.00514
2.41 0.0334419 1.1945 1.19059 0.00391
2.41 0.0338094 0.968881 0.965696 0.003185
2.41 0.0341769 0.903547 0.900565 0.002982
2.41 0.0345444 0.984521 0.981269 0.003252
2.41 0.0349119 1.18503 1.18113 0.0039
2.41 0.0352794 1.35219 1.34774 0.00445
2.41 0.0356468 1.24067 1.23659 0.00408
2.41 0.0360143 0.938316 0.935214 0.003102
2.41 0.0363818 0.671078 0.668858 0.00222
2.41 0.0367493 0.490074 0.488441 0.001633
2.41 0.0371168 0.374657 0.3734 0.001257
2.41 0.0374843 0.297947 0.296943 0.001004
2.41 0.0378518 0.246814 0.245965 0.000849
2.41 0.0382193 0.209753 0.209033 0.00072
2.41 0.0385868 0.183564 0.182915 0.000649
2.41 0.0389543 0.163517 0.162942 0.000575
2.41 0.0393218 0.148274 0.14774 0.000534
2.41 0.0396893 0.136852 0.136359 0.000493
2.41 0.0400568 0.127043 0.126582 0.000461
2.41 0.0404243 0.120474 0.120026 0.000448
2.41 0.0407918 0.113871 0.11345 0.000421
2.41 0.0411592 0.110031 0.109606 0.000425
2.41 0.0415267 0.105811 0.105407 0.000404
2.41 0.0418942 0.103364 0.102954 0.00041
2.41 0.0422617 0.101225 0.100825 0.0004
2.41 0.0426292 0.0994674 0.0990669 0.0004005
2.41 0.0429967 0.0991438 0.0987373 0.0004065
2.41 0.0433642 0.0980038 0.0976062 0.0003976
2.41 0.0437317 0.0991065 0.0986922 0.0004143
2.41 0.0440992 0.0990856 0.0986825 0.0004031
2.41 0.0444667 0.101316 0.10089 0.000426
2.41 0.0448342 0.103406 0.102983 0.000423
2.41 0.0452017 0.107172 0.106729 0.000443
2.41 0.0455692 0.113164 0.112699 0.000465
2.41 0.0459367 0.121044 0.120555 0.000489
2.41 0.0463042 0.135449 0.134901 0.000548
2.41 0.0466716 0.155575 0.154971 0.000604
2.41 0.0470391 0.187314 0.186591 0.000723
2.41 0.0474066 0.216826 0.216019 0.000807
2.41 0.0477741 0.219697 0.21887 0.000827
2.41 0.0481416 0.192987 0.192249 0.000738
2.41 0.0485091 0.164317 0.16367 0.000647
2.41 0.0488766 0.14614 0.145544 0.000596
2.41 0.0492441 0.133771 0.133223 0.000548
2.41 0.0496116 0.128748 0.128199 0.000549
2.41 0.0499791 0.124194 0.123671 0.000523
2.41 0.0503466 0.123736 0.123198 0.000538
2.41 0.0507141 0.122973 0.122441 0.000532
2.41 0.0510816 0.12369 0.123146 0.000544
2.41 0.0514491 0.125511 0.124956 0.000555
2.41 0.0518165 0.12636 0.125808 0.000552
2.41 0.052184 0.129936 0.129356 0.00058
2.41 0.0525515 0.131125 0.130554 0.000571
2.41 0.052919 0.135446 0.134843 0.000603
2.41 0.0532865 0.137759 0.137159 0.0006
2.41 0.053654 0.141891 0.141266 0.000625
2.41 0.0540215 0.14602 0.145382 0.000638
2.41 0.054389 0.149594 0.148945 0.000649
2.41 0.0547565 0.155617 0.154934 0.000683
2.41 0.055124 0.159114 0.15843 0.000684
2.41 0.0554915 0.166403 0.165674 0.000729
2.41 0.055859 0.170986 0.170254 0.000732
2.41 0.0562265 0.178635 0.177861 0.000774
2.41 0.056594 0.185578 0.184785 0.000793
2.41 0.0569615 0.19313 0.192308 0.000822
2.41 0.0573289 0.203176 0.202312 0.000864
2.41 0.0576964 0.211242 0.21036 0.000882
2.41 0.0580639 0.224349 0.223403 0.000946
2.41 0.0584314 0.234758 0.23379 0.000968
2.41 0.0587989 0.250567 0.249528 0.001039
2.41 0.0591664 0.266007 0.264927 0.00108
2.41 0.0595339 0.284995 0.28384 0.001155
2.41 0.0599014 0.308602 0.307359 0.001243
2.41 0.0602689 0.333722 0.332393 0.001329
2.41 0.0606364 0.369543 0.368071 0.001472
2.41 0.0610039 0.408446 0.406853 0.001593
2.41 0.0613714 0.464538 0.462733 0.001805
2.41 0.0617389 0.534288 0.532263 0.002025
2.41 0.0621064 0.632636 0.630274 0.002362
2.41 0.0624739 0.774794 0.771969 0.002825
2.41 0.0628413 0.982311 0.978812 0.003499
2.41 0.0632088 1.31452 1.30993 0.00459
2.41 0.0635763 1.82024 1.81404 0.0062
2.41 0.0639438 2.54128 2.53273 0.00855
2.41 0.0643113 3.14753 3.13708 0.01045
2.41 0.0646788 3.05653 3.04638 0.01015
2.41 0.0650463 2.40255 2.39454 0.00801
2.41 0.0654138 1.80592 1.79981 0.00611
2.41 0.0657813 1.43414 1.42922 0.00492
2.41 0.0661488 1.24197 1.23767 0.0043
2.41 0.0665163 1.19722 1.19303 0.00419
2.41 0.0668838 1.25727 1.2529 0.00437
2.41 0.0672513 1.43562 1.43064 0.00498
2.41 0.0676188 1.59122 1.58575 0.00547
2.41 0.0679863 1.55152 1.54615 0.00537
2.41 0.0683537 1.33895 1.33425 0.0047
2.41 0.0687212 1.1535 1.14938 0.00412
2.41 0.0690887 1.05107 1.04725 0.00382
2.41 0.0694562 0.999667 0.996026 0.003641
2.41 0.0698237 1.00756 1.00386 0.0037
2.41 0.0701912 1.02799 1.02424 0.00375
2.41 0.0705587 1.09316 1.08917 0.00399
2.41 0.0709262 1.16825 1.16401 0.00424
2.41 0.0712937 1.27804 1.27343 0.00461
2.41 0.0716612 1.41872 1.41362 0.0051
2.41 0.0720287 1.58619 1.58054 0.00565
2.41 0.0723962 1.82101 1.81454 0.00647
2.41 0.0727637 2.09099 2.08364 0.00735
2.41 0.0731312 2.4782 2.46953 0.00867
2.41 0.0734987 2.95399 2.94374 0.01025
2.41 0.0738661 3.62961 3.61711 0.0125
2.41 0.0742336 4.55172 4.53616 0.01556
2.41 0.0746011 5.87842 5.85846 0.01996
2.41 0.0749686 7.88382 7.85721 0.02661
2.41 0.0753361 10.9367 10.9001 0.0366
2.41 0.0757036 15.8828 15.8299 0.0529
2.41 0.0760711 23.4474 23.3698 0.0776
2.41 0.0764386 33.276 33.1671 0.1089
2.41 0.0768061 38.945 38.8193 0.1257
2.41 0.0771736 34.1393 34.0305 0.1088
2.41 0.0775411 24.2882 24.2113 0.0769
2.41 0.0779086 16.4125 16.3606 0.0519
2.41 0.0782761 11.2305 11.1951 0.0354
2.41 0.0786436 8.03581 8.01043 0.02538
2.41 0.0790111 5.95681 5.93798 0.01883
2.41 0.0793785 4.58117 4.56666 0.01451
2.41 0.079746 3.63946 3.62791 0.01155
2.41 0.0801135 2.94292 2.93352 0.0094
2.41 0.080481 2.46282 2.45493 0.00789
2.41 0.0808485 2.06431 2.05764 0.00667
2.41 0.081216 1.79178 1.78597 0.00581
2.41 0.0815835 1.54942 1.54434 0.00508
2.41 0.081951 1.37503 1.3705 0.00453
2.41 0.0823185 1.22657 1.2225 0.00407
2.41 0.082686 1.10139 1.09771 0.00368
2.41 0.0830535 1.01173 1.00834 0.00339
2.41 0.083421 0.916496 0.913396 0.0031
2.41 0.0837885 0.860733 0.857838 0.002895
2.41 0.084156 0.790334 0.787642 0.002692
2.41 0.0845234 0.750305 0.747762 0.002543
2.41 0.0848909 0.703832 0.701427 0.002405
2.41 0.0852584 0.668884 0.666583 0.002301
2.41 0.0856259 0.643655 0.641432 0.002223
2.41 0.0859934 0.611019 0.608865 0.002154
2.41 0.0863609 0.600793 0.598681 0.002112
2.41 0.0867284 0.573683 0.571614 0.002069
2.41 0.0870959 0.570476 0.56842 0.002056
2.41 0.0874634 0.554297 0.552256 0.002041
2.41 0.0878309 0.551982 0.54994 0.002042
2.41 0.0881984 0.550521 0.548471 0.00205
2.41 0.0885659 0.547967 0.545893 0.002074
2.41 0.0889334 0.561682 0.559567 0.002115
2.41 0.0893009 0.56396 0.561797 0.002163
2.41 0.0896684 0.59168 0.589445 0.002235
2.41 0.0900358 0.60982 0.607493 0.002327
2.41 0.0904033 0.654463 0.651999 0.002464
2.41 0.0907708 0.706816 0.704169 0.002647
2.41 0.0911383 0.784459 0.781551 0.002908
2.41 0.0915058 0.894261 0.891008 0.003253
2.41 0.0918733 1.01787 1.01419 0.00368
2.41 0.0922408 1.2051 1.20083 0.00427
2.41 0.0926083 1.47835 1.47315 0.0052
2.41 0.0929758 1.95595 1.94922 0.00673
2.41 0.0933433 2.68359 2.67447 0.00912
2.41 0.0937108 3.62957 3.61738 0.01219
2.41 0.0940783 4.14936 4.13553 0.01383
2.41 0.0944458 3.64178 3.62963 0.01215
2.41 0.0948133 2.68808 2.67908 0.009
2.41 0.0951808 1.92885 1.92229 0.00656
2.41 0.0955482 1.44446 1.43948 0.00498
2.41 0.0959157 1.13923 1.1352 0.00403
2.41 0.0962832 0.947175 0.943764 0.003411
2.41 0.0966507 0.820974 0.817952 0.003022
