# mu freq sigma_base sigma_full diff
2.64 0.0150672 0.0648175 0.0646381 0.0001794
2.64 0.0154347 0.0635511 0.0633857 0.0001654
2.64 0.0158022 0.0685388 0.0683473 0.0001915
2.64 0.0161697 0.0789842 0.0787781 0.0002061
2.64 0.0165372 0.0979139 0.0976522 0.0002617
2.64 0.0169047 0.120719 0.120406 0.000313
2.64 0.0172722 0.129493 0.129161 0.000332
2.64 0.0176397 0.120339 0.120023 0.000316
2.64 0.0180072 0.109332 0.109053 0.000279
2.64 0.0183747 0.112129 0.111826 0.000303
2.64 0.0187422 0.128536 0.128207 0.000329
2.64 0.0191096 0.158958 0.15854 0.000418
2.64 0.0194771 0.178628 0.178171 0.000457
2.64 0.0198446 0.162452 0.162035 0.000417
2.64 0.0202121 0.12731 0.126978 0.000332
2.64 0.0205796 0.0975996 0.0973508 0.0002488
2.64 0.0209471 0.0791198 0.0788998 0.00022
2.64 0.0213146 0.0666253 0.0664498 0.0001755
2.64 0.0216821 0.059904 0.0597248 0.0001792
2.64 0.0220496 0.0550154 0.0548603 0.0001551
2.64 0.0224171 0.0524817 0.0523228 0.0001589
2.64 0.0227846 0.0513155 0.0511599 0.0001556
2.64 0.0231521 0.0504371 0.0502885 0.0001486
2.64 0.0235196 0.0515815 0.0514159 0.0001656
2.64 0.0238871 0.0519561 0.0518058 0.0001503
2.64 0.0242546 0.0547583 0.0545796 0.0001787
2.64 0.024622 0.0571297 0.0569622 0.0001675
2.64 0.0249895 0.0617629 0.0615678 0.0001951
2.64 0.025357 0.0679513 0.0677472 0.0002041
2.64 0.0257245 0.0761285 0.0759036 0.0002249
2.64 0.026092 0.0873059 0.0870431 0.0002628
2.64 0.0264595 0.0959394 0.0956703 0.0002691
2.64 0.026827 0.106587 0.10627 0.000317
2.64 0.0271945 0.1211 0.120768 0.000332
2.64 0.027562 0.149175 0.148754 0.000421
2.64 0.0279295 0.194098 0.193581 0.000517
2.64 0.028297 0.259875 0.259192 0.000683
2.64 0.0286645 0.320374 0.319542 0.000832
2.64 0.029032 0.316808 0.315998 0.00081
2.64 0.0293995 0.260492 0.259797 0.000695
2.64 0.029767 0.204588 0.204049 0.000539
2.64 0.0301344 0.170505 0.170022 0.000483
2.64 0.0305019 0.151816 0.151395 0.000421
2.64 0.0308694 0.145454 0.145031 0.000423
2.64 0.0312369 0.148097 0.147668 0.000429
2.64 0.0316044 0.158603 0.158152 0.000451
2.64 0.0319719 0.180923 0.180399 0.000524
2.64 0.0323394 0.216497 0.215907 0.00059
2.64 0.0327069 0.275798 0.275034 0.000764
2.64 0.0330744 0.359575 0.358631 0.000944
2.64 0.0334419 0.447042 0.445866 0.001176
2.64 0.0338094 0.502596 0.501297 0.001299
2.64 0.0341769 0.555625 0.554195 0.00143
2.64 0.0345444 0.6399 0.638254 0.001646
2.64 0.0349119 0.663281 0.661604 0.001677
2.64 0.0352794 0.566094 0.564631 0.001463
2.64 0.0356468 0.431407 0.430302 0.001105
2.64 0.0360143 0.336019 0.335118 0.000901
2.64 0.0363818 0.277593 0.276853 0.00074
2.64 0.0367493 0.249636 0.248951 0.000685
2.64 0.0371168 0.243995 0.243319 0.000676
2.64 0.0374843 0.253542 0.252856 0.000686
2.64 0.0378518 0.267916 0.267172 0.000744
2.64 0.0382193 0.276222 0.275489 0.000733
2.64 0.0385868 0.299554 0.298732 0.000822
2.64 0.0389543 0.345726 0.344817 0.000909
2.64 0.0393218 0.388903 0.387867 0.001036
2.64 0.0396893 0.371775 0.370787 0.000988
2.64 0.0400568 0.304841 0.304022 0.000819
2.64 0.0404243 0.246253 0.245554 0.000699
2.64 0.0407918 0.205214 0.20464 0.000574
2.64 0.0411592 0.183517 0.182956 0.000561
2.64 0.0415267 0.169786 0.169285 0.000501
2.64 0.0418942 0.163065 0.162549 0.000516
2.64 0.0422617 0.157422 0.156931 0.000491
2.64 0.0426292 0.152259 0.151773 0.000486
2.64 0.0429967 0.15289 0.152386 0.000504
2.64 0.0433642 0.153208 0.152723 0.000485
2.64 0.0437317 0.156839 0.156308 0.000531
2.64 0.0440992 0.155159 0.154666 0.000493
2.64 0.0444667 0.156043 0.155509 0.000534
2.64 0.0448342 0.153681 0.153178 0.000503
2.64 0.0452017 0.148851 0.148343 0.000508
2.64 0.0455692 0.146262 0.145756 0.000506
2.64 0.0459367 0.142477 0.141992 0.000485
2.64 0.0463042 0.143958 0.143437 0.000521
2.64 0.0466716 0.142305 0.14182 0.000485
2.64 0.0470391 0.144946 0.144413 0.000533
2.64 0.0474066 0.145414 0.144912 0.000502
2.64 0.0477741 0.147302 0.146768 0.000534
2.64 0.0481416 0.150102 0.14957 0.000532
2.64 0.0485091 0.150774 0.150244 0.00053
2.64 0.0488766 0.155324 0.15476 0.000564
2.64 0.0492441 0.155586 0.155053 0.000533
2.64 0.0496116 0.16051 0.159923 0.000587
2.64 0.0499791 0.161798 0.161246 0.000552
2.64 0.0503466 0.165667 0.165069 0.000598
2.64 0.0507141 0.169086 0.168498 0.000588
2.64 0.0510816 0.171324 0.17072 0.000604
2.64 0.0514491 0.176908 0.176276 0.000632
2.64 0.0518165 0.178239 0.177627 0.000612
2.64 0.052184 0.184924 0.184253 0.000671
2.64 0.0525515 0.187101 0.186463 0.000638
2.64 0.052919 0.193559 0.192859 0.0007
2.64 0.0532865 0.198613 0.197931 0.000682
2.64 0.053654 0.204656 0.203937 0.000719
2.64 0.0540215 0.214256 0.21351 0.000746
2.64 0.054389 0.220764 0.220014 0.00075
2.64 0.0547565 0.231744 0.230929 0.000815
2.64 0.055124 0.236455 0.235667 0.000788
2.64 0.0554915 0.249069 0.248201 0.000868
2.64 0.055859 0.262663 0.261803 0.00086
2.64 0.0562265 0.278491 0.277558 0.000933
2.64 0.056594 0.285513 0.284575 0.000938
2.64 0.0569615 0.279503 0.27858 0.000923
2.64 0.0573289 0.279757 0.278807 0.00095
2.64 0.0576964 0.279336 0.27842 0.000916
2.64 0.0580639 0.291538 0.29054 0.000998
2.64 0.0584314 0.305703 0.304712 0.000991
2.64 0.0587989 0.331801 0.330699 0.001102
2.64 0.0591664 0.361741 0.360587 0.001154
2.64 0.0595339 0.374572 0.373371 0.001201
2.64 0.0599014 0.366231 0.365035 0.001196
2.64 0.0602689 0.344667 0.343549 0.001118
2.64 0.0606364 0.337731 0.336583 0.001148
2.64 0.0610039 0.331029 0.329945 0.001084
2.64 0.0613714 0.335562 0.334412 0.00115
2.64 0.0617389 0.340825 0.339698 0.001127
2.64 0.0621064 0.349925 0.348746 0.001179
2.64 0.0624739 0.36609 0.364869 0.001221
2.64 0.0628413 0.381843 0.380592 0.001251
2.64 0.0632088 0.413653 0.41228 0.001373
2.64 0.0635763 0.449397 0.447976 0.001421
2.64 0.0639438 0.508602 0.506977 0.001625
2.64 0.0643113 0.565906 0.564191 0.001715
2.64 0.0646788 0.604827 0.602979 0.001848
2.64 0.0650463 0.611645 0.6098 0.001845
2.64 0.0654138 0.580926 0.579154 0.001772
2.64 0.0657813 0.546569 0.54485 0.001719
2.64 0.0661488 0.520023 0.518399 0.001624
2.64 0.0665163 0.522357 0.520665 0.001692
2.64 0.0668838 0.53651 0.534833 0.001677
2.64 0.0672513 0.576856 0.575029 0.001827
2.64 0.0676188 0.637434 0.635492 0.001942
2.64 0.0679863 0.696068 0.693963 0.002105
2.64 0.0683537 0.70689 0.704742 0.002148
2.64 0.0687212 0.655474 0.65347 0.002004
2.64 0.0690887 0.613729 0.61177 0.001959
2.64 0.0694562 0.581339 0.579511 0.001828
2.64 0.0698237 0.57308 0.57121 0.00187
2.64 0.0701912 0.571038 0.569218 0.00182
2.64 0.0705587 0.5768 0.574926 0.001874
2.64 0.0709262 0.592979 0.591062 0.001917
2.64 0.0712937 0.606852 0.604903 0.001949
2.64 0.0716612 0.638516 0.636439 0.002077
2.64 0.0720287 0.664823 0.662724 0.002099
2.64 0.0723962 0.712119 0.709833 0.002286
2.64 0.0727637 0.768082 0.765706 0.002376
2.64 0.0731312 0.850133 0.847496 0.002637
2.64 0.0734987 0.926784 0.923974 0.00281
2.64 0.0738661 0.933882 0.931046 0.002836
2.64 0.0742336 0.899034 0.896253 0.002781
2.64 0.0746011 0.858824 0.856174 0.00265
2.64 0.0749686 0.858404 0.855683 0.002721
2.64 0.0753361 0.870922 0.868219 0.002703
2.64 0.0757036 0.914022 0.911141 0.002881
2.64 0.0760711 0.967194 0.964212 0.002982
2.64 0.0764386 1.00444 1.00133 0.00311
2.64 0.0768061 1.02301 1.01984 0.00317
2.64 0.0771736 1.0307 1.02753 0.00317
2.64 0.0775411 1.0763 1.07296 0.00334
2.64 0.0779086 1.13624 1.1328 0.00344
2.64 0.0782761 1.2479 1.24411 0.00379
2.64 0.0786436 1.40795 1.40382 0.00413
2.64 0.0790111 1.65826 1.65347 0.00479
2.64 0.0793785 2.02431 2.01864 0.00567
2.64 0.079746 2.41479 2.40819 0.0066
2.64 0.0801135 2.60239 2.59529 0.0071
2.64 0.080481 2.40546 2.39889 0.00657
2.64 0.0808485 2.06482 2.05899 0.00583
2.64 0.081216 1.78531 1.7802 0.00511
2.64 0.0815835 1.62751 1.62269 0.00482
2.64 0.081951 1.55512 1.55049 0.00463
2.64 0.0823185 1.53429 1.52966 0.00463
2.64 0.082686 1.56962 1.56484 0.00478
2.64 0.0830535 1.6008 1.59595 0.00485
2.64 0.083421 1.63622 1.63119 0.00503
2.64 0.0837885 1.64959 1.64456 0.00503
2.64 0.084156 1.70744 1.70214 0.0053
2.64 0.0845234 1.79751 1.79199 0.00552
2.64 0.0848909 1.89711 1.89126 0.00585
2.64 0.0852584 1.94918 1.94314 0.00604
2.64 0.0856259 1.91791 1.91194 0.00597
2.64 0.0859934 1.91265 1.90662 0.00603
2.64 0.0863609 1.91073 1.90477 0.00596
2.64 0.0867284 1.95566 1.94952 0.00614
2.64 0.0870959 2.00258 1.99638 0.0062
2.64 0.0874634 2.06816 2.06174 0.00642
2.64 0.0878309 2.14948 2.14287 0.00661
2.64 0.0881984 2.22381 2.21699 0.00682
2.64 0.0885659 2.33207 2.32491 0.00716
2.64 0.0889334 2.41895 2.41161 0.00734
2.64 0.0893009 2.54622 2.53845 0.00777
2.64 0.0896684 2.65713 2.64913 0.008
2.64 0.0900358 2.79658 2.78814 0.00844
2.64 0.0904033 2.94137 2.93257 0.0088
2.64 0.0907708 3.08774 3.0785 0.00924
2.64 0.0911383 3.26867 3.2589 0.00977
2.64 0.0915058 3.43301 3.42281 0.0102
2.64 0.0918733 3.65408 3.64318 0.0109
2.64 0.0922408 3.85677 3.84536 0.01141
2.64 0.0926083 4.11517 4.10296 0.01221
2.64 0.0929758 4.3789 4.366 0.0129
2.64 0.0933433 4.67842 4.66463 0.01379
2.64 0.0937108 5.0266 5.01185 0.01475
2.64 0.0940783 5.38824 5.37251 0.01573
2.64 0.0944458 5.84624 5.8292 0.01704
2.64 0.0948133 6.31971 6.30144 0.01827
2.64 0.0951808 6.93244 6.91244 0.02
2.64 0.0955482 7.61851 7.59674 0.02177
2.64 0.0959157 8.48505 8.46092 0.02413
2.64 0.0962832 9.47904 9.45231 0.02673
2.64 0.0966507 10.4291 10.3998 0.0293
2.64 0.0970182 11.2961 11.2645 0.0316
2.64 0.0973857 12.1986 12.1645 0.0341
2.64 0.0977532 13.4623 13.4247 0.0376
2.64 0.0981207 14.9964 14.9547 0.0417
2.64 0.0984882 17.0225 16.9753 0.0472
2.64 0.0988557 19.498 19.4441 0.0539
2.64 0.0992232 22.6867 22.6241 0.0626
2.64 0.0995907 26.7832 26.7097 0.0735
2.64 0.0999582 32.1474 32.0597 0.0877
2.64 0.100326 39.4735 39.3665 0.107
2.64 0.100693 49.5686 49.4354 0.1332
2.64 0.101061 64.3508 64.1794 0.1714
2.64 0.101428 86.3406 86.1134 0.2272
2.64 0.101796 120.709 120.396 0.313
2.64 0.102163 172.842 172.402 0.44
2.64 0.102531 240.91 240.308 0.602
2.64 0.102898 287.91 287.204 0.706
2.64 0.103266 276.142 275.476 0.666
2.64 0.103633 243.811 243.226 0.585
2.64 0.104001 240.47 239.892 0.578
2.64 0.104368 274.96 274.3 0.66
2.64 0.104736 323.37 322.601 0.769
2.64 0.105103 317.91 317.166 0.744
2.64 0.105471 246.861 246.292 0.569
2.64 0.105838 170.83 170.44 0.39
2.64 0.106206 117.827 117.56 0.267
2.64 0.106573 83.9358 83.747 0.1888
2.64 0.106941 62.5187 62.3792 0.1395
2.64 0.107308 48.1612 48.0542 0.107
2.64 0.107676 38.5657 38.4801 0.0856
2.64 0.108043 31.6727 31.6023 0.0704
2.64 0.108411 26.9144 26.8544 0.06
2.64 0.108778 23.4752 23.4228 0.0524
2.64 0.109145 21.2192 21.1718 0.0474
2.64 0.109513 19.9409 19.896 0.0449
2.64 0.10988 19.5319 19.4878 0.0441
2.64 0.110248 19.7488 19.7038 0.045
2.64 0.110615 20.2106 20.1642 0.0464
2.64 0.110983 21.6591 21.609 0.0501
2.64 0.11135 25.1923 25.1333 0.059
2.64 0.111718 31.8387 31.7635 0.0752
2.64 0.112085 41.57 41.4712 0.0988
2.64 0.112453 48.7031 48.5879 0.1152
2.64 0.11282 44.7566 44.6523 0.1043
2.64 0.113188 33.4587 33.3824 0.0763
2.64 0.113555 23.7284 23.6754 0.053
2.64 0.113923 17.1253 17.0878 0.0375
2.64 0.11429 12.9972 12.9693 0.0279
2.64 0.114658 10.2554 10.2337 0.0217
2.64 0.115025 8.39726 8.37991 0.01735
2.64 0.115393 7.10396 7.08944 0.01452
2.64 0.11576 6.08689 6.07471 0.01218
2.64 0.116128 5.39541 5.38472 0.01069
2.64 0.116495 4.77334 4.76401 0.00933
2.64 0.116863 4.36788 4.35947 0.00841
2.64 0.11723 3.96581 3.95822 0.00759
2.64 0.117598 3.68583 3.67894 0.00689
2.64 0.117965 3.44835 3.44187 0.00648
2.64 0.118333 3.25773 3.25172 0.00601
2.64 0.1187 3.16708 3.16117 0.00591
2.64 0.119068 3.07007 3.06433 0.00574
2.64 0.119435 3.11976 3.11385 0.00591
2.64 0.119803 3.179 3.17281 0.00619
2.64 0.12017 3.43124 3.42445 0.00679
2.64 0.120538 3.82644 3.81855 0.00789
2.64 0.120905 4.55086 4.54127 0.00959
2.64 0.121273 5.76742 5.75478 0.01264
2.64 0.12164 7.55513 7.53817 0.01696
2.64 0.122008 9.41805 9.39666 0.02139
2.64 0.122375 9.5029 9.48151 0.02139
2.64 0.122743 7.74647 7.72958 0.01689
2.64 0.12311 5.81109 5.79876 0.01233
2.64 0.123478 4.56301 4.55369 0.00932
2.64 0.123845 3.87921 3.87134 0.00787
2.64 0.124213 3.6317 3.6244 0.0073
2.64 0.12458 3.74786 3.74013 0.00773
2.64 0.124948 4.04625 4.0377 0.00855
2.64 0.125315 4.38556 4.37619 0.00937
2.64 0.125683 4.7458 4.73543 0.01037
2.64 0.12605 5.30351 5.2919 0.01161
2.64 0.126418 5.49417 5.48208 0.01209
2.64 0.126785 5.18415 5.17301 0.01114
2.64 0.127153 4.79173 4.78156 0.01017
2.64 0.12752 4.12995 4.12147 0.00848
2.64 0.127888 3.23212 3.22584 0.00628
2.64 0.128255 2.42954 2.42506 0.00448
2.63 0 0 0 0
2.63 0.000367493 8.33096e-06 8.37099e-06 -4.003e-08
2.63 0.000734987 6.98551e-05 6.94315e-05 4.236e-07
2.63 0.00110248 8.46616e-05 8.48694e-05 -2.078e-07
2.63 0.00146997 0.000259929 0.000258574 1.355e-06
2.63 0.00183747 0.000279757 0.000279675 8.2e-08
2.63 0.00220496 0.000532097 0.000530003 2.094e-06
2.63 0.00257245 0.000643135 0.000641684 1.451e-06
2.63 0.00293995 0.000874622 0.0008724 2.222e-06
2.63 0.00330744 0.00119124 0.0011873 3.94e-06
2.63 0.00367493 0.00133533 0.00133291 2.42e-06
2.63 0.00404243 0.00189948 0.00189242 7.06e-06
2.63 0.00440992 0.00201462 0.00201069 3.93e-06
2.63 0.00477741 0.00274154 0.00273195 9.59e-06
2.63 0.00514491 0.00302623 0.00301871 7.52e-06
2.63 0.0055124 0.0037607 0.00374946 1.124e-05
2.63 0.00587989 0.00445881 0.00444536 1.345e-05
2.63 0.00624739 0.00509057 0.00507752 1.305e-05
2.63 0.00661488 0.00629374 0.0062734 2.034e-05
2.63 0.00698237 0.00690728 0.00689092 1.636e-05
2.63 0.00734987 0.00863374 0.0086068 2.694e-05
2.63 0.00771736 0.00968724 0.00966297 2.427e-05
2.63 0.00808485 0.0119028 0.0118683 3.45e-05
2.63 0.00845234 0.0140332 0.0139945 3.87e-05
2.63 0.00881984 0.0169129 0.0168674 4.55e-05
2.63 0.00918733 0.020984 0.0209236 6.04e-05
2.63 0.00955482 0.0255359 0.0254701 6.58e-05
2.63 0.00992232 0.033164 0.0330703 9.37e-05
2.63 0.0102898 0.0423534 0.0422445 0.0001089
2.63 0.0106573 0.057808 0.0576523 0.0001557
2.63 0.0110248 0.0800403 0.0798328 0.0002075
2.63 0.0113923 0.117035 0.116732 0.000303
2.63 0.0117598 0.175673 0.175219 0.000454
2.63 0.0121273 0.259025 0.258365 0.00066
2.63 0.0124948 0.330449 0.329597 0.000852
2.63 0.0128623 0.318396 0.317583 0.000813
2.63 0.0132298 0.244691 0.244052 0.000639
2.63 0.0135973 0.174741 0.174287 0.000454
2.63 0.0139647 0.128189 0.127847 0.000342
2.63 0.0143322 0.0995522 0.0992821 0.0002701
2.63 0.0146997 0.0821724 0.0819504 0.000222
2.63 0.0150672 0.0734303 0.0732207 0.0002096
2.63 0.0154347 0.0693799 0.0691918 0.0001881
2.63 0.0158022 0.0725384 0.0723278 0.0002106
2.63 0.0161697 0.0810596 0.0808386 0.000221
2.63 0.0165372 0.0985439 0.0982686 0.0002753
2.63 0.0169047 0.117788 0.117469 0.000319
2.63 0.0172722 0.122172 0.121843 0.000329
2.63 0.0176397 0.110251 0.109945 0.000306
2.63 0.0180072 0.0976296 0.0973664 0.0002632
2.63 0.0183747 0.0974565 0.0971771 0.0002794
2.63 0.0187422 0.107389 0.107098 0.000291
2.63 0.0191096 0.129804 0.12944 0.000364
2.63 0.0194771 0.144592 0.1442 0.000392
2.63 0.0198446 0.133499 0.133134 0.000365
2.63 0.0202121 0.106782 0.106484 0.000298
2.63 0.0205796 0.0835781 0.0833514 0.0002267
2.63 0.0209471 0.0697225 0.0695149 0.0002076
2.63 0.0213146 0.0594589 0.0592923 0.0001666
2.63 0.0216821 0.0550705 0.0548946 0.0001759
2.63 0.0220496 0.0507835 0.0506311 0.0001524
2.63 0.0224171 0.0495416 0.049382 0.0001596
2.63 0.0227846 0.0486495 0.0484926 0.0001569
2.63 0.0231521 0.0482405 0.0480896 0.0001509
2.63 0.0235196 0.0498798 0.0497098 0.00017
2.63 0.0238871 0.0500093 0.0498559 0.0001534
2.63 0.0242546 0.0535611 0.0533766 0.0001845
2.63 0.024622 0.0552684 0.0550974 0.000171
2.63 0.0249895 0.0605451 0.0603441 0.000201
2.63 0.025357 0.0659638 0.0657555 0.0002083
2.63 0.0257245 0.0737065 0.0734776 0.0002289
2.63 0.026092 0.0830568 0.0827928 0.000264
2.63 0.0264595 0.0899762 0.0897099 0.0002663
2.63 0.026827 0.102199 0.101878 0.000321
2.63 0.0271945 0.118045 0.117705 0.00034
2.63 0.027562 0.149042 0.148601 0.000441
2.63 0.0279295 0.19525 0.194705 0.000545
2.63 0.028297 0.263179 0.262454 0.000725
2.63 0.0286645 0.322118 0.32124 0.000878
2.63 0.029032 0.314834 0.313989 0.000845
2.63 0.0293995 0.257679 0.256956 0.000723
2.63 0.029767 0.201793 0.201234 0.000559
2.63 0.0301344 0.169418 0.168913 0.000505
2.63 0.0305019 0.150408 0.14997 0.000438
2.63 0.0308694 0.145258 0.144816 0.000442
2.63 0.0312369 0.147681 0.147233 0.000448
2.63 0.0316044 0.158698 0.158226 0.000472
2.63 0.0319719 0.181606 0.181055 0.000551
2.63 0.0323394 0.217126 0.216505 0.000621
2.63 0.0327069 0.278266 0.277459 0.000807
2.63 0.0330744 0.362907 0.36191 0.000997
2.63 0.0334419 0.454712 0.453461 0.001251
2.63 0.0338094 0.510249 0.508868 0.001381
2.63 0.0341769 0.559493 0.557984 0.001509
2.63 0.0345444 0.63712 0.635402 0.001718
2.63 0.0349119 0.655044 0.653307 0.001737
2.63 0.0352794 0.557859 0.556347 0.001512
2.63 0.0356468 0.424273 0.423132 0.001141
2.63 0.0360143 0.331869 0.330934 0.000935
2.63 0.0363818 0.273142 0.272375 0.000767
2.63 0.0367493 0.245966 0.245256 0.00071
2.63 0.0371168 0.239072 0.238374 0.000698
2.63 0.0374843 0.247845 0.24714 0.000705
2.63 0.0378518 0.263517 0.262747 0.00077
2.63 0.0382193 0.273298 0.272536 0.000762
2.63 0.0385868 0.300155 0.29929 0.000865
2.63 0.0389543 0.34601 0.345054 0.000956
2.63 0.0393218 0.387215 0.386132 0.001083
2.63 0.0396893 0.364249 0.363231 0.001018
2.63 0.0400568 0.297358 0.296517 0.000841
2.63 0.0404243 0.241022 0.240301 0.000721
2.63 0.0407918 0.201062 0.200468 0.000594
2.63 0.0411592 0.181746 0.18116 0.000586
2.63 0.0415267 0.167271 0.166751 0.00052
2.63 0.0418942 0.162616 0.162076 0.00054
2.63 0.0422617 0.155795 0.155285 0.00051
2.63 0.0426292 0.151456 0.15095 0.000506
2.63 0.0429967 0.151295 0.150772 0.000523
2.63 0.0433642 0.150798 0.150295 0.000503
2.63 0.0437317 0.155155 0.154603 0.000552
2.63 0.0440992 0.152868 0.152356 0.000512
2.63 0.0444667 0.156455 0.155896 0.000559
2.63 0.0448342 0.152741 0.152216 0.000525
2.63 0.0452017 0.149347 0.148813 0.000534
2.63 0.0455692 0.145769 0.145238 0.000531
2.63 0.0459367 0.142283 0.141775 0.000508
2.63 0.0463042 0.144222 0.143676 0.000546
2.63 0.0466716 0.141464 0.14096 0.000504
2.63 0.0470391 0.145768 0.145209 0.000559
2.63 0.0474066 0.144341 0.143818 0.000523
2.63 0.0477741 0.148115 0.147554 0.000561
2.63 0.0481416 0.149393 0.148836 0.000557
2.63 0.0485091 0.151003 0.150446 0.000557
2.63 0.0488766 0.155396 0.154804 0.000592
2.63 0.0492441 0.155004 0.154445 0.000559
2.63 0.0496116 0.161316 0.160696 0.00062
2.63 0.0499791 0.160683 0.160104 0.000579
2.63 0.0503466 0.166689 0.166058 0.000631
2.63 0.0507141 0.168059 0.167445 0.000614
2.63 0.0510816 0.171862 0.171228 0.000634
2.63 0.0514491 0.176546 0.175883 0.000663
2.63 0.0518165 0.177826 0.177183 0.000643
2.63 0.052184 0.185361 0.184655 0.000706
2.63 0.0525515 0.185766 0.1851 0.000666
2.63 0.052919 0.194311 0.193576 0.000735
2.63 0.0532865 0.196793 0.196083 0.00071
2.63 0.053654 0.204737 0.203983 0.000754
2.63 0.0540215 0.212305 0.211528 0.000777
2.63 0.054389 0.219097 0.218315 0.000782
2.63 0.0547565 0.230168 0.229319 0.000849
2.63 0.055124 0.234205 0.233386 0.000819
2.63 0.0554915 0.249454 0.248544 0.00091
2.63 0.055859 0.259643 0.258748 0.000895
2.63 0.0562265 0.273056 0.272092 0.000964
2.63 0.056594 0.272376 0.271426 0.00095
2.63 0.0569615 0.268519 0.267579 0.00094
2.63 0.0573289 0.270907 0.269932 0.000975
2.63 0.0576964 0.271743 0.2708 0.000943
2.63 0.0580639 0.285691 0.284658 0.001033
2.63 0.0584314 0.295984 0.294969 0.001015
2.63 0.0587989 0.322603 0.321471 0.001132
2.63 0.0591664 0.350514 0.349333 0.001181
2.63 0.0595339 0.377829 0.376562 0.001267
2.63 0.0599014 0.380035 0.378744 0.001291
2.63 0.0602689 0.358847 0.357636 0.001211
2.63 0.0606364 0.34821 0.346977 0.001233
2.63 0.0610039 0.336019 0.334866 0.001153
2.63 0.0613714 0.341105 0.339884 0.001221
2.63 0.0617389 0.341811 0.340625 0.001186
2.63 0.0621064 0.353197 0.35195 0.001247
2.63 0.0624739 0.366295 0.36501 0.001285
2.63 0.0628413 0.383221 0.381901 0.00132
2.63 0.0632088 0.414691 0.413246 0.001445
2.63 0.0635763 0.449268 0.447777 0.001491
2.63 0.0639438 0.510546 0.508839 0.001707
2.63 0.0643113 0.561855 0.560067 0.001788
2.63 0.0646788 0.595897 0.593981 0.001916
2.63 0.0650463 0.585692 0.583821 0.001871
2.63 0.0654138 0.552605 0.550815 0.00179
2.63 0.0657813 0.524699 0.522949 0.00175
2.63 0.0661488 0.507648 0.505976 0.001672
2.63 0.0665163 0.519348 0.517582 0.001766
2.63 0.0668838 0.537134 0.535372 0.001762
2.63 0.0672513 0.587953 0.586005 0.001948
2.63 0.0676188 0.651343 0.649265 0.002078
2.63 0.0679863 0.715484 0.713225 0.002259
2.63 0.0683537 0.717854 0.715572 0.002282
2.63 0.0687212 0.661966 0.659845 0.002121
2.63 0.0690887 0.6189 0.61683 0.00207
2.63 0.0694562 0.583445 0.581518 0.001927
2.63 0.0698237 0.578618 0.57664 0.001978
2.63 0.0701912 0.571945 0.570028 0.001917
2.63 0.0705587 0.582331 0.580348 0.001983
2.63 0.0709262 0.594658 0.592641 0.002017
2.63 0.0712937 0.611421 0.609365 0.002056
2.63 0.0716612 0.64255 0.640361 0.002189
2.63 0.0720287 0.668116 0.665904 0.002212
2.63 0.0723962 0.718832 0.716417 0.002415
2.63 0.0727637 0.771023 0.76852 0.002503
2.63 0.0731312 0.859199 0.856408 0.002791
2.63 0.0734987 0.931232 0.928271 0.002961
2.63 0.0738661 0.942231 0.939233 0.002998
2.63 0.0742336 0.904046 0.901115 0.002931
2.63 0.0746011 0.864048 0.861252 0.002796
2.63 0.0749686 0.865232 0.862358 0.002874
2.63 0.0753361 0.874084 0.871239 0.002845
2.63 0.0757036 0.922737 0.919694 0.003043
2.63 0.0760711 0.970386 0.967249 0.003137
2.63 0.0764386 1.0141 1.01081 0.00329
2.63 0.0768061 1.02867 1.02533 0.00334
2.63 0.0771736 1.03947 1.03612 0.00335
2.63 0.0775411 1.08566 1.08212 0.00354
2.63 0.0779086 1.14418 1.14055 0.00363
2.63 0.0782761 1.2621 1.25809 0.00401
2.63 0.0786436 1.41804 1.41368 0.00436
2.63 0.0790111 1.67865 1.67358 0.00507
2.63 0.0793785 2.04336 2.03736 0.006
2.63 0.079746 2.44625 2.43923 0.00702
2.63 0.0801135 2.64111 2.63355 0.00756
2.63 0.080481 2.44877 2.44177 0.007
2.63 0.0808485 2.10679 2.10057 0.00622
2.63 0.081216 1.81353 1.80809 0.00544
2.63 0.0815835 1.65708 1.65195 0.00513
2.63 0.081951 1.57253 1.56762 0.00491
2.63 0.0823185 1.5571 1.55218 0.00492
2.63 0.082686 1.58636 1.58131 0.00505
2.63 0.0830535 1.61973 1.6146 0.00513
2.63 0.083421 1.65591 1.65057 0.00534
2.63 0.0837885 1.66477 1.65944 0.00533
2.63 0.084156 1.7308 1.72518 0.00562
2.63 0.0845234 1.81326 1.80743 0.00583
2.63 0.0848909 1.92414 1.91794 0.0062
2.63 0.0852584 1.96838 1.96201 0.00637
2.63 0.0856259 1.94235 1.93604 0.00631
2.63 0.0859934 1.93452 1.92816 0.00636
2.63 0.0863609 1.93077 1.92449 0.00628
2.63 0.0867284 1.98241 1.97591 0.0065
2.63 0.0870959 2.02106 2.01451 0.00655
2.63 0.0874634 2.09915 2.09233 0.00682
2.63 0.0878309 2.17062 2.16362 0.007
2.63 0.0881984 2.25646 2.24921 0.00725
2.63 0.0885659 2.36023 2.35265 0.00758
2.63 0.0889334 2.45117 2.44338 0.00779
2.63 0.0893009 2.5839 2.57565 0.00825
2.63 0.0896684 2.6892 2.68071 0.00849
2.63 0.0900358 2.84305 2.83406 0.00899
2.63 0.0904033 2.97699 2.96764 0.00935
