# mu freq sigma_base sigma_full diff
2.67 0.00955482 0.0359356 0.036035 -9.94e-05
2.67 0.00992232 0.0406961 0.0408035 -0.0001074
2.67 0.0102898 0.0471636 0.0472862 -0.0001226
2.67 0.0106573 0.0560417 0.0561887 -0.000147
2.67 0.0110248 0.0674018 0.0675771 -0.0001753
2.67 0.0113923 0.0790775 0.0792772 -0.0001997
2.67 0.0117598 0.0879375 0.0881547 -0.0002172
2.67 0.0121273 0.0937955 0.0940285 -0.000233
2.67 0.0124948 0.101899 0.102156 -0.000257
2.67 0.0128623 0.117823 0.11812 -0.000297
2.67 0.0132298 0.145769 0.146125 -0.000356
2.67 0.0135973 0.190437 0.190891 -0.000454
2.67 0.0139647 0.253346 0.253944 -0.000598
2.67 0.0143322 0.311182 0.311914 -0.000732
2.67 0.0146997 0.316611 0.317354 -0.000743
2.67 0.0150672 0.281902 0.282562 -0.00066
2.67 0.0154347 0.25296 0.253554 -0.000594
2.67 0.0158022 0.243329 0.243907 -0.000578
2.67 0.0161697 0.239647 0.240224 -0.000577
2.67 0.0165372 0.233209 0.233773 -0.000564
2.67 0.0169047 0.234671 0.235236 -0.000565
2.67 0.0172722 0.242343 0.242926 -0.000583
2.67 0.0176397 0.242079 0.242671 -0.000592
2.67 0.0180072 0.240264 0.240859 -0.000595
2.67 0.0183747 0.249214 0.249827 -0.000613
2.67 0.0187422 0.26437 0.265011 -0.000641
2.67 0.0191096 0.274825 0.27549 -0.000665
2.67 0.0194771 0.273589 0.27426 -0.000671
2.67 0.0198446 0.269453 0.27012 -0.000667
2.67 0.0202121 0.270869 0.271535 -0.000666
2.67 0.0205796 0.275674 0.276346 -0.000672
2.67 0.0209471 0.282848 0.283539 -0.000691
2.67 0.0213146 0.298051 0.298782 -0.000731
2.67 0.0216821 0.330592 0.331396 -0.000804
2.67 0.0220496 0.387166 0.388088 -0.000922
2.67 0.0224171 0.467724 0.468821 -0.001097
2.67 0.0227846 0.555484 0.556787 -0.001303
2.67 0.0231521 0.61174 0.613186 -0.001446
2.67 0.0235196 0.615669 0.617131 -0.001462
2.67 0.0238871 0.619006 0.620466 -0.00146
2.67 0.0242546 0.651333 0.652855 -0.001522
2.67 0.024622 0.677999 0.679583 -0.001584
2.67 0.0249895 0.688833 0.690448 -0.001615
2.67 0.025357 0.724426 0.726117 -0.001691
2.67 0.0257245 0.795371 0.79721 -0.001839
2.67 0.026092 0.896979 0.899043 -0.002064
2.67 0.0264595 1.06477 1.06722 -0.00245
2.67 0.026827 1.34589 1.34897 -0.00308
2.67 0.0271945 1.75532 1.75931 -0.00399
2.67 0.027562 2.21129 2.21629 -0.005
2.67 0.0279295 2.5825 2.58833 -0.00583
2.67 0.028297 2.75038 2.7566 -0.00622
2.67 0.0286645 2.6063 2.61221 -0.00591
2.67 0.029032 2.42213 2.42763 -0.0055
2.67 0.0293995 2.46893 2.47454 -0.00561
2.67 0.029767 2.71258 2.71877 -0.00619
2.67 0.0301344 2.87207 2.87867 -0.0066
2.67 0.0305019 2.78192 2.78838 -0.00646
2.67 0.0308694 2.45137 2.45711 -0.00574
2.67 0.0312369 1.97333 1.97799 -0.00466
2.67 0.0316044 1.52702 1.53068 -0.00366
2.67 0.0319719 1.20841 1.21136 -0.00295
2.67 0.0323394 1.00938 1.01188 -0.0025
2.67 0.0327069 0.895967 0.898192 -0.002225
2.67 0.0330744 0.844747 0.846852 -0.002105
2.67 0.0334419 0.839349 0.84145 -0.002101
2.67 0.0338094 0.849536 0.85167 -0.002134
2.67 0.0341769 0.835534 0.837636 -0.002102
2.67 0.0345444 0.803818 0.805839 -0.002021
2.67 0.0349119 0.777371 0.779336 -0.001965
2.67 0.0352794 0.759644 0.761588 -0.001944
2.67 0.0356468 0.766433 0.768409 -0.001976
2.67 0.0360143 0.806086 0.808151 -0.002065
2.67 0.0363818 0.851249 0.853413 -0.002164
2.67 0.0367493 0.851523 0.8537 -0.002177
2.67 0.0371168 0.823859 0.825996 -0.002137
2.67 0.0374843 0.820349 0.82249 -0.002141
2.67 0.0378518 0.861852 0.864082 -0.00223
2.67 0.0382193 0.946538 0.948954 -0.002416
2.67 0.0385868 1.02505 1.02766 -0.00261
2.67 0.0389543 1.01313 1.01574 -0.00261
2.67 0.0393218 0.938143 0.94059 -0.002447
2.67 0.0396893 0.879956 0.882272 -0.002316
2.67 0.0400568 0.86086 0.863138 -0.002278
2.67 0.0404243 0.876787 0.879121 -0.002334
2.67 0.0407918 0.923319 0.925782 -0.002463
2.67 0.0411592 1.00378 1.00643 -0.00265
2.67 0.0415267 1.13523 1.13817 -0.00294
2.67 0.0418942 1.33699 1.3404 -0.00341
2.67 0.0422617 1.57446 1.57842 -0.00396
2.67 0.0426292 1.70084 1.70511 -0.00427
2.67 0.0429967 1.61816 1.62224 -0.00408
2.67 0.0433642 1.43484 1.4385 -0.00366
2.67 0.0437317 1.29135 1.29471 -0.00336
2.67 0.0440992 1.21624 1.21946 -0.00322
2.67 0.0444667 1.18715 1.19033 -0.00318
2.67 0.0448342 1.19089 1.19409 -0.0032
2.67 0.0452017 1.22219 1.22546 -0.00327
2.67 0.0455692 1.25137 1.25473 -0.00336
2.67 0.0459367 1.24891 1.25229 -0.00338
2.67 0.0463042 1.23715 1.24052 -0.00337
2.67 0.0466716 1.2442 1.24759 -0.00339
2.67 0.0470391 1.27664 1.28012 -0.00348
2.67 0.0474066 1.33481 1.33845 -0.00364
2.67 0.0477741 1.42256 1.42643 -0.00387
2.67 0.0481416 1.54979 1.55397 -0.00418
2.67 0.0485091 1.72713 1.73173 -0.0046
2.67 0.0488766 1.93218 1.93726 -0.00508
2.67 0.0492441 2.06996 2.07537 -0.00541
2.67 0.0496116 2.11131 2.11684 -0.00553
2.67 0.0499791 2.16528 2.17093 -0.00565
2.67 0.0503466 2.29629 2.30221 -0.00592
2.67 0.0507141 2.52004 2.52646 -0.00642
2.67 0.0510816 2.81877 2.82589 -0.00712
2.67 0.0514491 3.15035 3.15825 -0.0079
2.67 0.0518165 3.57568 3.58455 -0.00887
2.67 0.052184 4.12245 4.13256 -0.01011
2.67 0.0525515 4.61253 4.62376 -0.01123
2.67 0.052919 5.02643 5.03864 -0.01221
2.67 0.0532865 5.46639 5.4796 -0.01321
2.67 0.053654 5.5736 5.58705 -0.01345
2.67 0.0540215 5.2872 5.29999 -0.01279
2.67 0.054389 4.98205 4.99417 -0.01212
2.67 0.0547565 4.81173 4.8235 -0.01177
2.67 0.055124 4.8481 4.85995 -0.01185
2.67 0.0554915 5.18673 5.19934 -0.01261
2.67 0.055859 5.76036 5.77423 -0.01387
2.67 0.0562265 6.08929 6.1039 -0.01461
2.67 0.056594 5.84293 5.85703 -0.0141
2.67 0.0569615 5.48636 5.4997 -0.01334
2.67 0.0573289 5.36272 5.37581 -0.01309
2.67 0.0576964 5.36761 5.38076 -0.01315
2.67 0.0580639 5.43463 5.44801 -0.01338
2.67 0.0584314 5.69811 5.71216 -0.01405
2.67 0.0587989 6.17709 6.19226 -0.01517
2.67 0.0591664 6.61948 6.63569 -0.01621
2.67 0.0595339 6.70242 6.71887 -0.01645
2.67 0.0599014 6.58252 6.59878 -0.01626
2.67 0.0602689 6.62022 6.63664 -0.01642
2.67 0.0606364 6.93097 6.94813 -0.01716
2.67 0.0610039 7.49113 7.50959 -0.01846
2.67 0.0613714 8.28782 8.30814 -0.02032
2.67 0.0617389 9.36179 9.38461 -0.02282
2.67 0.0621064 10.5259 10.5514 -0.0255
2.67 0.0624739 11.4096 11.4371 -0.0275
2.67 0.0628413 12.2671 12.2967 -0.0296
2.67 0.0632088 13.6958 13.7287 -0.0329
2.67 0.0635763 15.9401 15.9782 -0.0381
2.67 0.0639438 18.7038 18.7481 -0.0443
2.67 0.0643113 20.8844 20.9336 -0.0492
2.67 0.0646788 21.6377 21.6886 -0.0509
2.67 0.0650463 22.3372 22.3899 -0.0527
2.67 0.0654138 24.4953 24.5531 -0.0578
2.67 0.0657813 28.5316 28.5985 -0.0669
2.67 0.0661488 33.6605 33.7389 -0.0784
2.67 0.0665163 37.6684 37.7558 -0.0874
2.67 0.0668838 40.7319 40.8262 -0.0943
2.67 0.0672513 46.0514 46.1576 -0.1062
2.67 0.0676188 55.9977 56.126 -0.1283
2.67 0.0679863 72.0659 72.2292 -0.1633
2.67 0.0683537 93.677 93.8874 -0.2104
2.67 0.0687212 116.143 116.404 -0.261
2.67 0.0690887 137.764 138.074 -0.31
2.67 0.0694562 159.234 159.594 -0.36
2.67 0.0698237 178.621 179.025 -0.404
2.67 0.0701912 200.363 200.816 -0.453
2.67 0.0705587 232.595 233.12 -0.525
2.67 0.0709262 262.277 262.866 -0.589
2.67 0.0712937 267.458 268.056 -0.598
2.67 0.0716612 264.649 265.238 -0.589
2.67 0.0720287 275.39 276 -0.61
2.67 0.0723962 281.605 282.224 -0.619
2.67 0.0727637 256.86 257.419 -0.559
2.67 0.0731312 208.345 208.793 -0.448
2.67 0.0734987 155.504 155.834 -0.33
2.67 0.0738661 113.871 114.11 -0.239
2.67 0.0742336 87.2933 87.4744 -0.1811
2.67 0.0746011 72.5984 72.7484 -0.15
2.67 0.0749686 66.4803 66.6178 -0.1375
2.67 0.0753361 65.3772 65.513 -0.1358
2.67 0.0757036 63.506 63.6382 -0.1322
2.67 0.0760711 57.5628 57.6825 -0.1197
2.67 0.0764386 51.5753 51.6823 -0.107
2.67 0.0768061 47.9367 48.0361 -0.0994
2.67 0.0771736 44.5554 44.6476 -0.0922
2.67 0.0775411 38.9811 39.0612 -0.0801
2.67 0.0779086 31.6984 31.7627 -0.0643
2.67 0.0782761 25.5743 25.6253 -0.051
2.67 0.0786436 21.5399 21.5825 -0.0426
2.67 0.0790111 19.2568 19.2949 -0.0381
2.67 0.0793785 18.2992 18.3356 -0.0364
2.67 0.079746 18.2494 18.2859 -0.0365
2.67 0.0801135 18.0494 18.0857 -0.0363
2.67 0.080481 16.4722 16.5052 -0.033
2.67 0.0808485 14.3522 14.3808 -0.0286
2.67 0.081216 12.8776 12.9033 -0.0257
2.67 0.0815835 12.3246 12.3493 -0.0247
2.67 0.081951 12.7004 12.7262 -0.0258
2.67 0.0823185 13.8677 13.8962 -0.0285
2.67 0.082686 14.9036 14.9344 -0.0308
2.67 0.0830535 14.3545 14.3843 -0.0298
2.67 0.083421 12.6765 12.7026 -0.0261
2.67 0.0837885 11.2913 11.3145 -0.0232
2.67 0.084156 10.4221 10.4435 -0.0214
2.67 0.0845234 9.85802 9.87832 -0.0203
2.67 0.0848909 9.75935 9.7796 -0.02025
2.67 0.0852584 10.2859 10.3074 -0.0215
2.67 0.0856259 11.4555 11.4796 -0.0241
2.67 0.0859934 12.6238 12.6506 -0.0268
2.67 0.0863609 12.2866 12.3126 -0.026
2.67 0.0867284 10.6161 10.6385 -0.0224
2.67 0.0870959 9.08663 9.1057 -0.01907
2.67 0.0874634 8.17244 8.18957 -0.01713
2.67 0.0878309 7.76755 7.78392 -0.01637
2.67 0.0881984 7.75571 7.77219 -0.01648
2.67 0.0885659 7.95887 7.97591 -0.01704
2.67 0.0889334 8.05395 8.07125 -0.0173
2.67 0.0893009 8.03563 8.05296 -0.01733
2.67 0.0896684 8.18902 8.2068 -0.01778
2.67 0.0900358 8.65705 8.67598 -0.01893
2.67 0.0904033 9.56443 9.58543 -0.021
2.67 0.0907708 11.1 11.1244 -0.0244
2.67 0.0911383 13.5015 13.5312 -0.0297
2.67 0.0915058 16.8045 16.8418 -0.0373
2.67 0.0918733 20.3545 20.4 -0.0455
2.67 0.0922408 23.6448 23.6978 -0.053
2.67 0.0926083 27.3474 27.4086 -0.0612
2.67 0.0929758 31.2002 31.2696 -0.0694
2.67 0.0933433 33.4432 33.5171 -0.0739
2.67 0.0937108 32.6267 32.6984 -0.0717
2.67 0.0940783 31.069 31.1372 -0.0682
2.67 0.0944458 30.5502 30.6174 -0.0672
2.67 0.0948133 29.3712 29.436 -0.0648
2.67 0.0951808 28.1142 28.1766 -0.0624
2.67 0.0955482 29.2298 29.2951 -0.0653
2.67 0.0959157 32.9185 32.992 -0.0735
2.67 0.0962832 36.6871 36.7686 -0.0815
2.67 0.0966507 36.4371 36.5174 -0.0803
2.67 0.0970182 32.0818 32.152 -0.0702
2.67 0.0973857 28.0542 28.1155 -0.0613
2.67 0.0977532 25.477 25.5325 -0.0555
2.67 0.0981207 24.0361 24.0887 -0.0526
2.67 0.0984882 24.6471 24.7015 -0.0544
2.67 0.0988557 27.7553 27.817 -0.0617
2.67 0.0992232 31.4326 31.5024 -0.0698
2.67 0.0995907 31.4735 31.5431 -0.0696
2.67 0.0999582 27.4262 27.4867 -0.0605
2.67 0.100326 22.0946 22.1434 -0.0488
2.67 0.100693 17.7396 17.7791 -0.0395
2.67 0.101061 14.9616 14.9953 -0.0337
2.67 0.101428 13.4113 13.4419 -0.0306
2.67 0.101796 12.7018 12.7313 -0.0295
2.67 0.102163 12.5747 12.6043 -0.0296
2.67 0.102531 12.8153 12.8458 -0.0305
2.67 0.102898 13.2539 13.2856 -0.0317
2.67 0.103266 13.755 13.7882 -0.0332
2.67 0.103633 14.3879 14.4228 -0.0349
2.67 0.104001 15.4597 15.4976 -0.0379
2.67 0.104368 17.1846 17.2269 -0.0423
2.67 0.104736 19.6902 19.7387 -0.0485
2.67 0.105103 23.1205 23.1772 -0.0567
2.67 0.105471 27.1534 27.2196 -0.0662
2.67 0.105838 30.6311 30.7054 -0.0743
2.67 0.106206 33.9899 34.0721 -0.0822
2.67 0.106573 38.591 38.6839 -0.0929
2.67 0.106941 43.5538 43.6578 -0.104
2.67 0.107308 47.6677 47.781 -0.1133
2.67 0.107676 51.2989 51.4206 -0.1217
2.67 0.108043 54.9844 55.1149 -0.1305
2.67 0.108411 60.4258 60.5694 -0.1436
2.67 0.108778 70.3299 70.4972 -0.1673
2.67 0.109145 87.214 87.4208 -0.2068
2.67 0.109513 112.282 112.546 -0.264
2.67 0.10988 143.246 143.581 -0.335
2.67 0.110248 180.49 180.909 -0.419
2.67 0.110615 226.947 227.467 -0.52
2.67 0.110983 265.548 266.147 -0.599
2.67 0.11135 275.435 276.048 -0.613
2.67 0.111718 261.107 261.685 -0.578
2.67 0.112085 241.227 241.759 -0.532
2.67 0.112453 231.092 231.601 -0.509
2.67 0.11282 232.763 233.274 -0.511
2.67 0.113188 220.077 220.555 -0.478
2.67 0.113555 182.96 183.353 -0.393
2.67 0.113923 147.483 147.798 -0.315
2.67 0.11429 126.224 126.493 -0.269
2.67 0.114658 114.6 114.844 -0.244
2.67 0.115025 109.46 109.694 -0.234
2.67 0.115393 108.427 108.661 -0.234
2.67 0.11576 110.003 110.239 -0.236
2.67 0.116128 111.778 112.018 -0.24
2.67 0.116495 106.301 106.528 -0.227
2.67 0.116863 99.9908 100.204 -0.2132
2.67 0.11723 102 102.217 -0.217
2.67 0.117598 106.715 106.941 -0.226
2.67 0.117965 100.101 100.311 -0.21
2.67 0.118333 83.8928 84.0669 -0.1741
2.67 0.1187 70.8147 70.9614 -0.1467
2.67 0.119068 64.9048 65.0397 -0.1349
2.67 0.119435 64.8957 65.0315 -0.1358
2.67 0.119803 68.5523 68.6965 -0.1442
2.67 0.12017 73.5953 73.7502 -0.1549
2.67 0.120538 77.8031 77.9666 -0.1635
2.67 0.120905 74.7224 74.8785 -0.1561
2.67 0.121273 64.0971 64.2297 -0.1326
2.67 0.12164 53.3792 53.4887 -0.1095
2.67 0.122008 44.8782 44.9696 -0.0914
2.67 0.122375 39.444 39.5243 -0.0803
2.67 0.122743 37.8361 37.9137 -0.0776
2.67 0.12311 40.3405 40.4245 -0.084
2.67 0.123478 46.4602 46.5579 -0.0977
2.67 0.123845 51.3907 51.4987 -0.108
2.67 0.124213 48.1116 48.2117 -0.1001
2.67 0.12458 40.1731 40.2555 -0.0824
2.67 0.124948 34.1933 34.2626 -0.0693
2.67 0.125315 31.105 31.1676 -0.0626
2.67 0.125683 29.128 29.1865 -0.0585
2.67 0.12605 26.8782 26.9321 -0.0539
2.67 0.126418 24.4425 24.4913 -0.0488
2.67 0.126785 22.5378 22.5828 -0.045
2.67 0.127153 20.9193 20.9611 -0.0418
2.67 0.12752 19.7466 19.7863 -0.0397
2.67 0.127888 19.6908 19.7309 -0.0401
2.67 0.128255 21.291 21.3352 -0.0442
2.68 0 0 0 0
2.68 0.000367493 4.03645e-05 4.02795e-05 8.5e-08
2.68 0.000734987 0.000161324 0.00016085 4.74e-07
2.68 0.00110248 0.000363762 0.000362545 1.217e-06
2.68 0.00146997 0.000650603 0.000648999 1.604e-06
2.68 0.00183747 0.00102627 0.00102518 1.09e-06
2.68 0.00220496 0.00149636 0.00149578 5.8e-07
2.68 0.00257245 0.00206937 0.00206811 1.26e-06
2.68 0.00293995 0.00275992 0.00275747 2.45e-06
2.68 0.00330744 0.00359181 0.00358955 2.26e-06
2.68 0.00367493 0.00460247 0.00460186 6.1e-07
2.68 0.00404243 0.00585413 0.00585428 -1.5e-07
2.68 0.00440992 0.0074569 0.00745551 1.39e-06
2.68 0.00477741 0.00959711 0.00959388 3.23e-06
2.68 0.00514491 0.012498 0.0124953 2.7e-06
2.68 0.0055124 0.0160388 0.0160379 9e-07
2.68 0.00587989 0.0193273 0.0193261 1.2e-06
2.68 0.00624739 0.0222893 0.022285 4.3e-06
2.68 0.00661488 0.0258032 0.0257965 6.7e-06
2.68 0.00698237 0.0285551 0.0285501 5e-06
2.68 0.00734987 0.0285556 0.028554 1.6e-06
2.68 0.00771736 0.027398 0.0273967 1.3e-06
2.68 0.00808485 0.0270112 0.0270069 4.3e-06
2.68 0.00845234 0.0277375 0.027732 5.5e-06
2.68 0.00881984 0.0294284 0.0294256 2.8e-06
2.68 0.00918733 0.0319762 0.0319755 7e-07
2.68 0.00955482 0.0354239 0.03542 3.9e-06
2.68 0.00992232 0.0400018 0.0399922 9.6e-06
2.68 0.0102898 0.0461825 0.0461715 1.1e-05
2.68 0.0106573 0.0546753 0.0546673 8e-06
2.68 0.0110248 0.0658406 0.0658333 7.3e-06
2.68 0.0113923 0.077991 0.077978 1.3e-05
2.68 0.0117598 0.0875671 0.0875479 1.92e-05
2.68 0.0121273 0.0938155 0.0937967 1.88e-05
2.68 0.0124948 0.102127 0.102113 1.4e-05
2.68 0.0128623 0.118408 0.118393 1.5e-05
2.68 0.0132298 0.147162 0.14714 2.2e-05
2.68 0.0135973 0.193438 0.193405 3.3e-05
2.68 0.0139647 0.257325 0.257288 3.7e-05
2.68 0.0143322 0.309683 0.309646 3.7e-05
2.68 0.0146997 0.304832 0.304793 3.9e-05
2.68 0.0150672 0.265544 0.2655 4.4e-05
2.68 0.0154347 0.236191 0.236145 4.6e-05
2.68 0.0158022 0.227493 0.227452 4.1e-05
2.68 0.0161697 0.228909 0.228874 3.5e-05
2.68 0.0165372 0.228254 0.228216 3.8e-05
2.68 0.0169047 0.232046 0.232 4.6e-05
2.68 0.0172722 0.240506 0.240457 4.9e-05
2.68 0.0176397 0.239818 0.239777 4.1e-05
2.68 0.0180072 0.23555 0.235514 3.6e-05
2.68 0.0183747 0.240597 0.240555 4.2e-05
2.68 0.0187422 0.253425 0.253371 5.4e-05
2.68 0.0191096 0.266117 0.266058 5.9e-05
2.68 0.0194771 0.270397 0.270345 5.2e-05
2.68 0.0198446 0.272344 0.272293 5.1e-05
2.68 0.0202121 0.277286 0.277225 6.1e-05
2.68 0.0205796 0.282648 0.282577 7.1e-05
2.68 0.0209471 0.288765 0.288694 7.1e-05
2.68 0.0213146 0.303459 0.303392 6.7e-05
2.68 0.0216821 0.336893 0.336819 7.4e-05
2.68 0.0220496 0.39545 0.395355 9.5e-05
2.68 0.0224171 0.476882 0.476769 0.000113
2.68 0.0227846 0.561028 0.560914 0.000114
2.68 0.0231521 0.614656 0.614552 0.000104
2.68 0.0235196 0.618952 0.618849 0.000103
2.68 0.0238871 0.619489 0.61937 0.000119
2.68 0.0242546 0.64873 0.648592 0.000138
2.68 0.024622 0.67588 0.675739 0.000141
2.68 0.0249895 0.689273 0.689134 0.000139
2.68 0.025357 0.727751 0.727597 0.000154
2.68 0.0257245 0.803115 0.802934 0.000181
2.68 0.026092 0.912268 0.912067 0.000201
2.68 0.0264595 1.09187 1.09165 0.00022
2.68 0.026827 1.39095 1.39071 0.00024
2.68 0.0271945 1.82739 1.8271 0.00029
2.68 0.027562 2.30093 2.30058 0.00035
2.68 0.0279295 2.61689 2.61651 0.00038
2.68 0.028297 2.67918 2.67881 0.00037
2.68 0.0286645 2.47751 2.47717 0.00034
2.68 0.029032 2.29026 2.28994 0.00032
2.68 0.0293995 2.34606 2.34572 0.00034
2.68 0.029767 2.59782 2.59748 0.00034
2.68 0.0301344 2.77549 2.77519 0.0003
2.68 0.0305019 2.71824 2.71801 0.00023
2.68 0.0308694 2.42757 2.42738 0.00019
2.68 0.0312369 1.97211 1.97196 0.00015
2.68 0.0316044 1.52892 1.52881 0.00011
2.68 0.0319719 1.20731 1.20723 8e-05
2.68 0.0323394 1.00563 1.00555 8e-05
2.68 0.0327069 0.89054 0.890438 0.000102
2.68 0.0330744 0.838107 0.837992 0.000115
2.68 0.0334419 0.831626 0.831513 0.000113
2.68 0.0338094 0.841159 0.841049 0.00011
2.68 0.0341769 0.827398 0.827277 0.000121
2.68 0.0345444 0.796183 0.796044 0.000139
2.68 0.0349119 0.769995 0.769853 0.000142
2.68 0.0352794 0.752678 0.75255 0.000128
2.68 0.0356468 0.760032 0.759912 0.00012
2.68 0.0360143 0.799779 0.799646 0.000133
2.68 0.0363818 0.843378 0.843228 0.00015
2.68 0.0367493 0.840883 0.840739 0.000144
2.68 0.0371168 0.810852 0.810727 0.000125
2.68 0.0374843 0.803862 0.803741 0.000121
2.68 0.0378518 0.839405 0.839263 0.000142
2.68 0.0382193 0.918437 0.918273 0.000164
2.68 0.0385868 1.00261 1.00245 0.00016
2.68 0.0389543 1.00749 1.00735 0.00014
2.68 0.0393218 0.939777 0.939641 0.000136
2.68 0.0396893 0.880578 0.880432 0.000146
2.68 0.0400568 0.859388 0.859234 0.000154
2.68 0.0404243 0.873734 0.87359 0.000144
2.68 0.0407918 0.919168 0.919034 0.000134
2.68 0.0411592 0.998956 0.998809 0.000147
2.68 0.0415267 1.12991 1.12973 0.00018
2.68 0.0418942 1.33182 1.33162 0.0002
2.68 0.0422617 1.57262 1.57242 0.0002
2.68 0.0426292 1.70718 1.70699 0.00019
2.68 0.0429967 1.62893 1.62873 0.0002
2.68 0.0433642 1.44039 1.44019 0.0002
2.68 0.0437317 1.28853 1.28835 0.00018
2.68 0.0440992 1.2073 1.20715 0.00015
2.68 0.0444667 1.17512 1.17498 0.00014
2.68 0.0448342 1.17475 1.1746 0.00015
2.68 0.0452017 1.20327 1.20311 0.00016
2.68 0.0455692 1.24316 1.24299 0.00017
2.68 0.0459367 1.25577 1.25562 0.00015
2.68 0.0463042 1.2447 1.24456 0.00014
2.68 0.0466716 1.24496 1.2448 0.00016
2.68 0.0470391 1.27099 1.27081 0.00018
2.68 0.0474066 1.32429 1.32412 0.00017
2.68 0.0477741 1.40807 1.40792 0.00015
2.68 0.0481416 1.53137 1.5312 0.00017
2.68 0.0485091 1.70391 1.70373 0.00018
2.68 0.0488766 1.90298 1.90277 0.00021
2.68 0.0492441 2.03555 2.03535 0.0002
2.68 0.0496116 2.07475 2.07455 0.0002
2.68 0.0499791 2.12772 2.12749 0.00023
2.68 0.0503466 2.25639 2.2561 0.00029
2.68 0.0507141 2.47465 2.47432 0.00033
2.68 0.0510816 2.76547 2.76512 0.00035
2.68 0.0514491 3.09128 3.09091 0.00037
2.68 0.0518165 3.51294 3.51253 0.00041
2.68 0.052184 4.05384 4.05336 0.00048
2.68 0.0525515 4.53457 4.53406 0.00051
2.68 0.052919 4.93427 4.93375 0.00052
2.68 0.0532865 5.35839 5.35784 0.00055
2.68 0.053654 5.45979 5.45922 0.00057
2.68 0.0540215 5.17741 5.17683 0.00058
2.68 0.054389 4.87634 4.87577 0.00057
2.68 0.0547565 4.7063 4.70574 0.00056
2.68 0.055124 4.73682 4.73624 0.00058
2.68 0.0554915 5.06014 5.05947 0.00067
2.68 0.055859 5.60692 5.60614 0.00078
2.68 0.0562265 5.91161 5.9108 0.00081
2.68 0.056594 5.66299 5.66223 0.00076
2.68 0.0569615 5.31273 5.31199 0.00074
2.68 0.0573289 5.19442 5.19368 0.00074
2.68 0.0576964 5.20762 5.20687 0.00075
2.68 0.0580639 5.26767 5.26696 0.00071
2.68 0.0584314 5.49842 5.49773 0.00069
2.68 0.0587989 5.9321 5.93137 0.00073
2.68 0.0591664 6.35774 6.35696 0.00078
2.68 0.0595339 6.46734 6.46657 0.00077
2.68 0.0599014 6.36106 6.36034 0.00072
2.68 0.0602689 6.3837 6.38298 0.00072
2.68 0.0606364 6.6631 6.66232 0.00078
2.68 0.0610039 7.18303 7.18215 0.00088
2.68 0.0613714 7.9338 7.93285 0.00095
2.68 0.0617389 8.95313 8.95211 0.00102
2.68 0.0621064 10.063 10.0619 0.0011
2.68 0.0624739 10.897 10.8957 0.0013
2.68 0.0628413 11.6658 11.6644 0.0014
2.68 0.0632088 12.9375 12.9361 0.0014
2.68 0.0635763 14.9502 14.9486 0.0016
2.68 0.0639438 17.4224 17.4206 0.0018
2.68 0.0643113 19.3741 19.372 0.0021
2.68 0.0646788 20.0776 20.0755 0.0021
2.68 0.0650463 20.7533 20.7511 0.0022
2.68 0.0654138 22.7541 22.7518 0.0023
2.68 0.0657813 26.4728 26.47 0.0028
2.68 0.0661488 31.2182 31.2149 0.0033
2.68 0.0665163 34.875 34.8712 0.0038
2.68 0.0668838 37.3913 37.3871 0.0042
2.68 0.0672513 41.7045 41.6997 0.0048
2.68 0.0676188 49.9916 49.9855 0.0061
2.68 0.0679863 63.5984 63.59 0.0084
2.68 0.0683537 82.3558 82.3442 0.0116
2.68 0.0687212 102.386 102.372 0.014
2.68 0.0690887 121.369 121.354 0.015
2.68 0.0694562 139.682 139.667 0.015
2.68 0.0698237 156.893 156.878 0.015
2.68 0.0701912 176.905 176.889 0.016
2.68 0.0705587 207.468 207.449 0.019
2.68 0.0709262 241.956 241.933 0.023
2.68 0.0712937 258.415 258.389 0.026
2.68 0.0716612 262.846 262.819 0.027
2.68 0.0720287 279.838 279.808 0.03
2.68 0.0723962 300.004 299.969 0.035
2.68 0.0727637 291.479 291.441 0.038
2.68 0.0731312 247.673 247.636 0.037
2.68 0.0734987 187.94 187.909 0.031
2.68 0.0738661 136.534 136.509 0.025
2.68 0.0742336 102.842 102.822 0.02
2.68 0.0746011 84.0258 84.0086 0.0172
2.68 0.0749686 75.9267 75.911 0.0157
2.68 0.0753361 74.1778 74.1628 0.015
2.68 0.0757036 71.8844 71.8702 0.0142
2.68 0.0760711 64.9874 64.9746 0.0128
2.68 0.0764386 58.091 58.0796 0.0114
2.68 0.0768061 53.9946 53.984 0.0106
2.68 0.0771736 50.2994 50.2895 0.0099
2.68 0.0775411 44.0688 44.0599 0.0089
2.68 0.0779086 35.6332 35.6255 0.0077
2.68 0.0782761 28.3748 28.3681 0.0067
2.68 0.0786436 23.5103 23.5045 0.0058
2.68 0.0790111 20.6446 20.6394 0.0052
2.68 0.0793785 19.2129 19.2081 0.0048
2.68 0.079746 18.7236 18.7191 0.0045
2.68 0.0801135 18.4534 18.4491 0.0043
2.68 0.080481 17.1656 17.1616 0.004
2.68 0.0808485 15.1052 15.1017 0.0035
2.68 0.081216 13.5058 13.5026 0.0032
2.68 0.0815835 12.8153 12.8123 0.003
2.68 0.081951 13.0783 13.0753 0.003
2.68 0.0823185 14.1665 14.1634 0.0031
2.68 0.082686 15.1965 15.1934 0.0031
2.68 0.0830535 14.6959 14.6929 0.003
2.68 0.083421 12.992 12.9893 0.0027
