# mu freq sigma_base sigma_full diff
0 0.0602689 0.00440036 0.00880014 -0.00439978
0 0.0606364 0.00446129 0.00892264 -0.00446135
0 0.0610039 0.00452223 0.00904568 -0.00452345
0 0.0613714 0.00458456 0.00916971 -0.00458515
0 0.0617389 0.00464792 0.00929502 -0.0046471
0 0.0621064 0.00471125 0.009422 -0.00471075
0 0.0624739 0.00477519 0.00955012 -0.00477493
0 0.0628413 0.00484048 0.00967954 -0.00483906
0 0.0632088 0.00490647 0.00981149 -0.00490502
0 0.0635763 0.00497237 0.00994433 -0.00497196
0 0.0639438 0.00503915 0.0100789 -0.00503975
0 0.0643113 0.00510729 0.0102149 -0.00510761
0 0.0646788 0.00517571 0.0103509 -0.00517519
0 0.0650463 0.00524306 0.010486 -0.00524294
0 0.0654138 0.00531023 0.0106223 -0.00531207
0 0.0657813 0.00537957 0.0107603 -0.00538073
0 0.0661488 0.00545125 0.0109015 -0.00545025
0 0.0665163 0.00552327 0.0110466 -0.00552333
0 0.0668838 0.00559505 0.0111922 -0.00559715
0 0.0672513 0.00566761 0.0113364 -0.00566879
0 0.0676188 0.00574128 0.0114818 -0.00574052
0 0.0679863 0.00581592 0.011631 -0.00581508
0 0.0683537 0.00589114 0.0117826 -0.00589146
0 0.0687212 0.00596676 0.0119343 -0.00596754
0 0.0690887 0.00604302 0.0120848 -0.00604178
0 0.0694562 0.00611934 0.0122355 -0.00611616
0 0.0698237 0.00619562 0.0123897 -0.00619408
0 0.0701912 0.00627408 0.0125492 -0.00627512
0 0.0705587 0.00635507 0.01271 -0.00635493
0 0.0709262 0.00643593 0.0128701 -0.00643417
0 0.0712937 0.00651562 0.0130317 -0.00651608
0 0.0716612 0.00659664 0.0131958 -0.00659916
0 0.0720287 0.00667999 0.0133616 -0.00668161
0 0.0723962 0.00676411 0.0135287 -0.00676459
0 0.0727637 0.00684781 0.0136973 -0.00684949
0 0.0731312 0.00693291 0.0138675 -0.00693459
0 0.0734987 0.00702039 0.0140391 -0.00701871
0 0.0738661 0.00710789 0.0142138 -0.00710591
0 0.0742336 0.00719423 0.0143888 -0.00719457
0 0.0746011 0.00728231 0.0145653 -0.00728299
0 0.0749686 0.00737303 0.0147445 -0.00737147
0 0.0753361 0.00746402 0.0149255 -0.00746148
0 0.0757036 0.00755467 0.0151088 -0.00755413
0 0.0760711 0.00764719 0.0152963 -0.00764911
0 0.0764386 0.00774176 0.015485 -0.00774324
0 0.0768061 0.00783678 0.0156736 -0.00783682
0 0.0771736 0.00793134 0.0158619 -0.00793056
0 0.0775411 0.00802669 0.016052 -0.00802531
0 0.0779086 0.0081238 0.0162476 -0.0081238
0 0.0782761 0.0082225 0.0164468 -0.0082243
0 0.0786436 0.00832286 0.0166473 -0.00832444
0 0.0790111 0.00842445 0.0168484 -0.00842395
0 0.0793785 0.00852548 0.0170489 -0.00852342
0 0.079746 0.00862627 0.0172523 -0.00862603
0 0.0801135 0.00872994 0.0174616 -0.00873166
0 0.080481 0.00883655 0.0176728 -0.00883625
0 0.0808485 0.00894299 0.0178852 -0.00894221
0 0.081216 0.00904905 0.0181002 -0.00905115
0 0.0815835 0.0091572 0.0183155 -0.0091583
0 0.081951 0.00926761 0.0185341 -0.00926649
0 0.0823185 0.00937898 0.0187573 -0.00937832
0 0.082686 0.0094914 0.0189825 -0.0094911
0 0.0830535 0.00960535 0.0192087 -0.00960335
0 0.083421 0.00972013 0.0194389 -0.00971877
0 0.0837885 0.00983599 0.0196721 -0.00983611
0 0.084156 0.00995364 0.0199072 -0.00995356
0 0.0845234 0.0100731 0.0201455 -0.0100724
0 0.0848909 0.0101933 0.0203871 -0.0101938
0 0.0852584 0.0103147 0.0206314 -0.0103167
0 0.0856259 0.010438 0.0208783 -0.0104403
0 0.0859934 0.0105623 0.0211274 -0.0105651
0 0.0863609 0.0106879 0.0213771 -0.0106892
0 0.0867284 0.0108166 0.0216315 -0.0108149
0 0.0870959 0.0109479 0.0218922 -0.0109443
0 0.0874634 0.0110789 0.0221566 -0.0110777
0 0.0878309 0.0112097 0.0224207 -0.011211
0 0.0881984 0.011343 0.0226865 -0.0113435
0 0.0885659 0.0114796 0.0229573 -0.0114777
0 0.0889334 0.0116186 0.0232343 -0.0116157
0 0.0893009 0.0117585 0.0235167 -0.0117582
0 0.0896684 0.0118996 0.0238007 -0.0119011
0 0.0900358 0.012042 0.0240853 -0.0120433
0 0.0904033 0.0121854 0.0243723 -0.0121869
0 0.0907708 0.0123314 0.0246639 -0.0123325
0 0.0911383 0.0124808 0.0249607 -0.0124799
0 0.0915058 0.0126316 0.0252617 -0.0126301
0 0.0918733 0.0127843 0.0255689 -0.0127846
0 0.0922408 0.0129402 0.0258813 -0.0129411
0 0.0926083 0.0130973 0.0261953 -0.013098
0 0.0929758 0.0132551 0.0265115 -0.0132564
0 0.0933433 0.0134162 0.0268346 -0.0134184
0 0.0937108 0.0135809 0.0271628 -0.0135819
0 0.0940783 0.0137478 0.0274953 -0.0137475
0 0.0944458 0.0139159 0.0278301 -0.0139142
0 0.0948133 0.0140852 0.028168 -0.0140828
0 0.0951808 0.0142577 0.0285116 -0.0142539
0 0.0955482 0.0144341 0.0288651 -0.014431
0 0.0959157 0.0146128 0.0292249 -0.0146121
0 0.0962832 0.0147934 0.0295871 -0.0147937
0 0.0966507 0.0149777 0.0299562 -0.0149785
0 0.0970182 0.0151644 0.0303326 -0.0151682
0 0.0973857 0.0153538 0.0307115 -0.0153577
0 0.0977532 0.0155473 0.0310948 -0.0155475
0 0.0981207 0.0157434 0.0314854 -0.015742
0 0.0984882 0.0159406 0.0318824 -0.0159418
0 0.0988557 0.0161413 0.032287 -0.0161457
0 0.0992232 0.0163471 0.0326968 -0.0163497
0 0.0995907 0.0165566 0.0331104 -0.0165538
0 0.0999582 0.0167688 0.0335341 -0.0167653
0 0.100326 0.0169848 0.0339673 -0.0169825
0 0.100693 0.0172047 0.034408 -0.0172033
0 0.101061 0.0174282 0.0348542 -0.017426
0 0.101428 0.0176556 0.035308 -0.0176524
0 0.101796 0.0178877 0.0357731 -0.0178854
0 0.102163 0.018123 0.0362464 -0.0181234
0 0.102531 0.0183602 0.0367243 -0.0183641
0 0.102898 0.0186016 0.037212 -0.0186104
0 0.103266 0.0188509 0.0377085 -0.0188576
0 0.103633 0.019106 0.0382104 -0.0191044
0 0.104001 0.019364 0.0387231 -0.0193591
0 0.104368 0.0196258 0.039246 -0.0196202
0 0.104736 0.0198934 0.0397818 -0.0198884
0 0.105103 0.0201669 0.0403325 -0.0201656
0 0.105471 0.0204452 0.0408929 -0.0204477
0 0.105838 0.0207282 0.0414591 -0.0207309
0 0.106206 0.0210173 0.0420379 -0.0210206
0 0.106573 0.0213136 0.0426306 -0.021317
0 0.106941 0.021616 0.0432336 -0.0216176
0 0.107308 0.021924 0.0438489 -0.0219249
0 0.107676 0.02224 0.0444797 -0.0222397
0 0.108043 0.022564 0.0451244 -0.0225604
0 0.108411 0.0228924 0.0457806 -0.0228882
0 0.108778 0.0232254 0.0464502 -0.0232248
0 0.109145 0.0235681 0.0471385 -0.0235704
0 0.109513 0.0239249 0.0478499 -0.023925
0 0.10988 0.0242923 0.0485816 -0.0242893
0 0.110248 0.024664 0.049327 -0.024663
0 0.110615 0.0250398 0.0500817 -0.0250419
0 0.110983 0.0254254 0.0508503 -0.0254249
0 0.11135 0.0258224 0.0516425 -0.0258201
0 0.111718 0.0262289 0.0524572 -0.0262283
0 0.112085 0.0266457 0.053296 -0.0266503
0 0.112453 0.0270768 0.0541589 -0.0270821
0 0.11282 0.027521 0.055043 -0.027522
0 0.113188 0.0279725 0.0559433 -0.0279708
0 0.113555 0.0284335 0.0568669 -0.0284334
0 0.113923 0.0289123 0.0578222 -0.0289099
0 0.11429 0.0294062 0.0588079 -0.0294017
0 0.114658 0.0299095 0.0598195 -0.02991
0 0.115025 0.030427 0.0608599 -0.0304329
0 0.115393 0.0309635 0.0619287 -0.0309652
0 0.11576 0.0315162 0.063031 -0.0315148
0 0.116128 0.0320855 0.0641729 -0.0320874
0 0.116495 0.0326739 0.0653469 -0.032673
0 0.116863 0.0332809 0.0665542 -0.0332733
0 0.11723 0.0339061 0.0678078 -0.0339017
0 0.117598 0.0345519 0.0691069 -0.034555
0 0.117965 0.035221 0.0704451 -0.0352241
0 0.118333 0.0359135 0.0718261 -0.0359126
0 0.1187 0.0366286 0.0732573 -0.0366287
0 0.119068 0.0373688 0.0747398 -0.037371
0 0.119435 0.0381382 0.0762787 -0.0381405
0 0.119803 0.0389355 0.0778735 -0.038938
0 0.12017 0.0397608 0.079523 -0.0397622
0 0.120538 0.0406204 0.0812367 -0.0406163
0 0.120905 0.0415158 0.0830235 -0.0415077
0 0.121273 0.042443 0.0848819 -0.0424389
0 0.12164 0.0434067 0.0868174 -0.0434107
0 0.122008 0.044415 0.0888377 -0.0444227
0 0.122375 0.0454679 0.0909398 -0.0454719
0 0.122743 0.0465629 0.0931272 -0.0465643
0 0.12311 0.0477039 0.0954063 -0.0477024
0 0.123478 0.048898 0.0977951 -0.0488971
0 0.123845 0.0501536 0.100309 -0.0501554
0 0.124213 0.0514734 0.102947 -0.0514736
0 0.12458 0.0528549 0.105706 -0.0528511
0 0.124948 0.0543002 0.108597 -0.0542968
0 0.125315 0.0558186 0.111631 -0.0558124
0 0.125683 0.0574172 0.114832 -0.0574148
0 0.12605 0.0591022 0.118209 -0.0591068
0 0.126418 0.0608794 0.121761 -0.0608816
0 0.126785 0.0627541 0.125506 -0.0627519
0 0.127153 0.0647353 0.129472 -0.0647367
0 0.12752 0.0668364 0.133675 -0.0668386
0 0.127888 0.0690671 0.138135 -0.0690679
0 0.128255 0.0714378 0.142878 -0.0714402
